ano,clube,jogador,pos11,idade,Altura,minutos,fatia,Contrato termina,Golos de cabeça/90,Golos de cabeça,Duelos aéreos/90,"Duelos aéreos ganhos, %",Golos esperados/90,Remates/90,Toques na área/90,rendimento,faixa,aereos_ganhos_90
2025,Chapecoense,João Paulo,ZE,28.0,187.0,2874,0.7416948198198198,2026-12-31,0.0,0,4.54,64.14,0.06,0.34,0.47,0.3687618280363034,Sobe,2.911956
2025,Chapecoense,Giovanni Augusto,MEI,35.0,177.0,2556,0.6596283783783784,2027-12-31,0.0,0,1.34,42.11,0.08,1.16,1.51,0.3687618280363034,Sobe,0.564274
2025,Chapecoense,Léo Vieira,GOL,34.0,193.0,2432,0.6276276276276276,2026-12-31,0.0,0,0.7,100.0,0.0,0.0,0.0,0.3687618280363034,Sobe,0.7
2025,Chapecoense,Bruno Matias,MED,26.0,172.0,2389,0.6165305930930931,2026-12-31,0.0,0,0.75,50.0,0.02,0.6,0.26,0.3687618280363034,Sobe,0.375
2025,Chapecoense,Bruno Leonardo,ZD,29.0,187.0,2314,0.5971753003003003,,0.0,0,4.04,57.69,0.04,0.27,0.35,0.3687618280363034,Sobe,2.330676
2025,Chapecoense,Maílton,LD,27.0,169.0,1759,0.4539461336336336,2027-12-31,0.0,0,1.53,33.33,0.09,2.51,2.05,0.3687618280363034,Sobe,0.509949
2025,Chapecoense,Italo,CA,22.0,,1494,0.3855574324324324,2027-11-30,0.0,0,3.37,30.36,0.24,2.29,3.86,0.3687618280363034,Sobe,1.023132
2025,Chapecoense,Rafael Santos,GOL,36.0,191.0,1428,0.36852477477477474,2026-12-31,0.0,0,0.5,75.0,0.0,0.0,0.0,0.3687618280363034,Sobe,0.375
2025,Chapecoense,Everton,LD,30.0,,1102,0.28439376876876876,2026-12-31,0.0,0,3.35,36.59,0.1,1.06,1.55,0.3687618280363034,Sobe,1.225765
2025,Chapecoense,J. Jiménez,MED,32.0,181.0,1000,0.2580705705705706,2026-11-30,0.0,0,3.51,56.41,0.03,0.54,0.27,0.3687618280363034,Sobe,1.9799909999999996
2025,Chapecoense,Pedro Martins,MED,25.0,175.0,928,0.23948948948948948,2026-12-31,0.0,0,2.81,51.72,0.06,0.97,0.39,0.3687618280363034,Sobe,1.453332
2025,Coritiba,S. Gómez,MED,29.0,172.0,3149,0.8142689233662435,2028-12-31,0.0,0,2.0,32.86,0.08,1.2,1.23,0.3020744628088641,Sobe,0.6572
2025,Coritiba,Jacy,ZE,28.0,192.0,3017,0.7801363422661024,2028-12-31,0.0,0,5.43,65.93,0.07,0.6,0.92,0.3020744628088641,Sobe,3.5799990000000004
2025,Coritiba,Pedro Morisco,GOL,21.0,190.0,2993,0.7739304184297132,2027-12-31,0.0,0,0.39,100.0,0.0,0.0,0.0,0.3020744628088641,Sobe,0.39
2025,Coritiba,Zeca,LE,31.0,170.0,2964,0.7664315937940761,2026-12-31,0.0,0,1.28,40.48,0.01,0.18,0.18,0.3020744628088641,Sobe,0.5181439999999999
2025,Coritiba,Josué,MEI,34.0,174.0,2952,0.7633286318758815,2026-12-31,0.0,0,0.98,21.88,0.14,1.55,1.13,0.3020744628088641,Sobe,0.214424
2025,Coritiba,Lucas Ronier,ED,20.0,165.0,2612,0.6754113775270334,2027-12-31,0.0,0,2.17,34.92,0.19,2.31,3.1,0.3020744628088641,Sobe,0.757764
2025,Coritiba,Bruno Melo,LE,32.0,186.0,2350,0.6076633756464503,2026-12-31,0.0,0,2.57,64.18,0.09,0.65,0.69,0.3020744628088641,Sobe,1.649426
2025,Coritiba,Filipe Machado,VOL,29.0,174.0,2056,0.5316408086506816,2027-12-31,0.0,0,1.49,50.0,0.02,0.44,0.13,0.3020744628088641,Sobe,0.745
2025,Coritiba,Iury,EE,29.0,183.0,1613,0.4170897978373295,2028-06-30,0.0,0,2.29,34.15,0.17,1.51,2.29,0.3020744628088641,Sobe,0.7820349999999999
2025,Coritiba,Wallisson,VOL,27.0,184.0,1604,0.4147625763986836,2027-12-31,0.0,0,2.64,46.81,0.1,1.35,0.84,0.3020744628088641,Sobe,1.2357840000000002
2025,Coritiba,Dellatorre,CA,33.0,181.0,1390,0.35942642219087917,2027-11-30,0.0,0,4.53,27.14,0.34,1.88,3.04,0.3020744628088641,Sobe,1.2294420000000001
2025,Coritiba,Clayson,EE,30.0,166.0,1234,0.3190879172543488,2026-11-30,0.0,0,1.09,33.33,0.1,0.95,1.39,0.3020744628088641,Sobe,0.36329700000000004
2025,Coritiba,Vini Paulista,MED,24.0,179.0,1167,0.30176304654442876,2027-12-31,0.0,0,0.93,33.33,0.13,1.16,1.77,0.3020744628088641,Sobe,0.309969
2025,Coritiba,C. de Pena,MED,33.0,177.0,919,0.23763516690173953,2026-11-30,0.0,0,2.35,54.17,0.04,1.37,1.27,0.3020744628088641,Sobe,1.272995
2025,Criciúma,Luciano Castán,ZE,35.0,187.0,3532,0.9138206792736853,2026-12-31,0.0,0,4.31,61.54,0.03,0.31,0.56,0.16389233609701992,Meio,2.652374
2025,Criciúma,Diego Gonçalves,EE,30.0,182.0,3198,0.8274061529777025,,0.0,0,5.32,37.57,0.3,2.0,3.01,0.16389233609701992,Meio,1.998724
2025,Criciúma,Alisson,GOL,30.0,188.0,2756,0.7130492050051745,2026-12-31,0.0,0,0.46,100.0,0.0,0.0,0.0,0.16389233609701992,Meio,0.46
2025,Criciúma,Marcinho,LD,29.0,178.0,2655,0.686917866215072,2027-12-31,0.0,0,2.41,38.03,0.04,1.15,0.95,0.16389233609701992,Meio,0.9165230000000001
2025,Criciúma,Matheus Trindade,MED,29.0,175.0,2459,0.636207545394675,2026-11-30,0.0,0,3.7,50.5,0.04,0.81,0.55,0.16389233609701992,Meio,1.8685000000000003
2025,Criciúma,Guilherme Lobo,MED,25.0,,2140,0.5536739109982125,2027-12-31,0.0,0,2.23,33.96,0.06,0.88,0.42,0.16389233609701992,Meio,0.757308
2025,Criciúma,Felipinho,LE,28.0,177.0,1977,0.5115015523567599,2027-12-31,0.0,0,2.0,47.73,0.02,0.82,1.14,0.16389233609701992,Meio,0.9545999999999999
2025,Criciúma,Léo Naldi,MED,23.0,176.0,1904,0.49261454511242825,2027-12-31,0.0,0,3.59,44.74,0.08,1.18,0.99,0.16389233609701992,Meio,1.606166
2025,Criciúma,Luiz Henrique,LE,26.0,177.0,1078,0.27890676451218366,2026-11-30,0.0,0,2.92,40.0,0.0,0.25,0.33,0.16389233609701992,Meio,1.168
2025,Criciúma,Kauã Moroso,GOL,21.0,189.0,1057,0.2734735158528554,2027-12-31,0.0,0,0.68,100.0,0.0,0.0,0.0,0.16389233609701992,Meio,0.68
2025,Criciúma,Benevenuto,ZD,29.0,181.0,1029,0.2662291843070844,2026-11-30,0.0,0,4.2,62.5,0.05,0.26,0.7,0.16389233609701992,Meio,2.625
2025,Criciúma,B. Borasi,EE,27.0,171.0,993,0.256915043748236,2027-06-30,0.0,0,1.81,40.0,0.21,1.99,2.99,0.16389233609701992,Meio,0.7240000000000001
2025,Cuiabá,Denilson,MED,24.0,180.0,3056,0.7970220736420324,2028-12-31,0.0,0,1.53,40.38,0.03,0.88,0.44,-0.047812121412182496,Meio,0.6178140000000001
2025,Cuiabá,Mateusinho,LD,26.0,175.0,2859,0.7456433601251867,2028-12-31,0.0,0,3.75,54.62,0.06,1.04,0.91,-0.047812121412182496,Meio,2.04825
2025,Cuiabá,Max,LE,24.0,175.0,2680,0.6989591483509969,2028-12-31,0.0,0,1.71,29.41,0.09,1.85,0.97,-0.047812121412182496,Meio,0.502911
2025,Cuiabá,Sander,LE,34.0,176.0,2077,0.5416933399720226,2026-11-30,0.0,0,2.95,47.06,0.0,0.43,0.39,-0.047812121412182496,Meio,1.3882700000000003
2025,Cuiabá,Calebe Costa,ZD,22.0,187.0,1965,0.5124831069066078,2026-11-30,0.0,0,2.98,55.38,0.02,0.5,0.18,-0.047812121412182496,Meio,1.650324
2025,Cuiabá,Mateus Pasinato,GOL,33.0,192.0,1826,0.4762311212272091,2027-06-30,0.0,0,0.39,100.0,0.0,0.0,0.0,-0.047812121412182496,Meio,0.39
2025,Cuiabá,Alisson Safira,CA,30.0,185.0,1742,0.45432344642814804,2027-12-31,0.0,0,8.16,45.57,0.57,2.69,3.41,-0.047812121412182496,Meio,3.718512
2025,Cuiabá,David,MED,18.0,,1664,0.4339806055433056,2028-12-31,0.0,0,3.89,37.5,0.12,1.62,1.41,-0.047812121412182496,Meio,1.45875
2025,Cuiabá,A. Martínez,ED,28.0,171.0,1432,0.3734736941935178,2026-12-31,0.0,0,0.94,26.67,0.14,2.39,1.7,-0.047812121412182496,Meio,0.25069800000000003
2025,Cuiabá,Luan Polli,GOL,32.0,190.0,1404,0.36617113592716405,2026-11-30,0.0,0,0.32,100.0,0.0,0.0,0.0,-0.047812121412182496,Meio,0.32
2025,Cuiabá,Derik Lacerda,CA,25.0,191.0,1369,0.35704293809422194,2028-12-31,0.0,0,4.54,44.93,0.31,2.04,2.89,-0.047812121412182496,Meio,2.039822
2025,Ferroviária,Dênis Júnior,GOL,27.0,188.0,3824,1.0017623243629434,2026-12-31,0.0,0,0.45,94.74,0.0,0.0,0.0,-0.1029515506356915,Cai,0.42632999999999993
2025,Ferroviária,Lucas Rodrigues,LD,26.0,178.0,3319,0.8694689211717075,2026-09-30,0.0,0,4.2,50.97,0.03,0.79,0.57,-0.1029515506356915,Cai,2.14074
2025,Ferroviária,Ricardinho,VOL,36.0,174.0,2976,0.7796141938556799,2026-12-31,0.0,0,1.66,36.36,0.04,0.57,0.21,-0.1029515506356915,Cai,0.603576
2025,Ferroviária,Ronaldo Alves,ZE,36.0,187.0,2865,0.7505358418671112,,0.0,0,3.74,57.14,0.01,0.13,0.38,-0.1029515506356915,Cai,2.137036
2025,Ferroviária,Netinho,MED,27.0,180.0,2462,0.6449630864491546,2027-12-31,0.0,0,1.06,31.03,0.1,2.6,0.29,-0.1029515506356915,Cai,0.32891800000000004
2025,Ferroviária,Alencar,MED,23.0,,2457,0.6436532507739938,2027-12-31,0.0,0,1.76,43.75,0.04,0.66,0.44,-0.1029515506356915,Cai,0.77
2025,Ferroviária,Albano,MEI,28.0,178.0,1667,0.43669921409859486,2027-12-31,0.0,0,0.92,11.76,0.09,2.11,2.32,-0.1029515506356915,Cai,0.10819200000000001
2025,Ferroviária,Maycon,ZE,27.0,188.0,1497,0.3921648011431293,2028-11-30,0.0,0,2.77,65.22,0.03,0.24,0.24,-0.1029515506356915,Cai,1.806594
2025,Ferroviária,Zé Mário,LE,33.0,175.0,1406,0.3683257918552036,2026-10-31,0.0,0,3.07,45.83,0.05,0.9,0.96,-0.1029515506356915,Cai,1.4069809999999998
2025,Ferroviária,Edson Lucas,LE,25.0,176.0,1228,0.3216956418194808,2027-11-30,0.0,0,2.86,71.79,0.05,0.37,0.59,-0.1029515506356915,Cai,2.053194
2025,Ferroviária,Fabrício Daniel,ED,27.0,182.0,1105,0.2894736842105263,2026-11-30,0.0,0,2.28,35.71,0.27,2.28,2.85,-0.1029515506356915,Cai,0.8141879999999999
2025,Ferroviária,Eric,LE,24.0,180.0,1104,0.28921171707549415,2026-11-30,0.0,0,3.99,57.14,0.03,0.49,0.9,-0.1029515506356915,Cai,2.2798860000000003
2025,Goiás,Tadeu,GOL,33.0,184.0,3753,0.9839593860234532,2029-12-31,0.0,0,0.53,90.91,0.07,0.1,0.0,0.18432141977477623,Meio,0.481823
2025,Goiás,Juninho,MED,37.0,170.0,3274,0.8583754409381257,2026-12-31,0.0,0,2.12,25.97,0.07,0.52,1.73,0.18432141977477623,Meio,0.550564
2025,Goiás,Willean Lepo,LE,28.0,180.0,2962,0.7765754600057203,2027-12-31,0.0,0,3.1,47.06,0.04,0.79,1.31,0.18432141977477623,Meio,1.4588600000000003
2025,Goiás,Lucas Ribeiro,ZE,26.0,190.0,2165,0.567618457431595,2026-12-31,0.0,0,3.08,45.95,0.04,0.42,0.42,0.18432141977477623,Meio,1.4152600000000002
2025,Goiás,Diego Caito,LD,21.0,180.0,2154,0.5647344837448756,2026-12-31,0.0,0,2.88,46.38,0.03,1.13,1.0,0.18432141977477623,Meio,1.335744
2025,Goiás,Welliton Matheus,ED,25.0,180.0,2111,0.5534607684240633,2026-11-30,0.0,0,3.62,32.94,0.18,1.24,2.56,0.18432141977477623,Meio,1.1924279999999998
2025,Goiás,Marcão,VOL,34.0,183.0,1839,0.482147964534274,2026-11-30,0.0,0,4.85,46.46,0.07,0.83,1.13,0.18432141977477623,Meio,2.25331
2025,Goiás,Pedrinho,EE,21.0,182.0,1624,0.42577938793021264,2027-12-31,0.0,0,2.22,17.5,0.1,1.16,2.44,0.18432141977477623,Meio,0.3885
2025,Goiás,Titi,ZE,37.0,188.0,1414,0.3707217084564782,2026-11-30,0.0,0,2.74,46.51,0.02,0.38,0.57,0.18432141977477623,Meio,1.2743740000000001
2025,Goiás,Wellington Rato,MEI,33.0,172.0,1398,0.3665268376394318,2027-12-31,0.0,0,1.42,36.36,0.12,1.93,1.09,0.18432141977477623,Meio,0.516312
2025,Goiás,Rodrigo Andrade,VOL,28.0,174.0,911,0.23884545714558109,2026-11-30,0.0,0,1.58,25.0,0.09,1.28,0.59,0.18432141977477623,Meio,0.395
2025,Novorizontino,Airton,GOL,31.0,188.0,3310,0.8490148070420893,2026-11-30,0.0,0,0.68,92.0,0.0,0.0,0.0,0.23969321997361304,Meio,0.6256
2025,Novorizontino,Patrick,ZE,26.0,183.0,2758,0.7074268392211729,2027-12-31,0.0,0,5.16,64.56,0.05,0.39,0.62,0.23969321997361304,Meio,3.3312960000000005
2025,Novorizontino,Rodrigo Soares,LD,32.0,176.0,2741,0.7030663402121954,2026-11-30,0.0,0,1.41,34.88,0.03,0.85,0.72,0.23969321997361304,Meio,0.49180799999999997
2025,Novorizontino,Luís Oyama,MED,28.0,171.0,2530,0.6489448525125335,2027-12-31,0.0,0,1.6,33.33,0.08,1.07,1.25,0.23969321997361304,Meio,0.53328
2025,Novorizontino,Fábio Matheus,MED,22.0,182.0,2405,0.6168823597994637,2026-12-31,0.0,0,2.4,51.56,0.03,0.9,0.52,0.23969321997361304,Meio,1.23744
2025,Novorizontino,Matheus Frizzo,MEI,27.0,182.0,2403,0.6163693599160546,,0.0,0,2.7,25.0,0.22,2.7,1.35,0.23969321997361304,Meio,0.675
2025,Novorizontino,Jean Irmer,MED,30.0,183.0,1813,0.4650343943103649,2026-12-31,0.0,0,2.98,65.0,0.09,1.89,0.65,0.23969321997361304,Meio,1.9369999999999998
2025,Novorizontino,Mayk,LE,25.0,172.0,1739,0.4460533986242276,2027-12-31,0.0,0,2.69,59.62,0.01,0.41,0.57,0.23969321997361304,Meio,1.6037779999999997
2025,Novorizontino,Robson,CA,34.0,179.0,1592,0.4083479071936575,2026-12-31,0.0,0,7.35,31.54,0.46,2.26,2.88,0.23969321997361304,Meio,2.31819
2025,Novorizontino,Waguininho,ED,35.0,177.0,1505,0.38603241226536084,2026-11-30,0.0,0,5.98,31.0,0.27,1.79,3.17,0.23969321997361304,Meio,1.8538000000000003
2025,Novorizontino,Pablo Dyego,EE,31.0,174.0,1248,0.32011192724728926,2026-11-30,0.0,0,2.31,40.63,0.21,2.09,2.24,0.23969321997361304,Meio,0.9385530000000002
2025,Novorizontino,Rômulo,MEI,23.0,175.0,1055,0.2706074384983094,2028-12-31,0.0,0,2.9,29.41,0.25,2.13,1.96,0.23969321997361304,Meio,0.85289
2025,Novorizontino,Raí Ramos,LD,31.0,179.0,1005,0.2577824414130815,2027-12-31,0.0,0,1.16,53.85,0.04,1.61,0.45,0.23969321997361304,Meio,0.62466
2025,Novorizontino,Marlon,MED,35.0,175.0,973,0.24957444327853562,2026-11-30,0.0,0,1.85,15.0,0.08,1.29,0.92,0.23969321997361304,Meio,0.2775
2025,Novorizontino,Patrick Brey,LE,28.0,177.0,959,0.2459834440946718,2026-11-30,0.0,0,2.91,32.26,0.02,0.66,1.41,0.23969321997361304,Meio,0.938766
2025,Operário-PR,Elias,GOL,30.0,186.0,3330,0.8804653510564142,2026-11-30,0.0,0,0.3,100.0,0.0,0.0,0.0,-0.16974957944782654,Meio,0.3
2025,Operário-PR,Boschilia,CA,29.0,173.0,3228,0.8534961421051367,2027-11-30,0.0,0,1.09,20.51,0.22,2.51,0.92,-0.16974957944782654,Meio,0.223559
2025,Operário-PR,Juan Zuluaga,MED,32.0,176.0,2511,0.663918467418215,2027-11-30,0.0,0,1.83,43.14,0.07,0.75,0.65,-0.16974957944782654,Meio,0.789462
2025,Operário-PR,Miranda,ZD,25.0,181.0,2379,0.62901713818715,2026-11-30,0.0,0,3.67,50.52,0.05,0.61,0.64,-0.16974957944782654,Meio,1.854084
2025,Operário-PR,Rodrigo Rodrigues,EE,25.0,178.0,2149,0.5682042160421124,2026-12-31,0.0,0,2.55,34.43,0.15,2.64,2.43,-0.16974957944782654,Meio,0.877965
2025,Operário-PR,Cristiano,LE,31.0,178.0,1935,0.5116217580462947,2026-12-31,0.0,0,2.09,57.78,0.01,0.28,0.6,-0.16974957944782654,Meio,1.207602
2025,Operário-PR,Joseph,ZD,30.0,186.0,1899,0.5021032137105498,2027-07-30,0.0,0,3.79,50.0,0.04,0.38,0.38,-0.16974957944782654,Meio,1.895
2025,Operário-PR,Gabriel Feliciano,LE,24.0,,1608,0.42516164699661085,2026-12-31,0.0,0,2.13,57.89,0.01,0.78,0.5,-0.16974957944782654,Meio,1.233057
2025,Operário-PR,Diogo Mateus,LD,32.0,173.0,1539,0.40691777035309956,2026-10-31,0.0,0,1.4,41.67,0.0,0.18,0.35,-0.16974957944782654,Meio,0.58338
2025,Operário-PR,Vinicius Mingotti,CA,25.0,190.0,1386,0.3664639569261832,2026-12-31,0.0,0,6.04,37.63,0.26,1.3,2.73,-0.16974957944782654,Meio,2.272852
2025,Operário-PR,Gabriel Souza,LD,22.0,,1230,0.32521693147128816,,0.0,0,3.07,52.38,0.02,0.37,1.02,-0.16974957944782654,Meio,1.608066
2025,Operário-PR,Jaime Giraldo,ZE,27.0,187.0,1066,0.28185467394178304,2027-06-30,0.0,0,3.97,59.57,0.07,0.51,0.51,-0.16974957944782654,Meio,2.364929
2025,Operário-PR,Allan Godói,ZD,32.0,187.0,1008,0.26651924140086053,2027-06-30,0.0,0,4.82,59.26,0.1,0.45,0.8,-0.16974957944782654,Meio,2.856332
2025,Operário-PR,Ademilson,CA,31.0,176.0,998,0.263875201307598,,0.0,0,2.71,23.33,0.31,2.43,2.71,-0.16974957944782654,Meio,0.6322429999999999
2025,Paysandu,Reverson,LE,28.0,175.0,2761,0.7428215036931957,2026-11-30,0.0,0,1.86,42.11,0.02,0.46,0.59,-0.6162871790296546,Cai,0.783246
2025,Paysandu,Marlon,ED,27.0,175.0,2176,0.5854326664383896,2026-11-30,0.0,0,1.86,22.22,0.18,1.36,1.78,-0.6162871790296546,Cai,0.413292
2025,Paysandu,Edílson,LD,30.0,171.0,2041,0.5491121655334344,2027-12-31,0.0,0,2.03,30.43,0.01,0.62,0.84,-0.6162871790296546,Cai,0.617729
2025,Paysandu,Thalisson,ZD,23.0,190.0,2039,0.5485740840385462,2027-12-31,0.0,0,4.94,61.61,0.07,0.26,0.49,-0.6162871790296546,Cai,3.043534
2025,Paysandu,Matheus Nogueira,GOL,27.0,191.0,1958,0.526781783495573,2028-12-31,0.0,0,0.51,100.0,0.0,0.0,0.0,-0.6162871790296546,Cai,0.51
2025,Paysandu,Gabriel Mesquita,GOL,26.0,197.0,1877,0.5049894829525999,2026-12-31,0.0,0,0.58,100.0,0.0,0.0,0.0,-0.6162871790296546,Cai,0.58
2025,Paysandu,Bryan,LD,28.0,175.0,1707,0.45925255588710073,2027-12-31,0.0,0,2.74,48.08,0.06,1.0,0.42,-0.6162871790296546,Cai,1.3173920000000001
2025,Paysandu,Leandro Vilela,VOL,30.0,178.0,1637,0.4404197035660128,2026-11-30,0.0,0,1.7,51.61,0.04,0.99,0.77,-0.6162871790296546,Cai,0.87737
2025,Paysandu,André Lima,MED,25.0,179.0,1581,0.4253534217091425,2026-11-30,0.0,0,1.14,50.0,0.06,1.14,0.51,-0.6162871790296546,Cai,0.57
2025,Paysandu,Luan Freitas,ZD,24.0,184.0,1552,0.4175512400332632,2027-12-31,0.0,0,3.42,54.24,0.04,0.35,0.75,-0.6162871790296546,Cai,1.855008
2025,Paysandu,J. Novillo,ZE,27.0,190.0,1361,0.36616445727143765,2027-12-31,0.0,0,3.24,71.43,0.04,0.26,0.53,-0.6162871790296546,Cai,2.3143320000000003
2025,Paysandu,Maurício Antônio,ZE,33.0,183.0,1342,0.3610526830699995,,0.0,0,4.76,60.56,0.05,0.6,0.47,-0.6162871790296546,Cai,2.882656
2025,Paysandu,Rossi,ED,32.0,167.0,1251,0.33656997505258524,,0.0,0,2.59,36.11,0.12,1.37,1.65,-0.6162871790296546,Cai,0.9352489999999999
2025,Paysandu,Anderson Leite,VOL,32.0,183.0,1199,0.32257985618549134,,0.0,0,2.4,46.88,0.09,1.28,1.43,-0.6162871790296546,Cai,1.12512
2025,Paysandu,Denner,MEI,25.0,183.0,1126,0.30293988162207114,,0.0,0,2.0,48.0,0.06,0.88,1.12,-0.6162871790296546,Cai,0.96
2025,Paysandu,J. Benítez,CA,32.0,182.0,994,0.2674265029594482,2026-12-31,0.0,0,7.24,42.5,0.27,2.99,3.62,-0.6162871790296546,Cai,3.077
2025,Paysandu,Matheus Vargas,MED,29.0,181.0,983,0.264467054737563,,0.0,0,2.38,53.85,0.11,1.92,1.28,-0.6162871790296546,Cai,1.28163
2025,Paysandu,Ronaldo Henrique,VOL,31.0,172.0,981,0.2639289732426747,2026-10-31,0.0,0,3.58,61.54,0.01,0.64,0.0,-0.6162871790296546,Cai,2.203132
2025,Remo,Marcelo Rangel,GOL,37.0,186.0,3670,0.9560233973524048,2026-12-31,0.0,0,0.47,94.74,0.0,0.0,0.0,0.10143384811159062,Sobe,0.4452779999999999
2025,Remo,Klaus,ZD,31.0,187.0,2644,0.6887536410353565,2027-11-30,0.0,0,3.54,62.5,0.02,0.2,0.34,0.10143384811159062,Sobe,2.2125
2025,Remo,Sávio,LE,30.0,173.0,2066,0.5381864683733156,2026-11-30,0.0,0,1.22,32.14,0.04,1.05,1.26,0.10143384811159062,Sobe,0.392108
2025,Remo,Pedro Castro,MED,32.0,180.0,1692,0.44076065076846566,2026-11-30,0.0,0,2.02,42.11,0.02,0.74,0.37,0.10143384811159062,Sobe,0.850622
2025,Remo,Janderson,ED,26.0,161.0,1383,0.36026712766713237,2027-11-30,0.0,0,2.28,22.86,0.1,1.17,1.69,0.10143384811159062,Sobe,0.521208
2025,Remo,Kayky Almeida,ZE,20.0,,1286,0.33499893433111516,2029-12-31,0.0,0,2.66,71.05,0.02,0.35,0.28,0.10143384811159062,Sobe,1.8899299999999999
2025,Remo,Nicolás Ferreira,EE,23.0,170.0,1244,0.3240580671134582,2027-06-30,0.0,0,2.6,22.22,0.09,1.3,1.16,0.10143384811159062,Sobe,0.57772
2025,Remo,Alan Rodríguez,LE,25.0,172.0,1168,0.3042603073862694,2026-12-31,0.0,0,1.46,68.42,0.0,0.39,0.46,0.10143384811159062,Sobe,0.9989319999999999
2025,Remo,Camutanga,ZD,31.0,189.0,1086,0.2828995666279868,2026-12-31,0.0,0,4.39,54.72,0.11,0.58,0.58,0.10143384811159062,Sobe,2.402208
2025,Remo,Nathan,LD,23.0,183.0,1029,0.26805124683259524,2026-12-31,0.0,0,2.71,48.39,0.0,0.35,0.52,0.10143384811159062,Sobe,1.311369
2025,Remo,Marrony,ED,26.0,181.0,947,0.24669050607431264,2026-12-31,0.0,0,3.71,15.38,0.33,1.81,2.19,0.10143384811159062,Sobe,0.570598
2025,Remo,Diego Hernández,ED,25.0,175.0,904,0.23548914201814003,2027-12-31,0.0,0,1.49,26.67,0.13,2.69,1.59,0.10143384811159062,Sobe,0.39738300000000004
2025,Vila Nova,Elias,LD,26.0,181.0,3331,0.8737153349071226,2026-12-31,0.0,0,4.11,52.63,0.03,0.7,0.86,-0.05517595873139092,Meio,2.1630930000000004
2025,Vila Nova,Halls,GOL,26.0,198.0,3252,0.852993776378854,2027-06-30,0.0,0,0.61,86.36,0.0,0.0,0.0,-0.05517595873139092,Meio,0.526796
2025,Vila Nova,Willian Formiga,LE,30.0,185.0,2750,0.7213200753511219,2026-12-31,0.0,0,3.99,59.84,0.02,0.43,0.52,-0.05517595873139092,Meio,2.387616
2025,Vila Nova,Dodô,MEI,24.0,171.0,2092,0.5487278536852899,2026-11-30,0.0,0,1.94,17.78,0.18,2.07,0.99,-0.05517595873139092,Meio,0.344932
2025,Vila Nova,Weverton,ZE,22.0,183.0,1761,0.4619071464339366,2027-12-31,0.0,0,3.32,52.31,0.09,0.2,0.41,-0.05517595873139092,Meio,1.736692
2025,Vila Nova,Júnior Todinho,ED,31.0,182.0,1580,0.4144311705653719,2026-11-30,0.0,0,4.61,40.74,0.16,1.48,1.94,-0.05517595873139092,Meio,1.8781140000000003
2025,Vila Nova,Guilherme Parede,EE,29.0,178.0,1511,0.3963325941292892,2027-12-31,0.0,0,0.83,28.57,0.1,1.61,1.25,-0.05517595873139092,Meio,0.237131
2025,Vila Nova,André Luis,CA,28.0,179.0,1267,0.33233183107995323,2026-11-30,0.0,0,3.62,19.61,0.12,1.07,2.56,-0.05517595873139092,Meio,0.709882
2025,Vila Nova,Jean Mota,MED,31.0,172.0,1211,0.31764313136371225,2026-11-30,0.0,0,1.64,59.09,0.1,1.78,0.22,-0.05517595873139092,Meio,0.969076
2025,Vila Nova,Walisson Maia,ZE,34.0,187.0,1179,0.3092495886687174,,0.0,0,4.5,61.02,0.0,0.0,0.0,-0.05517595873139092,Meio,2.7459000000000002
2025,Vila Nova,Vinícius Paiva,ED,24.0,174.0,1044,0.2738393304242077,2026-12-31,0.0,0,1.03,33.33,0.06,0.78,1.29,-0.05517595873139092,Meio,0.343299
2025,Volta Redonda,Sánchez,LE,29.0,178.0,2714,0.7135788894997251,2026-11-30,0.0,0,3.05,51.09,0.2,1.62,2.39,-0.14732887629476143,Cai,1.558245
2025,Volta Redonda,Raí,ED,23.0,175.0,2480,0.6520544016062337,2026-12-31,0.0,0,1.23,32.35,0.12,2.76,1.09,-0.14732887629476143,Cai,0.397905
2025,Volta Redonda,Jean Drosny,GOL,31.0,192.0,2194,0.5768578052919664,,0.0,0,0.16,75.0,0.0,0.0,0.0,-0.14732887629476143,Cai,0.12
2025,Volta Redonda,Jhonny,LD,23.0,179.0,2105,0.5534574658794846,2027-12-31,0.0,0,2.31,31.48,0.02,0.56,0.73,-0.14732887629476143,Cai,0.7271880000000001
2025,Volta Redonda,Pierre,MED,23.0,181.0,1809,0.4756316179458374,2029-12-31,0.0,0,1.49,50.0,0.04,0.8,0.7,-0.14732887629476143,Cai,0.745
2025,Volta Redonda,MV,EE,27.0,172.0,1757,0.46195950952506154,2027-12-31,0.0,0,1.13,22.73,0.19,2.41,2.61,-0.14732887629476143,Cai,0.256849
2025,Volta Redonda,Lucas Adell,ZE,25.0,188.0,1458,0.3833448861056003,2026-11-30,0.0,0,3.27,52.83,0.03,0.12,0.31,-0.14732887629476143,Cai,1.727541
2025,Volta Redonda,Vitinho,ED,24.0,182.0,1448,0.3807156344862203,2026-11-30,0.0,0,1.86,36.67,0.04,0.93,1.93,-0.14732887629476143,Cai,0.6820620000000001
2025,Volta Redonda,Jefferson Paulino,GOL,33.0,185.0,1394,0.36651767574156846,,0.0,0,0.32,100.0,0.0,0.0,0.0,-0.14732887629476143,Cai,0.32
2025,Volta Redonda,Bruno Barra,VOL,39.0,179.0,1346,0.3538972679685446,2026-11-20,0.0,0,3.01,33.33,0.07,0.8,0.6,-0.14732887629476143,Cai,1.0032329999999998
