ano,clube,jogos_sofa,gp_x,gc_x,pen,pen_sof,esc_fav,esc_contra,xg_bp_pro,xg_bp_sof,pro_esc,sof_esc,pro_fd,sof_fd,pro_fi,sof_fi,pro_lat,sof_lat,bp_pro_sem_pen,bp_sof_sem_pen,bp_pro,bp_sof,saldo_bp,saldo_bp_sem_pen,saldo_bola_rolando,pct_gols_bp,gols_por_escanteio_pct,gols_sof_por_escanteio_pct,saldo_xg_bp,bp_com_rem_pct,cantos_com_rem_pct,livres_com_rem_pct,cantos_pj,duel_aer_pct,altura_media,jogos,pontos,gp_y,gc_y,sg,pos,dist_g4,ppj,faixa,valor_eur,log_valor,posto_valor,ppj_esperado,rendimento
2025,América-MG,38,41,44,5,7,205,196,10.032,11.042,3,7,1,1,2,2,0,2,6,12,11,19,-8,-6,5,26.829268292682926,1.4634146341463414,3.5714285714285716,-1.0099999999999998,13.103947368421052,27.806578947368422,13.727631578947367,5.394736842105263,46.945263157894736,1.7992592592592591,38,46,41.0,44.0,-3.0,14,-16,1.2105263157894737,Meio,23150000.0,16.957505338496517,5.0,1.4834550057470413,-0.2729286899575676
2025,Athletic,38,43,53,5,5,191,186,9.995000000000001,9.882,7,5,0,6,4,2,0,1,11,14,16,19,-3,-3,-7,37.2093023255814,3.6649214659685865,2.6881720430107525,0.11300000000000132,11.628947368421052,25.551578947368423,16.008684210526315,5.026315789473684,47.44921052631579,1.8108000000000002,38,44,43.0,53.0,-10.0,15,-18,1.1578947368421053,Meio,17710000.0,16.689640009759017,11.0,1.413046907229842,-0.25515217038773663
2025,Athletico-PR,38,53,43,8,4,205,148,10.955,13.665,4,8,2,1,0,6,0,2,6,17,14,21,-7,-11,17,26.41509433962264,1.951219512195122,5.405405405405405,-2.709999999999999,13.504736842105261,18.493684210526315,22.785,5.394736842105263,43.53526315789473,1.8199999999999998,38,65,53.0,43.0,10.0,2,3,1.7105263157894737,Sobe,50500000.0,17.73748389424559,1.0,1.6884714864290196,0.02205482936045411
2025,Atlético-GO,38,39,38,1,8,170,184,11.248000000000001,11.383000000000001,3,6,0,0,4,1,1,2,8,9,9,17,-8,-1,9,23.076923076923077,1.7647058823529411,3.260869565217391,-0.1349999999999998,13.796052631578947,28.355263157894736,23.862894736842104,4.473684210526316,42.78342105263158,1.8214754098360655,38,52,39.0,38.0,1.0,11,-10,1.368421052631579,Meio,28675000.0,17.171536220979707,2.0,1.5397127809903886,-0.17129172835880957
2025,Avaí,38,50,40,5,6,181,237,7.059,9.161,2,7,3,2,0,0,2,1,7,10,12,16,-4,-3,14,24.0,1.1049723756906078,2.9535864978902953,-2.1019999999999994,11.955,26.75578947368421,17.919736842105266,4.7631578947368425,44.0,1.8153191489361704,38,56,50.0,40.0,10.0,8,-6,1.4736842105263157,Meio,13200000.0,16.3957273875566,15.0,1.3357923071029427,0.13789190342337299
2025,Botafogo-SP,38,32,52,7,6,179,194,9.892,12.14,5,4,1,0,2,3,2,3,10,10,17,16,1,0,-21,53.125,2.793296089385475,2.0618556701030926,-2.248000000000001,11.896315789473684,23.740263157894738,18.464736842105264,4.842105263157895,43.85184210526315,1.8087755102040814,38,42,32.0,52.0,-20.0,16,-20,1.105263157894737,Meio,10125000.0,16.130518170956876,17.0,1.2660823646552526,-0.16081920676051564
2025,CRB,38,45,40,1,4,255,176,10.307,9.489,7,4,2,4,2,2,1,0,12,10,13,14,-1,2,6,28.88888888888889,2.7450980392156863,2.272727272727273,0.8179999999999996,19.172105263157892,35.292631578947365,16.309473684210527,6.7368421052631575,44.653684210526315,1.809375,38,56,45.0,40.0,5.0,9,-6,1.4736842105263157,Meio,20200000.0,16.821193162371433,7.0,1.447625504516167,0.026058706010148702
2025,Chapecoense,38,52,35,4,4,191,192,12.287,12.6,5,7,3,0,2,4,1,0,11,11,15,15,0,0,17,28.846153846153847,2.6178010471204187,3.6458333333333335,-0.31299999999999883,15.280526315789473,24.67078947368421,26.434736842105263,4.973684210526316,43.88026315789474,1.8162222222222224,38,62,52.0,35.0,17.0,3,0,1.631578947368421,Sobe,10000000.0,16.11809565095832,18.0,1.2628171193321176,0.3687618280363034
2025,Coritiba,38,39,23,4,2,200,168,10.741,8.812,7,2,1,1,3,3,0,1,11,7,15,9,6,4,10,38.46153846153846,3.5,1.1904761904761905,1.9290000000000003,13.66157894736842,32.72684210526315,16.497105263157895,5.2631578947368425,45.23710526315789,1.8199999999999998,38,68,39.0,23.0,16.0,1,6,1.7894736842105263,Sobe,23500000.0,16.972510979114386,4.0,1.4873992214016623,0.3020744628088641
2025,Criciúma,38,47,33,3,1,197,168,17.403000000000002,9.87,10,5,1,0,6,2,3,0,20,7,23,8,15,13,-1,48.93617021276596,5.0761421319796955,2.9761904761904763,7.533000000000003,14.713947368421053,29.130000000000003,26.995526315789473,5.157894736842105,47.48605263157895,1.8195522388059702,38,61,47.0,33.0,14.0,5,-1,1.605263157894737,Meio,19725000.0,16.79739742469621,8.0,1.441370821797717,0.16389233609701992
2025,Cuiabá,38,43,44,7,3,205,156,10.639,9.677,6,5,2,2,1,4,0,0,9,11,16,14,2,-2,-3,37.2093023255814,2.926829268292683,3.2051282051282053,0.9619999999999997,15.326315789473684,34.96973684210526,11.622894736842106,5.368421052631579,48.24552631578947,1.8160714285714286,38,54,43.0,44.0,-1.0,10,-8,1.4210526315789473,Meio,21900000.0,16.90199719478673,6.0,1.4688647529911298,-0.047812121412182496
2025,Ferroviária,38,43,52,6,5,163,259,8.828,14.892999999999999,6,8,2,1,2,3,1,2,11,14,17,19,-2,-3,-7,39.53488372093023,3.6809815950920246,3.088803088803089,-6.0649999999999995,12.323157894736841,26.184473684210527,19.297894736842103,4.2631578947368425,44.09315789473684,1.8057500000000002,38,40,43.0,52.0,-9.0,17,-22,1.0526315789473684,Cai,6650000.0,15.710127412632037,19.0,1.1555831295830599,-0.1029515506356915
2025,Goiás,38,42,37,3,5,222,181,12.371,12.527000000000001,7,6,1,0,3,2,2,3,13,11,16,16,0,2,5,38.095238095238095,3.1531531531531534,3.314917127071823,-0.15600000000000058,12.157368421052633,34.66,29.370263157894737,5.842105263157895,44.796052631578945,1.803191489361702,38,61,42.0,37.0,5.0,6,-1,1.605263157894737,Meio,18250000.0,16.719675637992776,10.0,1.4209417381199607,0.18432141977477623
2025,Novorizontino,38,43,32,6,2,201,187,14.683,10.553,6,1,1,0,2,2,2,1,11,4,17,6,11,7,0,39.53488372093023,2.985074626865672,0.5347593582887701,4.129999999999999,15.741315789473683,32.795,27.93868421052632,5.2894736842105265,46.482894736842105,1.8033333333333332,38,60,43.0,32.0,11.0,7,-2,1.5789473684210527,Meio,13375000.0,16.408897850746346,14.0,1.3392541484474396,0.23969321997361304
2025,Operário-PR,38,40,44,8,2,192,154,11.882,7.905,2,7,1,0,6,4,2,1,11,12,19,14,5,-1,-9,47.5,1.0416666666666667,4.545454545454546,3.9769999999999994,14.034736842105264,24.209736842105265,26.249736842105264,5.026315789473684,43.87842105263158,1.8126415094339623,38,48,40.0,44.0,-4.0,12,-14,1.263157894736842,Meio,19100000.0,16.76519889301686,9.0,1.4329074741846686,-0.16974957944782654
2025,Paysandu,38,36,52,3,3,195,214,10.565,12.927,4,6,0,3,5,2,3,1,12,12,15,15,0,0,-16,41.666666666666664,2.051282051282051,2.803738317757009,-2.362,13.06578947368421,32.07526315789473,17.192631578947367,5.157894736842105,46.06526315789474,1.7901851851851853,38,28,36.0,52.0,-16.0,20,-34,0.7368421052631579,Cai,14100000.0,16.461685355348397,13.0,1.3531292842928124,-0.6162871790296546
2025,Remo,38,51,39,3,3,169,263,8.873,13.508,5,3,4,0,3,2,3,2,15,7,18,10,8,8,4,35.294117647058826,2.9585798816568047,1.1406844106463878,-4.635,12.94078947368421,32.981842105263155,14.363947368421053,4.421052631578948,43.417631578947365,1.805593220338983,38,62,51.0,39.0,12.0,4,0,1.631578947368421,Sobe,27650000.0,17.135136285932617,3.0,1.5301450992568304,0.10143384811159062
2025,Vila Nova,38,40,44,6,8,164,217,12.826,11.472000000000001,10,5,0,1,2,1,1,1,13,8,19,16,3,5,-7,47.5,6.097560975609756,2.304147465437788,1.3539999999999992,11.84842105263158,29.466842105263158,24.874736842105264,4.2894736842105265,47.02105263157895,1.8118333333333334,38,47,40.0,44.0,-4.0,13,-15,1.236842105263158,Meio,11175000.0,16.229189698463905,16.0,1.2920180639945489,-0.05517595873139092
2025,Volta Redonda,38,26,43,1,4,200,169,11.879,12.892999999999999,4,6,0,2,1,4,1,1,6,13,7,17,-10,-7,-7,26.923076923076923,2.0,3.5502958579881656,-1.0139999999999993,16.120526315789476,37.38526315789474,19.260263157894737,5.315789473684211,43.35368421052632,1.82,38,36,26.0,43.0,-17.0,19,-26,0.9473684210526315,Cai,5275000.0,15.478489237326404,20.0,1.094697297347393,-0.14732887629476143
2026,América-MG,27,21,46,1,4,150,148,9.363,8.911,4,5,0,0,1,1,1,1,6,7,7,11,-4,-1,-21,33.333333333333336,2.6666666666666665,3.3783783783783785,0.45199999999999996,13.306296296296296,24.65740740740741,29.452962962962964,5.518518518518518,49.37481481481481,1.8106666666666666,27,17,21.0,46.0,-25.0,19,-30,0.6296296296296297,Cai,5875000.0,15.586216617994497,18.0,1.1230133174416244,-0.4933836878119947
2026,Athletic,28,33,30,4,3,120,152,5.779,12.837,3,5,0,0,0,3,0,0,3,8,7,11,-4,-5,7,21.21212121212121,2.5,3.289473684210526,-7.058,11.72037037037037,28.671481481481482,18.342222222222222,4.296296296296297,44.803333333333335,1.8259375,27,37,31.0,30.0,1.0,12,-10,1.3703703703703705,Meio,12375000.0,16.331188866419026,7.0,1.3188284298597566,0.05154194051061389
2026,Atlético-GO,28,36,26,6,2,158,142,8.445,8.594999999999999,5,3,1,1,1,1,0,2,7,7,13,9,4,0,6,36.111111111111114,3.1645569620253164,2.112676056338028,-0.14999999999999858,13.516538461538461,26.13423076923077,14.551153846153845,5.846153846153846,49.144615384615385,1.8013793103448277,26,40,30.0,25.0,5.0,9,-7,1.5384615384615385,Meio,10550000.0,16.17163641788635,12.0,1.2768902493274128,0.26157128913412575
2026,Avaí,27,28,35,2,4,107,154,7.994,9.554,5,6,0,2,1,2,0,1,6,11,8,15,-7,-5,0,28.571428571428573,4.672897196261682,3.896103896103896,-1.5600000000000005,10.622962962962962,28.953333333333333,19.135925925925925,3.925925925925926,48.7074074074074,1.8264285714285715,27,29,28.0,35.0,-7.0,17,-18,1.0740740740740742,Cai,8000000.0,15.89495209964411,14.0,1.2041640893992858,-0.13009001532521158
2026,Botafogo-SP,27,30,32,2,4,168,172,11.291,7.721,8,8,3,1,3,0,1,0,15,9,17,13,4,6,-6,56.666666666666664,4.761904761904762,4.651162790697675,3.5700000000000003,14.778518518518517,27.29111111111111,29.321111111111108,6.222222222222222,45.08518518518518,1.812,27,31,30.0,32.0,-2.0,15,-16,1.1481481481481481,Meio,6450000.0,15.679590688771956,16.0,1.14755658627465,0.0005915618734981809
2026,CRB,27,40,39,4,5,139,135,8.423,6.865,6,3,1,0,1,3,1,0,9,6,13,11,2,3,-1,32.5,4.316546762589928,2.2222222222222223,1.5579999999999998,17.603333333333335,39.49962962962963,16.04962962962963,5.111111111111111,46.566296296296294,1.8078125,27,42,40.0,39.0,1.0,7,-5,1.5555555555555556,Meio,11450000.0,16.253500287964524,9.0,1.2984080749326505,0.25714748062290504
2026,Ceará,28,29,36,1,6,164,123,8.264,10.455,5,8,0,2,1,2,0,1,6,13,7,19,-12,-7,5,24.137931034482758,3.048780487804878,6.504065040650406,-2.1910000000000007,13.611923076923079,28.46923076923077,21.089230769230767,5.846153846153846,44.87961538461538,1.815185185185185,26,31,27.0,33.0,-6.0,16,-16,1.1923076923076923,Meio,13525000.0,16.420050382696818,4.0,1.3421855788493735,-0.14987788654168122
2026,Criciúma,28,28,25,2,0,188,125,12.262,6.331,6,4,2,0,2,2,1,0,11,6,13,6,7,5,-4,46.42857142857143,3.1914893617021276,3.2,5.931,15.058846153846153,34.33,31.86807692307692,6.769230769230769,48.197692307692314,1.8047058823529412,26,44,26.0,21.0,5.0,5,-3,1.6923076923076923,Meio,12750000.0,16.36104182956871,5.0,1.3266752474392458,0.3656324448684465
2026,Cuiabá,28,27,22,0,4,141,109,8.187,7.189,7,4,0,0,1,3,1,1,9,8,9,12,-3,1,8,33.333333333333336,4.964539007092198,3.669724770642202,0.9979999999999993,14.218148148148147,35.49444444444445,19.303333333333335,4.925925925925926,43.99592592592593,1.8375757575757576,27,39,26.0,21.0,5.0,10,-8,1.4444444444444444,Meio,10850000.0,16.199675637950744,11.0,1.2842603265895347,0.1601841178549097
2026,Fortaleza,28,31,23,4,1,156,128,7.104,7.292999999999999,3,5,0,2,0,2,0,0,3,9,7,10,-3,-6,11,22.580645161290324,1.9230769230769231,3.90625,-0.18899999999999917,14.66074074074074,33.06814814814815,17.415925925925926,5.666666666666667,47.48962962962963,1.8042857142857145,27,47,30.0,22.0,8.0,4,0,1.7407407407407407,Sobe,30900000.0,17.246266741867974,1.0,1.5593556138338238,0.18138512690691688
2026,Goiás,27,25,33,3,4,120,144,6.625,7.947,3,4,1,0,0,1,3,1,7,6,10,10,0,1,-8,40.0,2.5,2.7777777777777777,-1.322,11.945925925925927,29.123703703703704,10.37037037037037,4.444444444444445,46.897777777777776,1.797,27,36,25.0,33.0,-8.0,13,-11,1.3333333333333333,Meio,12500000.0,16.34123920227253,6.0,1.3214701492649503,0.011863184068382937
2026,Juventude,28,30,17,1,3,116,132,6.932,9.885,6,1,0,1,5,2,0,0,11,4,12,7,5,7,8,40.0,5.172413793103448,0.7575757575757576,-2.9529999999999994,11.717777777777778,31.01074074074074,20.767407407407408,4.185185185185185,52.93296296296297,1.8277142857142856,27,50,30.0,15.0,15.0,1,3,1.8518518518518519,Sobe,15975000.0,16.586535558227872,3.0,1.3859460188275188,0.4659058330243331
2026,Londrina,27,32,39,5,3,146,166,7.867,9.659,5,9,0,1,3,1,0,1,8,12,13,15,-2,-4,-5,40.625,3.4246575342465753,5.421686746987952,-1.7920000000000007,12.813461538461537,27.023846153846154,16.511153846153846,5.1923076923076925,52.29461538461539,1.7888372093023257,26,22,30.0,38.0,-8.0,18,-25,0.8461538461538461,Cai,6100000.0,15.623799329143539,17.0,1.1328918905350394,-0.2867380443811932
2026,Novorizontino,28,48,25,5,1,176,144,12.395,7.101,5,5,0,2,2,0,2,0,9,7,14,8,6,2,17,29.166666666666668,2.840909090909091,3.4722222222222223,5.294,13.071851851851852,26.92074074074074,20.616666666666667,6.148148148148148,50.28074074074074,1.8105714285714285,27,49,47.0,24.0,23.0,2,2,1.8148148148148149,Sobe,12250000.0,16.32103649495501,8.0,1.3161598905098124,0.49865492430500247
2026,Náutico,27,32,30,3,3,175,121,11.252,10.168,2,3,1,0,3,2,0,0,6,5,9,8,1,1,1,28.125,1.1428571428571428,2.479338842975207,1.0840000000000014,14.447777777777777,31.23333333333333,25.524444444444445,6.444444444444445,48.61777777777778,1.8120689655172413,27,37,32.0,30.0,2.0,11,-10,1.3703703703703705,Meio,3300000.0,15.009433026436708,20.0,0.9714064031429039,0.3989639672274665
2026,Operário-PR,27,36,33,4,1,131,147,9.147,9.97,4,3,2,1,0,1,0,0,6,5,10,6,4,1,-1,27.77777777777778,3.053435114503817,2.0408163265306123,-0.8230000000000004,12.245555555555555,26.265185185185185,27.102962962962962,4.777777777777778,46.660370370370366,1.8137037037037036,27,43,36.0,33.0,3.0,6,-4,1.5925925925925926,Meio,9275000.0,16.042833166457772,13.0,1.2430344604552133,0.3495581321373793
2026,Ponte Preta,27,16,56,2,6,123,168,8.903,11.711,2,7,0,0,1,1,0,3,3,11,5,17,-12,-8,-28,31.25,1.6260162601626016,4.166666666666667,-2.808,9.051481481481481,30.16333333333333,17.504074074074076,4.555555555555555,42.7862962962963,1.8270588235294118,27,10,16.0,56.0,-40.0,20,-37,0.37037037037037035,Cai,4125000.0,15.232576577750919,19.0,1.0300594330757367,-0.6596890627053663
2026,Sport,27,36,26,8,2,133,161,8.57,9.48,5,5,0,0,0,0,0,0,5,5,13,7,6,0,4,36.111111111111114,3.7593984962406015,3.1055900621118013,-0.9100000000000001,15.413703703703705,33.12185185185185,32.96222222222222,4.925925925925926,45.794074074074075,1.8048275862068968,27,41,36.0,26.0,10.0,8,-6,1.5185185185185186,Meio,23625000.0,16.97781603134408,2.0,1.4887936483765438,0.02972487014197478
2026,São Bernardo,27,37,31,1,3,138,167,10.745000000000001,8.863,8,6,1,0,0,1,1,1,10,8,11,11,0,2,6,29.72972972972973,5.797101449275362,3.592814371257485,1.8820000000000014,13.55153846153846,39.61846153846154,19.935769230769232,5.153846153846154,46.05692307692308,1.8097058823529413,26,35,36.0,29.0,7.0,14,-12,1.3461538461538463,Meio,7925000.0,15.885532877727618,15.0,1.2016882575782075,0.14446558857563874
2026,Vila Nova,27,39,30,2,1,133,144,7.338,6.351,8,6,1,0,3,0,1,0,13,6,15,7,8,7,1,38.46153846153846,6.015037593984962,4.166666666666667,0.9870000000000001,14.960769230769232,43.99269230769231,23.974230769230765,4.961538461538462,52.26653846153847,1.8116666666666668,26,47,39.0,28.0,11.0,3,0,1.8076923076923077,Sobe,11000000.0,16.213405830762646,10.0,1.2878692922317736,0.5198230154605341
