ano,clube,jogador,pos11,idade,minutos,fatia,Contrato termina,Cantos/90,Livres/90,Livres directos/90,Assistências esperadas/90,Passes para a área de penálti/90,Cruzamentos/90,"Cruzamentos certos, %",rendimento,faixa,cantos_temp,livres_temp
2024,Paysandu,Juninho,MEI,25.0,1039,0.2693549527468125,2026-09-30,0.35,0.09,0.0,0.04,1.82,2.17,28.0,-0.03216267359260172,Meio,4.040555555555556,1.039
2024,Botafogo-SP,Carlos Manuel,MED,23.0,1024,0.2683182467841829,,0.35,0.09,0.0,0.04,0.44,0.62,14.29,-0.06581500763510828,Meio,3.982222222222222,1.024
2024,Santos,João Pedro Chermont,LD,18.0,2107,0.5501566654006836,2027-12-31,0.17,0.09,0.0,0.09,3.55,3.72,33.33,0.03842289319675163,Sobe,3.979888888888889,2.1069999999999998
2024,CRB,Ryan,LE,22.0,1278,0.3311192764273601,2026-11-30,0.28,0.28,0.0,0.08,2.96,3.03,39.53,-0.21350572927073252,Meio,3.9760000000000004,3.9760000000000004
2024,Ituano,Thonny Anderson,CA,26.0,2369,0.6215771395859173,,0.15,0.15,0.11,0.07,2.05,0.91,20.83,-0.32241815779428873,Cai,3.948333333333333,3.948333333333333
2024,Paysandu,Bryan,LE,27.0,1852,0.48012066649383706,2027-12-31,0.19,0.0,0.0,0.05,1.99,2.62,37.04,-0.03216267359260172,Meio,3.909777777777778,0.0
2024,Chapecoense,Marcinho,EE,29.0,2702,0.7197655833777304,2026-11-30,0.13,0.17,0.03,0.1,3.0,2.96,33.71,-0.1086443524692362,Meio,3.9028888888888886,5.103777777777778
2024,Chapecoense,Mancha,LE,23.0,2483,0.661427810335642,,0.14,0.11,0.0,0.06,2.57,2.9,50.0,-0.1086443524692362,Meio,3.8624444444444452,3.034777777777778
2024,Coritiba,Robson,CA,33.0,1445,0.37973625113478904,2026-12-31,0.19,0.31,0.31,0.08,2.49,2.37,21.05,-0.2531709005052454,Meio,3.0505555555555555,4.977222222222222
2024,Coritiba,S. Gómez,MED,28.0,2445,0.6425295045152659,2028-12-31,0.11,0.0,0.0,0.04,0.96,0.55,40.0,-0.2531709005052454,Meio,2.9883333333333333,0.0
2024,Ceará,Rafael Ramos,LD,29.0,2678,0.681740337884749,2026-12-31,0.1,0.27,0.07,0.11,2.62,2.62,48.72,0.18345478256664194,Sobe,2.9755555555555557,8.034
2024,Sport,Felipe,VOL,30.0,2975,0.7739700108793339,,0.09,0.0,0.0,0.02,1.15,0.15,40.0,0.2793206962410859,Sobe,2.975,0.0
2024,América-MG,Fabinho,EE,24.0,2221,0.5807088017874545,2027-12-31,0.12,0.04,0.0,0.13,2.31,1.38,38.24,0.040881277783413106,Meio,2.961333333333333,0.9871111111111112
2024,Novorizontino,Paulo Vitor,ED,25.0,1110,0.2884206547928379,2028-12-31,0.24,0.24,0.0,0.23,3.57,4.86,35.0,0.3963412340840158,Meio,2.96,2.96
2024,Botafogo-SP,Victor Andrade,EE,28.0,1263,0.3309433063363506,2026-11-30,0.21,0.14,0.07,0.17,3.06,3.14,34.09,-0.06581500763510828,Meio,2.947,1.964666666666667
2024,Brusque,Alex Ruan,LE,31.0,1205,0.3204942211905798,,0.22,0.22,0.0,0.04,2.02,1.72,43.48,-0.23983179110346897,Cai,2.945555555555556,2.945555555555556
2024,Operário-PR,Vinicius Diniz,VOL,24.0,1894,0.508171130299039,2027-12-31,0.1,0.0,0.0,0.02,1.09,0.71,20.0,0.16606984111002765,Meio,2.1044444444444443,0.0
2024,CRB,Hereda,LD,25.0,3078,0.7974844544940645,2026-12-31,0.06,0.0,0.0,0.09,2.87,3.45,39.83,-0.21350572927073252,Meio,2.052,0.0
2024,Paysandu,Paulinho Bóia,ED,26.0,1198,0.3105748155829464,,0.15,0.15,0.0,0.08,2.78,2.85,23.68,-0.03216267359260172,Meio,1.9966666666666666,1.9966666666666666
2024,CRB,Matheus Ribeiro,LD,31.0,1278,0.3311192764273601,2026-11-30,0.14,0.07,0.0,0.0,2.96,2.11,26.67,-0.21350572927073252,Meio,1.9880000000000002,0.9940000000000001
2024,Brusque,Diego Tavares,ED,33.0,1101,0.2928333091542144,2026-11-30,0.16,0.0,0.0,0.17,2.45,4.33,30.19,-0.23983179110346897,Cai,1.9573333333333334,0.0
2024,Operário-PR,Rodrigo Rodrigues,CA,24.0,2154,0.5779306307624762,2026-12-31,0.08,0.04,0.04,0.04,1.63,0.46,27.27,0.16606984111002765,Meio,1.9146666666666665,0.9573333333333333
2024,Mirassol,Lucas Ramon,LD,30.0,3460,0.8977685521536066,2027-12-31,0.03,0.0,0.0,0.05,2.37,2.65,41.18,0.36125256707631914,Sobe,1.1533333333333333,0.0
2024,Santos,Gil,ZE,37.0,3417,0.8922094568932776,,0.03,0.0,0.0,0.01,0.32,0.0,0.0,0.03842289319675163,Sobe,1.1389999999999998,0.0
2024,Guarani,Matheus Bueno,MED,25.0,3348,0.8595635430038511,2027-06-30,0.03,0.13,0.13,0.06,1.75,0.32,25.0,-0.5843585163982439,Cai,1.1159999999999999,4.836
2024,Guarani,Pacheco,LD,33.0,1969,0.5055198973042362,,0.05,0.09,0.0,0.05,2.65,2.51,38.18,-0.5843585163982439,Cai,1.093888888888889,1.9689999999999999
2024,Mirassol,Neto Moura,VOL,27.0,2445,0.6344058121432278,2026-12-31,0.04,0.0,0.0,0.03,1.21,0.33,55.56,0.36125256707631914,Sobe,1.0866666666666667,0.0
2024,CRB,Rômulo,VOL,28.0,1056,0.2736009044657999,2028-06-30,0.09,0.09,0.0,0.05,1.11,0.43,40.0,-0.21350572927073252,Meio,1.0559999999999998,1.0559999999999998
2024,Sport,Wellington Silva,EE,31.0,1041,0.27082446431105434,,0.09,0.0,0.0,0.12,1.9,2.42,42.86,0.2793206962410859,Sobe,1.041,0.0
2024,Novorizontino,Patrick,ZE,25.0,2339,0.60776208248689,2027-12-31,0.04,0.04,0.0,0.03,0.58,0.54,57.14,0.3963412340840158,Meio,1.0395555555555556,1.0395555555555556
2024,Ituano,Richard,LE,19.0,1328,0.3484400343478676,2027-11-30,0.07,0.2,0.0,0.02,1.22,1.02,26.67,-0.32241815779428873,Cai,1.032888888888889,2.9511111111111115
2024,Novorizontino,Renato Palm,ZD,32.0,1843,0.47888222232720745,2026-11-30,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.3963412340840158,Meio,1.0238888888888888,0.0
2024,Ceará,Matheus Bahia,LE,24.0,3056,0.7779680629483916,2027-12-31,0.03,0.09,0.0,0.08,3.77,4.21,32.87,0.18345478256664194,Sobe,1.0186666666666666,3.0559999999999996
2024,Vila Nova,Emerson Urso,EE,23.0,1003,0.2632106305317652,2027-12-31,0.09,0.0,0.0,0.07,1.7,2.24,40.0,0.1349905938984619,Meio,1.003,0.0
2024,Brusque,Dentinho,ED,27.0,1800,0.47874655447555486,,0.05,0.0,0.0,0.03,1.65,1.65,24.24,-0.23983179110346897,Cai,1.0,0.0
2024,Novorizontino,Lucca,CA,34.0,1114,0.2894600085038031,,0.08,0.24,0.24,0.01,0.48,0.48,16.67,0.3963412340840158,Meio,0.9902222222222222,2.970666666666667
2024,Sport,F. Domínguez,MED,26.0,2949,0.7672059032212288,2030-12-31,0.03,0.03,0.03,0.05,1.8,1.43,27.66,0.2793206962410859,Sobe,0.983,0.983
2024,Ponte Preta,G. Risso,LE,28.0,2205,0.5818360640007677,2026-12-31,0.04,0.0,0.0,0.05,3.14,3.76,26.09,-0.20002465159252303,Cai,0.98,0.0
2024,Amazonas,Matheus Serafim,EE,26.0,2934,0.7655668097824798,2026-12-31,0.03,0.06,0.03,0.1,3.22,3.8,31.45,0.11428842155292807,Meio,0.978,1.956
2024,Ponte Preta,João Gabriel,LD,19.0,971,0.25621896514500925,2027-05-30,0.09,0.0,0.0,0.02,2.13,1.76,26.32,-0.20002465159252303,Cai,0.971,0.0
2024,América-MG,Moisés,VOL,36.0,1450,0.379121009721661,,0.06,0.0,0.0,0.06,3.1,1.3,23.81,0.040881277783413106,Meio,0.9666666666666667,0.0
2024,Ceará,Aylon,CA,32.0,2892,0.7362184679472344,2026-11-30,0.03,0.0,0.0,0.07,0.96,0.75,20.83,0.18345478256664194,Sobe,0.9639999999999999,0.0
2024,Ponte Preta,Éverton Brito,ED,29.0,1063,0.2804951183822295,2026-12-31,0.08,0.0,0.0,0.06,2.88,1.19,71.43,-0.20002465159252303,Cai,0.944888888888889,0.0
2024,Ponte Preta,Matheus Régis,ED,24.0,1692,0.4464701225801809,,0.05,0.05,0.0,0.07,1.28,2.18,17.07,-0.20002465159252303,Cai,0.9400000000000001,0.9400000000000001
2024,Mirassol,Gabriel,MED,34.0,2708,0.7026466009340945,2026-12-31,0.03,0.13,0.0,0.12,2.53,1.36,31.71,0.36125256707631914,Sobe,0.9026666666666666,3.9115555555555557
2024,Botafogo-SP,Emerson Negueba,LD,23.0,2618,0.6859933301572178,2026-12-31,0.03,0.03,0.0,0.05,2.1,3.33,21.65,-0.06581500763510828,Meio,0.8726666666666666,0.8726666666666666
2024,Amazonas,Marcão,GOL,32.0,3436,0.8965533600588277,,0.0,,,0.0,0.13,0.0,0.0,0.11428842155292807,Meio,0.0,
2024,Amazonas,Fabiano,LE,34.0,3235,0.8441065540716844,,0.0,0.0,0.0,0.02,1.06,0.86,25.81,0.11428842155292807,Meio,0.0,0.0
2024,Amazonas,Alexis Alvariño,ZD,23.0,2789,0.7277320492444909,2026-12-31,0.0,0.06,0.0,0.01,0.61,0.16,40.0,0.11428842155292807,Meio,0.0,1.8593333333333333
2024,Amazonas,Miranda,ZD,24.0,2685,0.700595393410347,2026-11-30,0.0,0.0,0.0,0.01,0.44,0.13,75.0,0.11428842155292807,Meio,0.0,0.0
2024,Amazonas,Cauan Barros,MED,20.0,1963,0.5122043788694641,2027-12-31,0.0,0.05,0.0,0.04,0.78,0.41,22.22,0.11428842155292807,Meio,0.0,1.0905555555555557
2024,Amazonas,Erick Varão,MED,28.0,1665,0.43444742272932135,,0.0,0.0,0.0,0.06,1.62,1.51,17.86,0.11428842155292807,Meio,0.0,0.0
2024,Amazonas,Sassá,CA,30.0,1612,0.4206181654292288,,0.0,0.0,0.0,0.05,0.5,0.17,66.67,0.11428842155292807,Meio,0.0,0.0
2024,Amazonas,J. Jiménez,MED,31.0,1461,0.3812178285931162,2026-11-30,0.0,0.0,0.0,0.0,0.18,0.25,50.0,0.11428842155292807,Meio,0.0,0.0
2024,Amazonas,Diogo Silva,ZE,29.0,1364,0.3559076784401167,,0.0,0.07,0.0,0.0,0.13,0.07,100.0,0.11428842155292807,Meio,0.0,1.060888888888889
2024,Amazonas,Luan Silva,CA,31.0,962,0.25101406646583013,,0.0,0.0,0.0,0.04,0.28,0.37,50.0,0.11428842155292807,Meio,0.0,0.0
2024,América-MG,Juninho,MED,36.0,3466,0.9062299446174324,2026-12-31,0.0,0.0,0.0,0.07,2.0,1.74,25.37,0.040881277783413106,Meio,0.0,0.0
2024,América-MG,Alê,VOL,34.0,3124,0.8168096788761855,2026-11-30,0.0,0.0,0.0,0.02,1.09,0.75,42.31,0.040881277783413106,Meio,0.0,0.0
2024,América-MG,Ricardo Silva,ZD,31.0,3087,0.80713555655915,2026-11-30,0.0,0.0,0.0,0.01,0.29,0.03,100.0,0.040881277783413106,Meio,0.0,0.0
2024,América-MG,Éder,ZE,29.0,2507,0.6554871526704856,2026-12-31,0.0,0.14,0.14,0.01,0.79,0.22,33.33,0.040881277783413106,Meio,0.0,3.899777777777778
2024,América-MG,Elias,GOL,29.0,2211,0.5780941741342017,2026-11-30,0.0,,,0.0,0.08,0.0,0.0,0.040881277783413106,Meio,0.0,
2024,América-MG,Dalberson,GOL,27.0,1520,0.3974234032944309,2026-12-31,0.0,,,0.01,0.12,0.0,0.0,0.040881277783413106,Meio,0.0,
2024,América-MG,Lucão,ZE,28.0,1514,0.3958546267024792,,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.040881277783413106,Meio,0.0,0.0
2024,América-MG,Renato Marques,CA,20.0,1423,0.3720615150578784,2027-12-31,0.0,0.0,0.0,0.04,1.2,0.7,27.27,0.040881277783413106,Meio,0.0,0.0
2024,América-MG,Brenner,CA,30.0,1307,0.3417318342801455,2027-06-30,0.0,0.0,0.0,0.04,1.1,0.48,42.86,0.040881277783413106,Meio,0.0,0.0
2024,Avaí,César Augusto,GOL,29.0,3686,0.9700696222216906,2027-12-31,0.0,,,0.0,0.12,0.0,0.0,-0.036790844825395075,Meio,0.0,
2024,Avaí,Tiago Pagnussat,ZD,34.0,3296,0.8674306768428357,2026-12-31,0.0,0.0,0.0,0.0,0.74,0.16,16.67,-0.036790844825395075,Meio,0.0,0.0
2024,Avaí,Mário Sérgio,LE,30.0,2843,0.7482115941335503,2026-11-30,0.0,0.0,0.0,0.05,1.39,1.49,40.43,-0.036790844825395075,Meio,0.0,0.0
2024,Avaí,Maurício Garcez,EE,27.0,2570,0.6763643323683518,2028-12-31,0.0,0.0,0.0,0.06,1.44,1.96,35.71,-0.036790844825395075,Meio,0.0,0.0
2024,Avaí,Vilar,ZE,24.0,2541,0.6687322056606934,2026-11-30,0.0,0.0,0.0,0.01,0.32,0.0,0.0,-0.036790844825395075,Meio,0.0,0.0
2024,Avaí,Willian Maranhão,MED,28.0,2458,0.6468885326698088,2027-11-30,0.0,0.0,0.0,0.0,0.48,0.37,30.0,-0.036790844825395075,Meio,0.0,0.0
2024,Avaí,Zé Ricardo,MED,28.0,1993,0.5245113285642511,2026-12-31,0.0,0.0,0.0,0.09,1.08,0.36,75.0,-0.036790844825395075,Meio,0.0,0.0
2024,Avaí,Vágner Love,CA,40.0,1649,0.43397851520444053,,0.0,0.0,0.0,0.15,1.36,0.55,50.0,-0.036790844825395075,Meio,0.0,0.0
2024,Avaí,Hygor,CA,31.0,1510,0.3973969423642845,2026-11-30,0.0,0.0,0.0,0.04,0.6,0.66,18.18,-0.036790844825395075,Meio,0.0,0.0
2024,Avaí,Jonathan Costa,ZD,29.0,1090,0.28686269349474847,2026-11-30,0.0,0.0,0.0,0.0,0.17,0.0,0.0,-0.036790844825395075,Meio,0.0,0.0
2024,Avaí,Rodrigo Santos,MED,23.0,1048,0.2758092686077948,2028-12-31,0.0,0.0,0.0,0.01,1.55,0.69,37.5,-0.036790844825395075,Meio,0.0,0.0
2024,Avaí,William Pottker,ED,30.0,1046,0.2752829150417494,2026-11-30,0.0,0.34,0.17,0.04,2.67,2.75,31.25,-0.036790844825395075,Meio,0.0,3.951555555555556
2024,Botafogo-SP,Bernardo Schappo,ZE,25.0,2563,0.6715817055740829,2028-06-30,0.0,0.0,0.0,0.01,0.53,0.18,40.0,-0.06581500763510828,Meio,0.0,0.0
2024,Botafogo-SP,João Carlos,GOL,36.0,2222,0.582229633158647,2026-12-31,0.0,,,0.0,0.12,0.0,0.0,-0.06581500763510828,Meio,0.0,
2024,Botafogo-SP,João Costa,VOL,19.0,2186,0.5727965697951405,,0.0,0.04,0.04,0.0,0.49,0.21,20.0,-0.06581500763510828,Meio,0.0,0.9715555555555555
2024,Botafogo-SP,Alexandre Jesus,CA,22.0,2015,0.527989518818485,2029-06-08,0.0,0.0,0.0,0.02,0.8,0.71,6.25,-0.06581500763510828,Meio,0.0,0.0
2024,Botafogo-SP,Fábio Sanches,ZD,33.0,1871,0.49025726536445924,,0.0,0.05,0.05,0.02,0.19,0.0,0.0,-0.06581500763510828,Meio,0.0,1.0394444444444446
2024,Botafogo-SP,Matheus Costa,ZD,29.0,1775,0.4651024297284421,,0.0,0.0,0.0,0.0,0.51,0.3,33.33,-0.06581500763510828,Meio,0.0,0.0
2024,Botafogo-SP,Wallison,LD,22.0,1460,0.3825631252977608,2026-11-30,0.0,0.0,0.0,0.03,2.47,2.28,32.43,-0.06581500763510828,Meio,0.0,0.0
2024,Botafogo-SP,Lucas Dias,ZD,28.0,1386,0.3631729394949976,2026-11-30,0.0,0.0,0.0,0.0,0.78,0.19,0.0,-0.06581500763510828,Meio,0.0,0.0
2024,Botafogo-SP,Alex Sandro,CA,28.0,1382,0.3621248213434969,,0.0,0.0,0.0,0.07,1.63,0.91,42.86,-0.06581500763510828,Meio,0.0,0.0
2024,Botafogo-SP,Ericson,LD,25.0,1300,0.34063839923773226,2026-11-30,0.0,0.0,0.0,0.0,1.04,0.69,40.0,-0.06581500763510828,Meio,0.0,0.0
2024,Botafogo-SP,S. Abdulai,MED,25.0,1275,0.3340876607908528,2028-06-30,0.0,0.0,0.0,0.0,0.78,0.42,33.33,-0.06581500763510828,Meio,0.0,0.0
2024,Botafogo-SP,Raphael,ZD,25.0,959,0.25128632682229635,,0.0,0.0,0.0,0.02,0.09,0.0,0.0,-0.06581500763510828,Meio,0.0,0.0
2024,Brusque,Matheus Nogueira,GOL,37.0,3704,0.9851540209874752,,0.0,,,0.0,0.1,0.0,0.0,-0.23983179110346897,Cai,0.0,
2024,Brusque,Wallace,ZE,36.0,3333,0.8864790367039025,2026-12-31,0.0,0.0,0.0,0.0,0.43,0.14,0.0,-0.23983179110346897,Cai,0.0,0.0
2024,Brusque,Rodolfo Potiguar,VOL,36.0,2961,0.7875380821122878,2026-09-30,0.0,0.15,0.09,0.01,1.4,0.18,50.0,-0.23983179110346897,Cai,0.0,4.935
2024,Brusque,Ianson,ZD,29.0,2302,0.6122636491126263,2027-11-30,0.0,0.0,0.0,0.0,0.04,0.0,0.0,-0.23983179110346897,Cai,0.0,0.0
2024,Brusque,Éverton Alemão,ZD,31.0,1675,0.445500265970308,,0.0,0.0,0.0,0.0,0.05,0.05,0.0,-0.23983179110346897,Cai,0.0,0.0
2024,Brusque,Guilherme Queiróz,CA,34.0,1410,0.3750181343391847,2026-12-31,0.0,0.0,0.0,0.01,0.7,0.13,0.0,-0.23983179110346897,Cai,0.0,0.0
2024,Brusque,Jhan Torres,LE,23.0,1035,0.27527926882344406,2026-11-30,0.0,0.0,0.0,0.01,1.48,1.57,33.33,-0.23983179110346897,Cai,0.0,0.0
2024,Brusque,Paulinho,MED,25.0,946,0.2516079114077083,,0.0,0.29,0.19,0.03,1.05,0.48,40.0,-0.23983179110346897,Cai,0.0,3.048222222222222
2024,CRB,Matheus Albino,GOL,29.0,3649,0.9454258526474468,2028-12-31,0.0,,,0.0,0.17,0.0,0.0,-0.21350572927073252,Meio,0.0,
2024,CRB,Anselmo Ramon,CA,36.0,3188,0.825984548709252,2026-11-30,0.0,0.0,0.0,0.06,1.78,0.62,31.82,-0.21350572927073252,Meio,0.0,0.0
2024,CRB,Léo Pereira,EE,24.0,3128,0.8104390427736952,2028-12-31,0.0,0.03,0.0,0.09,3.11,4.4,25.49,-0.21350572927073252,Meio,0.0,1.0426666666666666
2024,CRB,Falcão,VOL,26.0,2768,0.7171660071603543,,0.0,0.0,0.0,0.01,0.46,0.13,0.0,-0.21350572927073252,Meio,0.0,0.0
2024,CRB,João Pedro,VOL,24.0,2732,0.7078387035990202,2029-06-30,0.0,0.0,0.0,0.07,1.15,0.59,38.89,-0.21350572927073252,Meio,0.0,0.0
2024,CRB,Saimon,ZD,33.0,2271,0.5883973996608254,2026-10-30,0.0,0.0,0.0,0.0,0.75,0.08,50.0,-0.21350572927073252,Meio,0.0,0.0
2024,CRB,Fabio Alemão,ZE,27.0,1588,0.4114377237610703,2026-11-30,0.0,0.0,0.0,0.02,0.34,0.11,0.0,-0.21350572927073252,Meio,0.0,0.0
2024,CRB,Gustavo Henrique,ZD,24.0,1532,0.39692858488788396,2028-12-31,0.0,0.0,0.0,0.0,0.18,0.06,0.0,-0.21350572927073252,Meio,0.0,0.0
2024,CRB,Willian Formiga,LE,29.0,1469,0.3806058036555493,2026-12-31,0.0,0.0,0.0,0.05,1.53,1.53,44.0,-0.21350572927073252,Meio,0.0,0.0
2024,CRB,L. Segovia,ZE,26.0,1229,0.31842377991332205,2026-12-31,0.0,0.0,0.0,0.01,1.17,0.15,50.0,-0.21350572927073252,Meio,0.0,0.0
2024,CRB,F. Labandeira,ED,28.0,1205,0.31220557753909933,2026-12-31,0.0,0.0,0.0,0.06,2.84,2.99,40.0,-0.21350572927073252,Meio,0.0,0.0
2024,CRB,Kleiton,ED,25.0,1123,0.290960052760505,,0.0,0.0,0.0,0.09,1.6,1.6,25.0,-0.21350572927073252,Meio,0.0,0.0
2024,CRB,Mike,ED,31.0,1069,0.2769690974185039,,0.0,0.0,0.0,0.1,1.01,1.43,17.65,-0.21350572927073252,Meio,0.0,0.0
2024,Ceará,David Ricardo,ZE,21.0,3218,0.8192085165470956,2030-06-30,0.0,0.0,0.0,0.01,1.03,0.31,18.18,0.18345478256664194,Sobe,0.0,0.0
2024,Ceará,Patrick De Lucca,MED,24.0,2617,0.6662115251099283,2026-11-30,0.0,0.03,0.0,0.01,1.1,0.48,28.57,0.18345478256664194,Sobe,0.0,0.8723333333333332
2024,Ceará,Richard,GOL,33.0,2533,0.6448275862068966,2026-12-31,0.0,,,0.0,0.28,0.0,0.0,0.18345478256664194,Sobe,0.0,
2024,Ceará,Saulo Mineiro,CA,27.0,2471,0.6290442027308494,2026-12-31,0.0,0.0,0.0,0.14,1.35,2.33,32.81,0.18345478256664194,Sobe,0.0,0.0
2024,Ceará,Matheus Felipe,ZD,25.0,1983,0.5048137005322842,2027-12-31,0.0,0.0,0.0,0.0,0.23,0.09,50.0,0.18345478256664194,Sobe,0.0,0.0
2024,Ceará,Richardson,VOL,32.0,1683,0.42844249016431385,2026-12-31,0.0,0.05,0.05,0.02,1.23,0.64,41.67,0.18345478256664194,Sobe,0.0,0.935
2024,Ceará,Bruno Ferreira,GOL,30.0,1339,0.3408701689423745,2027-12-31,0.0,,,0.0,0.0,0.0,0.0,0.18345478256664194,Sobe,0.0,
2024,Ceará,Ramon Menezes,ZD,29.0,1176,0.2993751446424439,2026-12-31,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.18345478256664194,Sobe,0.0,0.0
2024,Ceará,F. Barceló,CA,31.0,1011,0.25737097894006017,2026-12-31,0.0,0.0,0.0,0.0,0.71,0.62,28.57,0.18345478256664194,Sobe,0.0,0.0
2024,Ceará,Tchoca,ZD,20.0,904,0.2301319139088174,2030-12-31,0.0,0.0,0.0,0.0,0.6,0.3,66.67,0.18345478256664194,Sobe,0.0,0.0
2024,Chapecoense,Bruno Leonardo,ZD,28.0,2843,0.7573255194459243,,0.0,0.0,0.0,0.01,0.47,0.09,33.33,-0.1086443524692362,Meio,0.0,0.0
2024,Chapecoense,Foguinho,MED,32.0,2423,0.6454448588172615,2026-11-30,0.0,0.0,0.0,0.04,1.49,0.93,40.0,-0.1086443524692362,Meio,0.0,0.0
2024,Chapecoense,Mário Sérgio,CA,28.0,2212,0.5892381459776239,2026-12-31,0.0,0.0,0.0,0.02,0.08,0.08,0.0,-0.1086443524692362,Meio,0.0,0.0
2024,Chapecoense,Eduardo Doma,ZE,25.0,2048,0.5455514118273841,2027-12-31,0.0,0.0,0.0,0.01,0.53,0.09,50.0,-0.1086443524692362,Meio,0.0,0.0
2024,Chapecoense,Marcelinho,LD,25.0,1988,0.5295684603090037,,0.0,0.05,0.05,0.05,2.44,3.85,35.29,-0.1086443524692362,Meio,0.0,1.1044444444444446
2024,Chapecoense,Matheus Cavichioli,GOL,37.0,1945,0.5181140117208312,2026-09-30,0.0,,,0.0,0.28,0.0,0.0,-0.1086443524692362,Meio,0.0,
2024,Chapecoense,Tárik,VOL,31.0,1821,0.485082578582845,2026-11-30,0.0,0.0,0.0,0.02,0.89,0.49,20.0,-0.1086443524692362,Meio,0.0,0.0
2024,Chapecoense,Léo Vieira,GOL,33.0,1524,0.40596696856686204,2026-12-31,0.0,,,0.0,0.0,0.0,0.0,-0.1086443524692362,Meio,0.0,
2024,Chapecoense,João Paulo,ZE,27.0,1153,0.30713905167820993,2026-12-31,0.0,0.0,0.0,0.02,0.86,0.08,0.0,-0.1086443524692362,Meio,0.0,0.0
2024,Chapecoense,Habraão,ZE,23.0,1041,0.27730420884389984,2028-02-28,0.0,0.0,0.0,0.02,0.35,0.0,0.0,-0.1086443524692362,Meio,0.0,0.0
2024,Chapecoense,Auremir,VOL,32.0,951,0.25332978156632924,2026-11-30,0.0,0.0,0.0,0.0,0.38,0.19,0.0,-0.1086443524692362,Meio,0.0,0.0
2024,Coritiba,Pedro Morisco,GOL,20.0,3621,0.9515743704907066,2027-12-31,0.0,,,0.0,0.07,0.0,0.0,-0.2531709005052454,Meio,0.0,
2024,Coritiba,Bruno Melo,ZE,31.0,3472,0.9124181757370156,2026-12-31,0.0,0.05,0.05,0.03,0.78,0.73,53.57,-0.2531709005052454,Meio,0.0,1.928888888888889
2024,Coritiba,Benevenuto,ZE,28.0,2157,0.5668450475416885,2026-11-30,0.0,0.0,0.0,0.0,0.5,0.13,33.33,-0.2531709005052454,Meio,0.0,0.0
2024,Coritiba,Maurício Antônio,ZD,32.0,2110,0.5544937646328061,,0.0,0.0,0.0,0.0,0.3,0.13,33.33,-0.2531709005052454,Meio,0.0,0.0
2024,Coritiba,Vini Paulista,VOL,23.0,1885,0.4953652826221988,2027-12-31,0.0,0.0,0.0,0.06,0.95,0.62,30.77,-0.2531709005052454,Meio,0.0,0.0
2024,Coritiba,Everton Morelli,MED,26.0,1776,0.46672081800372683,2028-12-31,0.0,0.0,0.0,0.04,1.01,0.81,50.0,-0.2531709005052454,Meio,0.0,0.0
2024,Coritiba,Rodrigo Gelado,LE,20.0,1697,0.4459601509866692,2027-12-31,0.0,0.0,0.0,0.03,3.18,3.18,45.0,-0.2531709005052454,Meio,0.0,0.0
2024,Coritiba,Zé Gabriel,VOL,25.0,1293,0.33979167662095655,2026-11-30,0.0,0.0,0.0,0.01,0.28,0.07,0.0,-0.2531709005052454,Meio,0.0,0.0
2024,Coritiba,Júnior Brumado,CA,25.0,1253,0.3292799464857375,2026-12-31,0.0,0.0,0.0,0.05,0.43,0.29,50.0,-0.2531709005052454,Meio,0.0,0.0
2024,Coritiba,Jamerson,LE,25.0,1204,0.31640307707009413,2026-12-31,0.0,0.07,0.0,0.04,3.06,3.29,45.45,-0.2531709005052454,Meio,0.0,0.9364444444444444
2024,Coritiba,Thalisson,ZD,22.0,1033,0.27146543074203255,2027-12-31,0.0,0.0,0.0,0.0,0.09,0.09,0.0,-0.2531709005052454,Meio,0.0,0.0
2024,Goiás,Tadeu,GOL,32.0,3863,1.0003531239700552,2029-12-31,0.0,,,0.0,0.23,0.0,0.0,0.11749536721150822,Meio,0.0,
2024,Goiás,Marcão,MED,33.0,3060,0.792410188803616,2026-11-30,0.0,0.0,0.0,0.01,0.26,0.15,0.0,0.11749536721150822,Meio,0.0,0.0
2024,Goiás,Dieguinho,LD,29.0,2886,0.7473515702245869,2026-12-31,0.0,0.06,0.0,0.07,2.87,3.21,30.1,0.11749536721150822,Meio,0.0,1.924
2024,Goiás,Lucas Ribeiro,ZE,25.0,2850,0.7380290974151326,2026-12-31,0.0,0.0,0.0,0.0,0.41,0.19,33.33,0.11749536721150822,Meio,0.0,0.0
2024,Goiás,Welliton Matheus,ED,24.0,2595,0.6719949150148312,2026-11-30,0.0,0.0,0.0,0.12,1.73,1.56,28.89,0.11749536721150822,Meio,0.0,0.0
2024,Goiás,Messias,ZD,29.0,2255,0.5839493384810961,2027-12-31,0.0,0.0,0.0,0.01,0.52,0.08,0.0,0.11749536721150822,Meio,0.0,0.0
2024,Goiás,Edson Felipe,ZE,33.0,1934,0.5008239559301285,,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.11749536721150822,Meio,0.0,0.0
2024,Goiás,Juninho,MED,23.0,1876,0.4858044164037855,2028-12-31,0.0,0.0,0.0,0.06,1.73,0.82,17.65,0.11749536721150822,Meio,0.0,0.0
