ano,clube,sid,nome,finalizacoes_bp,xg_bp,gols_bp,gols_bp_cabeca,gols_escanteio,gols_falta_direta,gols_penalti,xg_bp_cabeca,assist_bp,assist_escanteio,assist_falta,assist_bp_cabeca,n_ev,chave,clube_wyscout,casamento
2024,Novorizontino,872383,Renato Silveira,8,,1,1,0,0,0,,0,0,0,0,8,,,sem casar
2024,Novorizontino,865380,Reverson,2,,0,0,0,0,0,,1,1,0,1,3,reverson,Novorizontino,exato
2024,Novorizontino,870333,Rodolfo,4,,0,0,0,0,1,,1,0,0,1,5,rodolfo,Novorizontino,exato
2024,Novorizontino,804765,Rodrigo Soares,7,,0,0,0,0,0,,4,3,1,4,11,rodrigo soares,Novorizontino,exato
2024,Novorizontino,924251,Waguininho,14,,2,2,1,0,0,,0,0,0,0,14,waguininho,Novorizontino,exato
2024,Novorizontino,243239,Willian Farias,6,,0,0,0,0,0,,0,0,0,0,6,willian farias,Novorizontino,exato
2024,Operário-PR,551314,Alemão,2,,0,0,0,0,0,,0,0,0,0,2,,,sem casar
2024,Operário-PR,307894,Cássio Gabriel,2,,0,0,0,0,0,,0,0,0,0,2,cassio,Operário-PR,palavras
2024,Operário-PR,1175667,Daniel Alves,4,,0,0,0,0,0,,0,0,0,0,4,,,sem casar
2024,Operário-PR,1167524,Daniel Lima,2,,0,0,0,0,0,,0,0,0,0,2,daniel lima,Operário-PR,exato
2024,Operário-PR,1116336,Eduardo Scheit,1,,0,0,0,0,0,,0,0,0,0,1,,,sem casar
2024,Operário-PR,847089,Felipe Augusto,6,,0,0,0,0,0,,0,0,0,0,6,felipe augusto,Operário-PR,exato
2024,Operário-PR,358540,Gabriel Boschilia,12,,1,0,0,1,1,,0,0,0,0,12,boschilia,Operário-PR,palavras
2024,Operário-PR,1463925,Gabriel Feliciano,1,,0,0,0,0,0,,0,0,0,0,1,gabriel feliciano,Operário-PR,exato
2024,Operário-PR,880204,Jacy Maranhão,7,,0,0,0,0,0,,0,0,0,0,7,jacy,Operário-PR,palavras
2024,Operário-PR,981442,Joseph,5,,0,0,0,0,0,,0,0,0,0,5,joseph,Operário-PR,exato
2024,Operário-PR,986884,Lucas Hipólito,3,,0,0,0,0,0,,0,0,0,0,3,lucas hipolito,Operário-PR,exato
2024,Operário-PR,329027,Marcelo Cirino,1,,0,0,0,0,0,,0,0,0,0,1,marcelo cirino,Operário-PR,exato
2024,Operário-PR,880134,Maxwell,13,,0,0,0,0,1,,0,0,0,0,13,maxwell,Operário-PR,exato
2024,Operário-PR,934638,Nathan Fogaça,4,,2,0,1,1,0,,0,0,0,0,4,nathan fogaca,Operário-PR,exato
2024,Operário-PR,870342,Paraíba,1,,0,0,0,0,0,,0,0,0,0,1,,,sem casar
2024,Operário-PR,552188,Pará,8,,0,0,0,0,0,,0,0,0,0,8,para,Operário-PR,exato
2024,Operário-PR,1104816,Pedro Lucas,5,,0,0,0,0,0,,0,0,0,0,5,pedro lucas,Operário-PR,exato
2024,Operário-PR,840279,Rafael Oller,1,,0,0,0,0,0,,0,0,0,0,1,rafael oller,Operário-PR,exato
2024,Operário-PR,343683,Rodrigo Lindoso,1,,0,0,0,0,0,,0,0,0,0,1,r lindoso,Operário-PR,palavras
2024,Operário-PR,954327,Rodrigo Rodrigues,7,,0,0,0,0,0,,0,0,0,0,7,rodrigo rodrigues,Operário-PR,exato
2024,Operário-PR,923057,Ronald,4,,1,0,0,0,0,,1,1,0,1,5,ronald,Operário-PR,exato
2024,Operário-PR,1003060,Santiago Ocampos,1,,0,0,0,0,0,,0,0,0,0,1,s ocampos,Operário-PR,palavras
2024,Operário-PR,1652832,Vinicius Diniz,0,,0,0,0,0,0,,1,0,1,0,1,vinicius diniz,Operário-PR,exato
2024,Operário-PR,989407,Vinicius Mingotti,3,,1,0,1,0,0,,0,0,0,0,3,vinicius mingotti,Operário-PR,exato
2024,Operário-PR,1148464,Vinícius Diniz,10,,0,0,0,0,0,,0,0,0,0,10,vinicius diniz,Operário-PR,exato
2024,Operário-PR,925871,Willian Machado,19,,2,1,1,0,0,,0,0,0,0,19,willian machado,Operário-PR,exato
2024,Operário-PR,981621,Índio,2,,0,0,0,0,0,,0,0,0,0,2,indio,Operário-PR,exato
2024,Paysandu,983526,Benjamín Borasi,4,,1,0,1,0,0,,0,0,0,0,4,b borasi,Paysandu,palavras
2024,Paysandu,1383112,Biel Fonseca,1,,0,0,0,0,0,,0,0,0,0,1,biel,Paysandu,palavras
2024,Paysandu,1109888,Brendon Valenca Sobral,1,,0,0,0,0,0,,0,0,0,0,1,brendon,Paysandu,palavras
2024,Paysandu,882748,Bryan Borges,6,,0,0,0,0,0,,1,1,0,0,7,bryan,Paysandu,palavras
2024,Paysandu,1179313,Carlos Maia,1,,0,0,0,0,0,,0,0,0,0,1,carlos maia,Paysandu,exato
2024,Paysandu,1022676,Carlão,2,,0,0,0,0,0,,0,0,0,0,2,carlao,Paysandu,exato
2024,Paysandu,865404,Edinho,2,,0,0,0,0,0,,0,0,0,0,2,edinho,Paysandu,exato
2024,Paysandu,993066,Edílson Júnior,2,,0,0,0,0,0,,0,0,0,0,2,edilson,Paysandu,palavras
2024,Paysandu,1019977,Esli García,9,,1,0,0,1,0,,0,0,0,0,9,e garcia,Paysandu,palavras
2024,Paysandu,1047201,Jean Dias,2,,0,0,0,0,0,,1,0,1,1,3,jean dias,Paysandu,exato
2024,Paysandu,1046490,João Vieira,4,,0,0,0,0,3,,0,0,0,0,4,joao vieira,Paysandu,exato
2024,Paysandu,158411,Juan Cazares,6,,0,0,0,0,0,,1,0,1,0,7,j cazares,Paysandu,parecido
2024,Paysandu,1474281,Juninho,1,,0,0,0,0,0,,0,0,0,0,1,juninho,Paysandu,exato
2024,Paysandu,931758,Kevyn,5,,0,0,0,0,0,,0,0,0,0,5,kevyn,Paysandu,exato
2024,Paysandu,871013,Leandro Vilela,7,,0,0,0,0,0,,0,0,0,0,7,leandro vilela,Paysandu,exato
2024,Paysandu,986064,Luan Freitas,4,,1,1,1,0,0,,0,0,0,0,4,luan freitas,Paysandu,exato
2024,Paysandu,1016889,Lucas Maia,14,,2,1,1,0,0,,0,0,0,0,14,lucas maia,Paysandu,exato
2024,Paysandu,852556,Matheus Trindade,5,,0,0,0,0,0,,0,0,0,0,5,matheus trindade,Paysandu,exato
2024,Paysandu,1010635,Netinho,14,,0,0,0,0,0,,1,0,1,1,15,netinho,Paysandu,exato
2024,Paysandu,866564,Nicolas,14,,1,1,0,0,0,,0,0,0,0,14,nicolas,Paysandu,exato
2024,Paysandu,912781,Paulinho Bóia,5,,1,0,0,0,0,,1,1,0,1,6,paulinho boia,Paysandu,exato
2024,Paysandu,1090424,Robinho,1,,0,0,0,0,0,,1,1,0,1,2,robinho,Paysandu,exato
2024,Paysandu,1067642,Ruan,2,,0,0,0,0,0,,0,0,0,0,2,,,sem casar
2024,Paysandu,871681,Val Soares,6,,0,0,0,0,0,,0,0,0,0,6,val soares,Paysandu,exato
2024,Paysandu,871476,Wanderson,7,,0,0,0,0,0,,0,0,0,0,7,wanderson,Paysandu,exato
2024,Paysandu,846309,Yefferson Quintana,10,,1,1,0,0,0,,0,0,0,0,10,y quintana,Paysandu,palavras
2024,Paysandu,351432,Yony González,2,,0,0,0,0,0,,0,0,0,0,2,y gonzalez,Paysandu,parecido
2024,Ponte Preta,1587716,Castro,13,,1,1,1,0,0,,0,0,0,0,13,castro,Ponte Preta,exato
2024,Ponte Preta,1018871,Dodô,9,,1,0,0,1,1,,0,0,0,0,9,dodo,Ponte Preta,exato
2024,Ponte Preta,870270,Dudu Vieira,3,,0,0,0,0,0,,0,0,0,0,3,dudu vieira,Ponte Preta,exato
2024,Ponte Preta,156028,Elvis,10,,1,0,0,1,2,,3,2,1,3,13,elvis,Ponte Preta,exato
2024,Ponte Preta,244087,Emerson Santos,7,,0,0,0,0,0,,0,0,0,0,7,emerson santos,Ponte Preta,homonimo
2024,Ponte Preta,844015,Emerson Santos,1,,0,0,0,0,0,,0,0,0,0,1,emerson santos,Ponte Preta,homonimo
2024,Ponte Preta,1093892,Everton,2,,0,0,0,0,0,,0,0,0,0,2,everton,Vila Nova,"exato, outro clube na base"
2024,Ponte Preta,882854,Gabriel Novaes,8,,0,0,0,0,0,,0,0,0,0,8,gabriel novaes,Ponte Preta,exato
2024,Ponte Preta,869620,Gabriel Risso Patrón,3,,0,0,0,0,0,,0,0,0,0,3,g risso,Ponte Preta,palavras
2024,Ponte Preta,865377,Heitor Roca,1,,0,0,0,0,0,,0,0,0,0,1,heitor roca,Ponte Preta,exato
2024,Ponte Preta,841878,Iago Dias,3,,0,0,0,0,0,,0,0,0,0,3,iago dias,Ponte Preta,exato
2024,Ponte Preta,1017027,Igor,7,,1,0,1,0,0,,0,0,0,0,7,,,sem casar
2024,Ponte Preta,1145122,Igor Inocencio,0,,0,0,0,0,0,,2,1,0,1,2,igor inocencio,Ponte Preta,exato
2024,Ponte Preta,981623,Jean Carlos,1,,0,0,0,0,0,,0,0,0,0,1,jean carlos,Ponte Preta,exato
2024,Ponte Preta,1464661,Jeh,12,,4,3,2,0,0,,0,0,0,0,12,jeh,Ponte Preta,exato
2024,Ponte Preta,329085,Joilson,8,,1,0,1,0,0,,0,0,0,0,8,joilson,Ponte Preta,exato
2024,Ponte Preta,876304,Luis Haquín,1,,0,0,0,0,0,,0,0,0,0,1,l haquin,Ponte Preta,palavras
2024,Ponte Preta,1111235,Luiz Felipe,0,,0,0,0,0,0,,1,1,0,1,1,luiz felipe,Ponte Preta,exato
2024,Ponte Preta,870300,Mateus Silva,7,,1,1,1,0,0,,0,0,0,0,7,mateus silva,Ponte Preta,exato
2024,Ponte Preta,1067451,Matheus Régis,10,,0,0,0,0,0,,1,1,0,1,11,matheus regis,Ponte Preta,exato
2024,Ponte Preta,254475,Nilson Junior,1,,0,0,0,0,0,,0,0,0,0,1,nilson junior,Ponte Preta,exato
2024,Ponte Preta,243111,Renato,2,,0,0,0,0,0,,0,0,0,0,2,renato,Ponte Preta,exato
2024,Ponte Preta,975553,Sergio Raphael,6,,1,1,1,0,0,,0,0,0,0,6,sergio raphael,Ponte Preta,exato
2024,Ponte Preta,1461997,Venicius,1,,0,0,0,0,0,,0,0,0,0,1,venicius,Ponte Preta,exato
2024,Santos,584432,Aderlan,1,,0,0,0,0,0,,0,0,0,0,1,aderlan,Santos,exato
2024,Santos,831085,Alfredo Morelos,2,,0,0,0,0,0,,0,0,0,0,2,a morelos,Santos,palavras
2024,Santos,866417,Diego Pituca,7,,0,0,0,0,0,,0,0,0,0,7,diego pituca,Santos,exato
2024,Santos,106402,Gil,17,,1,1,1,0,0,,0,0,0,0,17,gil,Santos,exato
2024,Santos,90862,Giuliano,8,,1,0,0,0,1,,0,0,0,0,8,giuliano,Santos,exato
2024,Santos,840500,Gonzalo Escobar,4,,0,0,0,0,0,,0,0,0,0,4,gonzalo escobar,Santos,exato
2024,Santos,844605,Guilherme,13,,2,0,0,1,1,,1,1,0,1,14,guilherme,Santos,exato
2024,Santos,948004,Ignacio Laquintana,3,,0,0,0,0,0,,0,0,0,0,3,ignacio laquintana,Santos,exato
2024,Santos,1170722,Jair,3,,0,0,0,0,0,,0,0,0,0,3,,,sem casar
2024,Santos,1047740,Joaquim,12,,1,0,1,0,0,,0,0,0,0,12,joaquim,Santos,exato
2024,Santos,850955,João Basso,4,,2,0,1,0,0,,1,0,1,1,5,joao basso,Santos,exato
2024,Santos,1482361,João Pedro Chermont,2,,1,0,1,0,0,,1,0,0,0,3,joao pedro chermont,Santos,exato
2024,Santos,244591,João Schmidt,8,,0,0,0,0,0,,0,0,0,0,8,joao schmidt,Santos,exato
2024,Santos,158411,Juan Cazares,2,,0,0,0,0,0,,0,0,0,0,2,,,sem casar
2024,Santos,787551,Julio Furch,4,,0,0,0,0,1,,0,0,0,0,4,julio furch,Santos,exato
2024,Santos,842098,Luan Peres,5,,1,1,1,0,0,,0,0,0,0,5,luan peres,Santos,exato
2024,Santos,896248,Pedrinho,2,,1,1,0,0,0,,0,0,0,0,2,pedrinho,Santos,exato
2024,Santos,1048150,Rodrigo Ferreira,4,,0,0,0,0,0,,0,0,0,0,4,rodrigo ferreira,Santos,exato
2024,Santos,845323,Rómulo Otero,31,,3,0,0,3,0,,2,1,1,2,33,romulo otero,Santos,exato
2024,Santos,325357,Serginho,7,,0,0,0,0,0,,0,0,0,0,7,serginho,Santos,exato
2024,Santos,1482340,Souza,0,,0,0,0,0,0,,1,1,0,1,1,souza,Santos,exato
2024,Santos,937265,Wendel,6,,2,1,1,0,0,,1,1,0,0,7,,,sem casar
2024,Santos,1148468,Weslley Patati,3,,0,0,0,0,0,,1,1,0,0,4,weslley patati,Santos,exato
2024,Santos,146308,Willian Bigode,4,,2,1,1,0,0,,0,0,0,0,4,willian,Santos,palavras
2024,Sport,158255,Alan Ruiz,4,,1,0,0,1,0,,0,0,0,0,4,a ruiz,Sport,palavras
2024,Sport,983861,Alisson Cassiano,5,,0,0,0,0,0,,0,0,0,0,5,alisson cassiano,Sport,exato
2024,Sport,877904,Chico,11,,1,0,1,0,0,,1,1,0,0,12,chico,Sport,exato
2024,Sport,293235,Christian Ortíz,15,,0,0,0,0,0,,2,2,0,1,17,c ortiz,Sport,palavras
2024,Sport,1035765,Chrystian Barletta,8,,1,1,1,0,0,,2,0,2,1,10,chrystian barletta,Sport,exato
2024,Sport,385386,Dalbert,4,,0,0,0,0,0,,0,0,0,0,4,dalbert,Sport,exato
2024,Sport,795254,Fabinho,3,,0,0,0,0,0,,0,0,0,0,3,fabinho,Sport,exato
2024,Sport,1467723,Fabio Matheus,1,,0,0,0,0,0,,1,1,0,0,2,fabio matheus,Sport,exato
2024,Sport,939934,Fabricio Domínguez,9,,1,1,1,0,0,,0,0,0,0,9,f dominguez,Sport,palavras
2024,Sport,870853,Felipe,8,,0,0,0,0,0,,0,0,0,0,8,felipe,Sport,exato
2024,Sport,1048276,Felipinho,3,,0,0,0,0,0,,1,0,1,1,4,felipinho,Sport,exato
2024,Sport,981595,Gustavo Coutinho,15,,0,0,0,0,2,,0,0,0,0,15,gustavo coutinho,Sport,exato
2024,Sport,329597,Helibelton Palacios,1,,0,0,0,0,0,,0,0,0,0,1,helibelton palacios,Sport,exato
2024,Sport,874195,Igor Cariús,3,,0,0,0,0,0,,0,0,0,0,3,igor carius,Sport,exato
2024,Sport,334027,Julián Fernández,5,,0,0,0,0,0,,0,0,0,0,5,j fernandez,Sport,palavras
2024,Sport,244589,Lucas Lima,8,,0,0,0,0,1,,1,1,0,1,9,lucas lima,Sport,exato
2024,Sport,845110,Luciano Castan,7,,1,1,0,0,0,,0,0,0,0,7,luciano castan,Sport,exato
2024,Sport,1597270,Pedro Lima,1,,0,0,0,0,0,,0,0,0,0,1,pedro lima,Sport,exato
2024,Sport,354894,Rafael Thyere,6,,2,0,2,0,0,,0,0,0,0,6,rafael thyere,Sport,exato
2024,Sport,1110657,Vinni Faria,1,,0,0,0,0,0,,0,0,0,0,1,,,sem casar
2024,Sport,121264,Wellington Silva,3,,1,0,1,0,0,,0,0,0,0,3,wellington silva,Sport,exato
2024,Sport,842076,Zé Roberto,5,,2,1,0,0,3,,0,0,0,0,5,ze roberto,Sport,exato
2024,Vila Nova,871015,Alesson,8,,1,1,1,0,3,,0,0,0,0,8,alesson,Vila Nova,exato
2024,Vila Nova,243513,Anderson Conceição,1,,0,0,0,0,0,,0,0,0,0,1,anderson conceicao,Vila Nova,exato
2024,Vila Nova,33119,Apodi,1,,0,0,0,0,0,,1,1,0,0,2,apodi,Vila Nova,exato
2024,Vila Nova,922580,Arilson,3,,0,0,0,0,0,,0,0,0,0,3,arilson,Vila Nova,exato
2024,Vila Nova,1021866,Cristiano,8,,0,0,0,0,0,,0,0,0,0,8,cristiano,Vila Nova,exato
2024,Vila Nova,349536,Dankler,2,,0,0,0,0,0,,0,0,0,0,2,dankler,Vila Nova,exato
2024,Vila Nova,876202,Elias,5,,1,1,0,0,0,,0,0,0,0,5,elias,Vila Nova,exato
2024,Vila Nova,1105974,Emerson Urso,3,,0,0,0,0,0,,0,0,0,0,3,emerson urso,Vila Nova,exato
2024,Vila Nova,1640518,Eric,3,,0,0,0,0,0,,0,0,0,0,3,eric,Ceará,"exato, outro clube na base"
2024,Vila Nova,981440,Gabriel Santos Silva,2,,0,0,0,0,0,,0,0,0,0,2,gabriel silva,Vila Nova,palavras
2024,Vila Nova,1177383,Geovane,2,,0,0,0,0,0,,0,0,0,0,2,geovane,Vila Nova,exato
2024,Vila Nova,39402,Henrique Almeida,5,,1,0,1,0,0,,0,0,0,0,5,henrique almeida,Vila Nova,exato
2024,Vila Nova,865400,Igor Henrique,12,,1,1,1,0,0,,0,0,0,0,12,igor henrique,Vila Nova,exato
2024,Vila Nova,1527129,Jemmes,9,,2,2,2,0,0,,0,0,0,0,9,jemmes,Vila Nova,exato
2024,Vila Nova,1126214,João Lucas,2,,0,0,0,0,0,,0,0,0,0,2,joao lucas,Vila Nova,exato
2024,Vila Nova,1465222,João Vitor,8,,0,0,0,0,0,,0,0,0,0,8,joao vitor,Vila Nova,exato
2024,Vila Nova,1412631,Juan Christian,3,,0,0,0,0,0,,0,0,0,0,3,juan christian,Vila Nova,exato
2024,Vila Nova,589394,Juan Quintero,1,,0,0,0,0,0,,0,0,0,0,1,j quintero,Vila Nova,parecido
2024,Vila Nova,987089,Luciano Naninho,2,,0,0,0,0,0,,2,2,0,2,4,luciano naninho,Vila Nova,exato
2024,Vila Nova,105046,Ralf,1,,0,0,0,0,0,,0,0,0,0,1,ralf,Vila Nova,exato
2024,Vila Nova,1016904,Rhuan,7,,0,0,0,0,0,,0,0,0,0,7,rhuan,Vila Nova,exato
2024,Vila Nova,1470187,Rian Pacheco,1,,0,0,0,0,0,,0,0,0,0,1,rian,Vila Nova,palavras
2024,Vila Nova,840248,Roberto,2,,0,0,0,0,0,,1,1,0,1,3,roberto,Vila Nova,exato
2024,Vila Nova,1416498,Ruan Santos,1,,0,0,0,0,0,,0,0,0,0,1,ruan santos,Vila Nova,exato
2024,Vila Nova,880215,Todinho,3,,1,0,0,0,0,,0,0,0,0,3,,,sem casar
2024,Vila Nova,1117608,Vanderley,1,,0,0,0,0,0,,0,0,0,0,1,vanderley,Vila Nova,exato
2024,Vila Nova,1175242,Vitor Graziani,1,,0,0,0,0,0,,0,0,0,0,1,vitor graziani,Vila Nova,exato
2024,Vila Nova,159935,Éric Davis,3,,1,0,0,1,0,,1,1,0,1,4,eric davis,Vila Nova,exato
2025,Amazonas,1066548,Alexis Alvarino,6,0.38,0,0,0,0,0,0.29,0,0,0,0,6,alexis alvarino,Amazonas,exato
2025,Amazonas,931484,Alyson,2,0.16,0,0,0,0,0,0.11,0,0,0,0,2,alyson,Amazonas,exato
2025,Amazonas,780440,Bruno Ramires,2,0.06,0,0,0,0,0,0.06,0,0,0,0,2,bruno ramires,Amazonas,exato
2025,Amazonas,284179,Carlos Akapo,1,0.06,0,0,0,0,0,0.0,0,0,0,0,1,carlos akapo,Amazonas,exato
2025,Amazonas,1010852,Diego Torres,3,0.07,0,0,0,0,0,0.0,0,0,0,0,3,d torres,Amazonas,palavras
2025,Amazonas,833435,Diego Zabala,3,0.12,0,0,0,0,0,0.0,3,2,1,3,6,diego zabala,Amazonas,exato
2025,Amazonas,1176195,Diogo Carlos Santos,1,0.01,0,0,0,0,0,0.0,0,0,0,0,1,diogo carlos,Amazonas,palavras
2025,Amazonas,927606,Eliton Júnior,3,0.15,0,0,0,0,0,0.0,0,0,0,0,3,eliton junior,Amazonas,exato
2025,Amazonas,872011,Erick Varão,3,0.07,0,0,0,0,0,0.01,0,0,0,0,3,erick varao,Amazonas,exato
2025,Amazonas,870696,Fabiano,9,0.71,0,0,0,0,0,0.59,0,0,0,0,9,fabiano,Amazonas,exato
2025,Amazonas,1395018,Gabriel Domingos,4,0.42,0,0,0,0,0,0.36,0,0,0,0,4,gabriel domingos,Amazonas,exato
2025,Amazonas,882854,Gabriel Novaes,1,0.01,0,0,0,0,0,0.01,0,0,0,0,1,gabriel novaes,Amazonas,exato
2025,Amazonas,39402,Henrique Almeida,15,1.22,1,0,0,1,0,0.12,0,0,0,0,15,henrique almeida,Amazonas,exato
2025,Amazonas,1177363,Iverton,2,0.03,0,0,0,0,0,0.03,0,0,0,0,2,iverton,Amazonas,exato
2025,Amazonas,243621,Jackson,9,0.82,2,2,1,0,0,0.76,0,0,0,0,9,jackson,Amazonas,exato
2025,Amazonas,830671,Joaquín Torres,8,0.23,0,0,0,0,0,0.0,1,1,0,1,9,j torres,Amazonas,palavras
2025,Amazonas,789931,Kevin Ramírez,20,1.21,2,0,1,0,1,0.44,0,0,0,0,20,kevin ramirez,Amazonas,exato
2025,Amazonas,820057,Larry Vásquez,2,0.13,0,0,0,0,0,0.0,0,0,0,0,2,larry vasquez,Amazonas,exato
2025,Amazonas,1114095,Luan Silva,12,1.87,1,1,1,0,2,1.45,0,0,0,0,12,luan silva,Amazonas,exato
2025,Amazonas,1001103,Luquinha,1,0.01,0,0,0,0,0,0.0,0,0,0,0,1,luquinhas,Amazonas,parecido
2025,Amazonas,992498,Léo Coelho,7,0.78,1,1,1,0,0,0.76,0,0,0,0,7,leo coelho,Amazonas,exato
2025,Amazonas,895321,Nicolás Linares,2,0.05,0,0,0,0,0,0.02,0,0,0,0,2,n linares,Amazonas,palavras
2025,Amazonas,833742,Nilson Castrillón,6,0.29,0,0,0,0,0,0.11,0,0,0,0,6,n castrillon,Amazonas,palavras
2025,Amazonas,1485293,Rafael Monteiro,1,0.02,0,0,0,0,0,0.0,1,1,0,0,2,rafael monteiro,Amazonas,exato
2025,Amazonas,937943,Rafael Tavares,12,0.61,0,0,0,0,0,0.09,0,0,0,0,12,rafael tavares,Amazonas,exato
2025,Amazonas,870642,Rafael Vitor,4,0.11,0,0,0,0,0,0.04,0,0,0,0,4,rafael vitor,Amazonas,exato
2025,Amazonas,1019462,Robertinho,3,0.06,0,0,0,0,0,0.02,0,0,0,0,3,robertinho,Amazonas,exato
2025,Amazonas,1105305,Rodrigo Varanda,1,0.03,0,0,0,0,0,0.0,0,0,0,0,1,rodrigo varanda,Amazonas,exato
2025,Amazonas,877509,Santiago Viera,1,0.02,0,0,0,0,0,0.0,0,0,0,0,1,s viera,Amazonas,palavras
2025,Amazonas,1117180,Thomas Luciano,1,0.01,0,0,0,0,0,0.0,0,0,0,0,1,thomas luciano,Amazonas,exato
2025,Amazonas,804360,Wellington Nascimento,1,0.03,0,0,0,0,0,0.03,0,0,0,0,1,wellington,Amazonas,palavras
2025,Amazonas,839773,Xavier,4,0.12,0,0,0,0,0,0.0,0,0,0,0,4,,,sem casar
2025,América-MG,962371,Aloisio,1,0.02,0,0,0,0,0,0.0,0,0,0,0,1,aloisio,América-MG,exato
2025,América-MG,1170780,Arthur Sousa,4,0.2,0,0,0,0,0,0.12,0,0,0,0,4,arthur sousa,América-MG,exato
2025,América-MG,1394094,Breno Teixeira,2,0.07,0,0,0,0,0,0.07,0,0,0,0,2,breno,América-MG,palavras
2025,América-MG,1444694,Cauan Barros,3,0.16,1,1,0,0,0,0.14,0,0,0,0,3,cauan barros,América-MG,exato
2025,América-MG,293235,Christian Ortíz,7,0.33,0,0,0,0,0,0.0,2,2,0,2,9,c ortiz,América-MG,palavras
2025,América-MG,385386,Dalbert,1,0.02,0,0,0,0,0,0.02,0,0,0,0,1,dalbert,América-MG,exato
2025,América-MG,1472105,David José,1,0.02,0,0,0,0,0,0.02,0,0,0,0,1,david jose,América-MG,exato
2025,América-MG,995294,Fabinho,5,1.01,0,0,0,0,1,0.0,0,0,0,0,5,fabinho,América-MG,exato
2025,América-MG,875275,Facundo Labandeira,1,0.55,0,0,0,0,0,0.55,0,0,0,0,1,f labandeira,América-MG,palavras
2025,América-MG,1201949,Felipe Amaral,6,0.25,0,0,0,0,0,0.18,0,0,0,0,6,felipe amaral,América-MG,exato
2025,América-MG,249911,Fernando Elizari,3,0.08,0,0,0,0,0,0.0,0,0,0,0,3,f elizari,América-MG,palavras
2025,América-MG,1105790,Figueiredo,12,0.94,0,0,0,0,2,0.0,0,0,0,0,12,figueiredo,América-MG,exato
2025,América-MG,1018095,Guilherme Pato,2,0.07,0,0,0,0,0,0.0,0,0,0,0,2,guilherme pato,América-MG,exato
2025,América-MG,1047852,Gustavinho,1,0.04,0,0,0,0,0,0.0,0,0,0,0,1,gustavinho,América-MG,exato
2025,América-MG,243499,Héber,1,0.04,0,0,0,0,0,0.04,0,0,0,0,1,heber,América-MG,exato
2025,América-MG,1868440,Jhosefer,1,0.09,0,0,0,0,0,0.09,0,0,0,0,1,jhosefer,América-MG,exato
2025,América-MG,1185832,Júlio César,9,0.72,1,1,1,0,0,0.68,0,0,0,0,9,julio cesar,América-MG,exato
2025,América-MG,1485486,Kauã Diniz,6,0.26,0,0,0,0,0,0.0,0,0,0,0,6,kaua diniz,América-MG,exato
2025,América-MG,338827,Lucão,16,0.88,1,1,1,0,0,0.88,0,0,0,0,16,lucao,América-MG,exato
2025,América-MG,40076,Mariano,0,0.0,0,0,0,0,0,0.0,1,1,0,1,1,mariano,América-MG,exato
2025,América-MG,870933,Marlon Lopes,7,0.11,0,0,0,0,0,0.0,0,0,0,0,7,marlon,América-MG,palavras
2025,América-MG,1159656,Miguelito,10,0.26,0,0,0,0,1,0.0,1,0,1,1,11,miguelito,América-MG,exato
2025,América-MG,1172986,Miqueias,2,0.18,0,0,0,0,0,0.0,0,0,0,0,2,miqueias,América-MG,exato
2025,América-MG,1485496,Paulinho,5,0.13,0,0,0,0,0,0.0,0,0,0,0,5,paulinho,América-MG,exato
2025,América-MG,1485499,Rafael Barcelos,1,0.1,0,0,0,0,0,0.1,0,0,0,0,1,rafael barcelos,América-MG,exato
2025,América-MG,243963,Rafael Silva,5,0.4,0,0,0,0,0,0.27,0,0,0,0,5,rafa silva,América-MG,parecido
2025,América-MG,1194689,Renato Marques,1,0.06,0,0,0,0,0,0.06,0,0,0,0,1,renato marques,América-MG,exato
2025,América-MG,599700,Ricardo Silva,5,0.61,1,1,1,0,0,0.59,0,0,0,0,5,ricardo silva,América-MG,exato
2025,América-MG,1046740,Stênio Zanetti,3,0.1,0,0,0,0,0,0.04,0,0,0,0,3,stenio,América-MG,palavras
2025,América-MG,146308,Willian Bigode,13,2.24,2,0,0,1,1,0.76,0,0,0,0,13,willian,América-MG,palavras
2025,América-MG,1485488,Yago Souza,3,0.11,0,0,0,0,0,0.0,0,0,0,0,3,yago,América-MG,palavras
2025,Athletic,1106840,Adriel,2,0.14,0,0,0,0,0,0.0,0,0,0,0,2,adriel,Athletic,exato
2025,Athletic,1104608,Alason Carioca,4,0.15,0,0,0,0,0,0.02,0,0,0,0,4,alason carioca,Athletic,exato
2025,Athletic,780206,Alessio Da Cruz,1,0.23,1,1,1,0,0,0.23,0,0,0,0,1,alessio da cruz,Athletic,exato
2025,Athletic,931556,Alex Nascimento,6,0.44,0,0,0,0,0,0.44,0,0,0,0,6,alex nascimento,Athletic,exato
2025,Athletic,1511706,Alexsandro Amorim,4,0.12,0,0,0,0,0,0.0,0,0,0,0,4,amorim,Athletic,palavras
2025,Athletic,822513,Andrey,2,0.14,0,0,0,0,0,0.0,0,0,0,0,2,andrey,Athletic,exato
2025,Athletic,1470709,David Braga,4,0.82,1,0,0,0,0,0.35,0,0,0,0,4,david braga,Athletic,exato
2025,Athletic,981612,Diego Fumaça,4,0.33,0,0,0,0,0,0.0,0,0,0,0,4,diego fumaca,Athletic,exato
2025,Athletic,1111658,Douglas Pele,11,0.35,0,0,0,0,1,0.0,1,0,1,1,12,douglas pele,Athletic,exato
