ano,clube,jogos,pontos,gp,gc,sg,pos,dist_g4,ppj,faixa,valor_eur,log_valor,posto_valor,ppj_esperado,rendimento,idade_onze,idade_elenco,jogadores_usados,conc_onze_pct,estrangeiros_min_pct,n_estrangeiros_500min,emprestados_min_pct,altura_onze,valor_onze_eur,valor_elenco_wy,sub23_min_pct,vet30_min_pct,chegaram_no_ano_pct,trocas_treinador,xg,xg_sof,dist_rem,xg_por_rem,xg_por_rem_sof,rem_fora_sof_pct,duel_aer_pct,posse,ppda,saldo_bp,bp_pro,bp_sof,gols_por_escanteio_pct,esc_contra,spr_n,hi_n,dist,runs_area,psv_min_kmh,psv_amp_kmh,referencia
2025,América-MG,38,46,41.0,44.0,-3.0,14,-16,1.2105263157894737,Meio,23150000.0,16.957505338496517,5.0,1.4834550057470413,-0.2729286899575676,26.8007353238253,25.68888888888889,37,57.49094118740128,11.112143454427205,4,100.0,183.010598898361,1850000.0,10200000.0,44.74124314782124,31.819659946111678,50.877192982456144,2,1.2913157894736842,1.1494736842105262,20.19710526315789,0.1032959930495065,0.103789796460849,49.73762348762349,46.945263157894736,53.88684210526316,10.682631578947367,-8,11,19,1.4634146341463414,196,9.146695878990176,57.68941700235636,9629.051379093642,3.222133695384961,26.62,3.5799999999999983,False
2025,Athletic,38,44,43.0,53.0,-10.0,15,-18,1.1578947368421053,Meio,17710000.0,16.689640009759017,11.0,1.413046907229842,-0.25515217038773663,25.414691227540388,24.74418604651163,37,63.18752087010447,9.774364356246721,4,100.0,182.5982334289597,5200000.0,13650000.0,33.59252015455803,19.322139006821544,56.666666666666664,1,1.2223684210526315,1.1044736842105265,17.745789473684212,0.1204508313211058,0.0910617012479623,52.65867707525931,47.44921052631579,51.22368421052632,10.830789473684211,-3,16,19,3.6649214659685865,186,9.434907980055923,57.98527397019306,9695.630324540069,3.3319404286030347,26.97,5.630000000000003,False
2025,Botafogo-SP,38,42,32.0,52.0,-20.0,16,-20,1.105263157894737,Meio,10125000.0,16.130518170956876,17.0,1.2660823646552526,-0.16081920676051564,29.07528459799294,27.90909090909091,32,59.97906406870792,26.71710322841577,6,100.0,178.7391218119075,2575000.0,6475000.0,9.949325529940761,31.054171722218257,57.89473684210527,1,1.018684210526316,1.5268421052631578,20.771052631578947,0.0952903508749517,0.1136046258929505,47.42230073080989,43.85184210526315,46.69447368421052,13.714736842105262,1,17,16,2.793296089385475,194,8.249588767296732,53.26278864068011,9593.241434782229,2.838299279102131,26.4,3.640000000000001,False
2025,Ferroviária,38,40,43.0,52.0,-9.0,17,-22,1.0526315789473684,Cai,6650000.0,15.710127412632037,19.0,1.1555831295830599,-0.1029515506356915,29.105615244273263,27.424242424242426,31,70.48821147892356,2.110026196713503,1,100.0,181.3593350902088,1400000.0,5150000.0,11.802810192903072,34.52964991664682,70.45454545454545,0,1.208157894736842,1.4360526315789477,21.533947368421053,0.0976676705217726,0.1121494562025521,41.6205663101948,44.09315789473684,48.52789473684211,12.594736842105265,-2,17,19,3.6809815950920246,259,8.089738834283606,51.26442786784103,9312.84313337872,1.9777264984540324,26.13,5.050000000000001,False
2025,Amazonas,38,36,38.0,55.0,-17.0,18,-26,0.9473684210526315,Cai,15970000.0,16.586222520191196,12.0,1.3858637371338416,-0.43849531608121006,31.837259003273918,28.035087719298247,49,51.74588235294117,43.26117647058823,10,100.0,181.01751546016735,3850000.0,12900000.0,9.428235294117647,60.42588235294118,70.83333333333334,3,1.0489473684210526,1.3778947368421053,20.395263157894732,0.0964118031091715,0.1014715437550699,48.4977114501923,43.52131578947368,47.70973684210527,10.862631578947369,-8,11,19,2.3391812865497075,207,7.649276795274096,49.83945824856178,9208.06869757614,2.6139602491208063,26.69,3.2799999999999976,False
2025,Volta Redonda,38,36,26.0,43.0,-17.0,19,-26,0.9473684210526315,Cai,5275000.0,15.478489237326404,20.0,1.094697297347393,-0.14732887629476143,26.43488479262673,26.833333333333332,44,51.86796376413223,7.780194564619834,2,100.0,180.86119815668204,75000.0,2550000.0,24.289504505581185,30.126443100604728,72.3076923076923,0,1.1555263157894735,1.325263157894737,21.550526315789472,0.0786513850904747,0.116178787956336,44.573124538091136,43.35368421052632,53.23131578947368,11.22921052631579,-10,7,17,2.0,169,7.824597205765378,52.86861975833468,9742.963872632276,2.7534611708324945,27.12,2.8299999999999983,False
2025,Paysandu,38,28,36.0,52.0,-16.0,20,-34,0.7368421052631579,Cai,14100000.0,16.461685355348397,13.0,1.3531292842928124,-0.6162871790296546,26.985824561403508,26.5531914893617,39,52.279508878344664,16.79548011544294,6,100.0,181.39129824561402,2850000.0,9950000.0,8.570170718583379,29.18113779777919,76.36363636363637,2,1.0976315789473683,1.3278947368421052,21.10815789473684,0.0812455185152146,0.0937812318717076,49.247168075076665,46.06526315789474,46.28973684210526,12.392105263157896,0,15,15,2.051282051282051,214,7.934087465398225,49.97517368899767,9238.589788404068,2.3440618565181484,26.37,6.09,False
2026,Juventude,27,50,30.0,15.0,15.0,1,3,1.8518518518518519,Sobe,15975000.0,16.586535558227872,3.0,1.3859460188275188,0.4659058330243331,28.74876200101061,28.2,27,67.0052480108346,22.363297782292197,4,100.0,184.0523749368368,4550000.0,12100000.0,10.022007787370915,53.82427628237684,80.55555555555556,0,1.1737037037037037,1.0518518518518518,18.22740740740741,0.1058406129283322,0.0864552266300632,56.13592138918937,52.93296296296297,49.848888888888894,10.105925925925929,5,12,7,5.172413793103448,132,8.154802231932537,51.35283241561704,9663.307921491012,2.2977903518895646,26.17,3.77,True
2026,Novorizontino,27,49,47.0,24.0,23.0,2,2,1.8148148148148149,Sobe,12250000.0,16.32103649495501,8.0,1.3161598905098124,0.49865492430500247,27.88586874147426,27.40625,29,64.13596448592074,14.847218171802599,3,100.0,179.73516450821558,4600000.0,7575000.0,17.595022844366678,33.76429798127086,77.14285714285715,0,1.8655555555555556,1.0033333333333334,18.49037037037037,0.1350112359070047,0.090723854389059,47.353562075784296,50.28074074074074,47.84703703703703,11.154444444444444,6,14,8,2.840909090909091,144,10.601452970789977,65.9093465899299,10098.60742151745,4.682080031710894,27.96,3.169999999999998,True
2026,Vila Nova,26,47,39.0,28.0,11.0,3,0,1.8076923076923077,Sobe,11000000.0,16.213405830762646,10.0,1.2878692922317736,0.5198230154605341,28.887865295050922,27.558823529411764,31,66.99238839744909,18.56271000480011,3,100.0,178.2185168125288,4250000.0,11900000.0,13.4848796543921,44.73359391071796,70.0,0,1.271923076923077,1.1753846153846153,20.23076923076923,0.0958131087426902,0.1338604020810498,41.86170442243317,52.26653846153847,51.06769230769231,9.598846153846154,8,15,7,6.015037593984962,144,9.060245828272112,56.6075821144166,9366.140505667208,3.5964276693418262,27.09,3.73,True
2026,Fortaleza,27,47,30.0,22.0,8.0,4,0,1.7407407407407407,Sobe,30900000.0,17.246266741867974,1.0,1.5593556138338238,0.18138512690691688,28.971080176972052,27.28125,31,61.42170671085336,31.970173985086994,8,100.0,177.21498866947232,1550000.0,12125000.0,13.23943661971831,29.292460646230325,72.41379310344827,1,1.3170370370370372,1.2111111111111112,19.08,0.1002970301579636,0.0987930288665582,52.634458859949056,47.48962962962963,48.95074074074074,11.957777777777778,-3,7,10,1.9230769230769231,128,6.459097020538295,45.09688820528977,9322.112199580004,2.7511964455069258,26.99,2.860000000000003,False
2026,Criciúma,26,44,26.0,21.0,5.0,5,-3,1.6923076923076923,Meio,12750000.0,16.36104182956871,5.0,1.3266752474392458,0.3656324448684465,32.67135847747435,28.862068965517242,27,70.37424575354888,11.572669247671863,2,100.0,181.15471080933736,4150000.0,9375000.0,8.677758013323567,69.48135746921977,52.94117647058824,0,1.2615384615384615,1.1703846153846154,19.33807692307692,0.0971669531919814,0.0985443029193029,46.87638969878789,48.19769230769232,51.341538461538455,9.88923076923077,7,13,6,3.191489361702128,125,9.71488705349164,60.24410726995583,10035.22250633702,3.041905907099475,27.05,4.27,True
2026,Operário-PR,27,43,36.0,33.0,3.0,6,-4,1.5925925925925926,Meio,9275000.0,16.042833166457772,13.0,1.2430344604552133,0.3495581321373793,29.95099986145107,30.214285714285715,25,72.31164841036602,29.4149078279455,4,100.0,180.03757908834805,3250000.0,7750000.0,0.0,63.628773710927064,58.620689655172406,0,1.3051851851851852,1.4614814814814816,21.537407407407407,0.0962517411654838,0.10679164793049,48.48037687991099,46.660370370370366,51.98148148148148,10.925925925925926,4,10,6,3.053435114503817,147,8.166332946244616,52.89443755759506,9373.952727499533,2.6948025585315607,26.69,3.5799999999999983,True
2026,CRB,27,42,40.0,39.0,1.0,7,-5,1.5555555555555556,Meio,11450000.0,16.253500287964524,9.0,1.2984080749326505,0.25714748062290504,28.867763381375262,27.1,27,69.06988436400201,11.51667504608681,2,100.0,178.58586887950696,3400000.0,8450000.0,5.731523378582202,26.070051952404892,51.515151515151516,0,1.6329629629629632,1.3266666666666669,19.91,0.0988095806997254,0.1111085370947772,47.83317585089171,46.56629629629629,51.64518518518519,12.799629629629628,2,13,11,4.316546762589928,135,7.677360977838801,51.986390078134406,9945.215521369246,2.7427886127501133,26.41,3.469999999999999,True
2026,Sport,27,41,36.0,26.0,10.0,8,-6,1.5185185185185186,Meio,23625000.0,16.97781603134408,2.0,1.4887936483765438,0.02972487014197478,26.661886091621955,25.97142857142857,27,65.86252590805613,5.110257891339065,2,100.0,182.1928394552208,5200000.0,15000000.0,12.02813360062519,23.128673847303862,73.33333333333333,3,1.6766666666666667,1.3040740740740742,18.34592592592593,0.1199428254096296,0.1012164418033011,47.47985497856499,45.79407407407408,53.75333333333333,10.105925925925929,6,13,7,3.7593984962406015,161,8.356655468596607,53.3634418230751,9215.507391412855,3.1825919074448583,26.66,4.07,False
2026,Atlético-GO,26,40,30.0,25.0,5.0,9,-7,1.5384615384615385,Meio,10550000.0,16.17163641788635,12.0,1.2768902493274128,0.26157128913412575,27.88878600321653,27.0,32,70.0498429605353,7.135053939642223,1,100.0,181.69062819825527,3200000.0,9150000.0,4.18202922299604,21.96504164959716,81.25,1,1.5423076923076924,1.2207692307692306,19.028846153846157,0.1212497416154536,0.1021188054969163,44.96402335459254,49.144615384615385,49.31692307692308,11.184615384615386,4,13,9,3.1645569620253164,142,10.007822437156486,58.95123731399239,9607.6314690846,3.7905699006623297,26.76,4.359999999999999,True
2026,Cuiabá,27,39,26.0,21.0,5.0,10,-8,1.4444444444444444,Meio,10850000.0,16.199675637950744,11.0,1.2842603265895347,0.1601841178549097,27.353047132993094,26.428571428571427,31,67.2227641182604,12.404560896034441,2,100.0,183.72297274758998,5200000.0,10250000.0,30.479970401264673,30.039352864013992,79.41176470588235,0,1.1844444444444444,0.8385185185185186,19.081111111111117,0.0981850758134858,0.0920304399062569,54.72319982123904,43.99592592592593,46.83851851851852,11.54888888888889,-3,9,12,4.964539007092198,109,7.916698178273041,54.6409924988298,10075.914991383792,2.8421503712117038,26.57,2.9499999999999997,False
2026,Náutico,27,37,32.0,30.0,2.0,11,-10,1.3703703703703705,Meio,3300000.0,15.009433026436708,20.0,0.9714064031429039,0.3989639672274665,31.19444140496772,27.55,32,61.850297780184086,14.899160801299404,3,100.0,181.55925155925155,2500000.0,6100000.0,11.065240931239849,56.77111532214402,56.666666666666664,0,1.7,1.3588888888888888,18.839259259259254,0.1059004637894816,0.1204106711571881,44.51900658299007,48.61777777777778,58.529629629629625,6.913333333333333,1,9,8,1.1428571428571428,121,10.417152359094494,61.71669596623843,9506.763484733172,3.308859697859268,28.04,2.2200000000000024,True
2026,Athletic,27,37,31.0,30.0,1.0,12,-10,1.3703703703703705,Meio,12375000.0,16.331188866419026,7.0,1.3188284298597566,0.05154194051061389,25.133055927081784,24.166666666666668,33,67.01078838174274,20.796680497925312,5,100.0,180.7296589389211,1450000.0,4350000.0,56.6804979253112,14.214107883817427,66.66666666666666,0,1.1622222222222225,1.441111111111111,18.84,0.130332789940633,0.1003660246243076,42.94125983010385,44.803333333333335,45.00777777777778,13.082592592592594,-4,7,11,2.5,152,9.34058438781598,59.9146631496385,10132.865513963814,2.763601373754035,27.67,2.3299999999999983,False
2026,Goiás,27,36,25.0,33.0,-8.0,13,-11,1.3333333333333333,Meio,12500000.0,16.34123920227253,6.0,1.3214701492649503,0.011863184068382937,30.258800975949807,27.53125,28,57.9264394117845,8.045899653397045,2,100.0,180.72466209674297,7350000.0,10550000.0,21.82252582696773,53.551839014705386,56.666666666666664,1,1.234074074074074,1.2270370370370371,19.30444444444445,0.1214510417502333,0.0984457611460666,54.14825553394749,46.897777777777776,52.38518518518519,11.77962962962963,0,10,10,2.5,144,8.180883164153798,52.62045838112038,9736.535698012,3.127658780876337,26.66,4.07,False
2026,São Bernardo,26,35,36.0,29.0,7.0,14,-12,1.3461538461538463,Meio,7925000.0,15.885532877727618,15.0,1.2016882575782075,0.14446558857563874,31.898923589322777,29.727272727272727,27,71.75961205403533,8.992033252511257,2,100.0,179.6168364145388,2900000.0,11850000.0,1.3993765154139244,58.25770696224455,60.0,1,1.248076923076923,1.3061538461538462,19.87153846153846,0.1016700825883518,0.0870478430374084,50.894356560119554,46.05692307692308,50.45615384615384,13.05923076923077,0,11,11,5.797101449275362,167,8.642046719691681,56.47033467501696,9747.641287847178,2.854421036224399,25.65,4.200000000000003,False
2026,Botafogo-SP,27,31,30.0,32.0,-2.0,15,-16,1.1481481481481481,Meio,6450000.0,15.679590688771956,16.0,1.14755658627465,0.0005915618734981809,29.778450191480307,27.114285714285714,28,70.3649489337636,10.911873315812237,2,100.0,182.03456101366365,3525000.0,7835000.0,6.324229016268006,42.562959512957846,68.75,0,1.2262962962962962,1.0911111111111111,18.74888888888889,0.1058540738202573,0.0925215936867983,50.516017175373904,45.08518518518518,49.46111111111112,10.116296296296296,4,17,13,4.761904761904762,172,10.082027091413464,62.19137931399586,9687.569554856384,3.643071812647927,27.59,2.580000000000002,False
2026,Ceará,26,31,27.0,33.0,-6.0,16,-16,1.1923076923076923,Meio,13525000.0,16.420050382696818,4.0,1.3421855788493735,-0.14987788654168122,27.311580557843946,26.10810810810811,33,63.351351351351354,8.678471575023298,2,100.0,182.22277797392545,4500000.0,14500000.0,33.42031686859273,48.59273066169618,73.33333333333333,1,1.2465384615384616,1.6046153846153846,18.78,0.1029583077757494,0.1322251739852061,45.55047519890339,44.87961538461538,51.86923076923077,9.35423076923077,-12,7,19,3.048780487804878,123,8.680868606546133,55.97367547985981,9571.070955609068,4.001351506408525,26.43,3.3000000000000007,False
2026,Avaí,27,29,28.0,35.0,-7.0,17,-18,1.0740740740740742,Cai,8000000.0,15.89495209964411,14.0,1.2041640893992858,-0.13009001532521158,27.17976365517617,25.285714285714285,34,60.23815772208371,1.9420023618947644,0,100.0,180.7732215142769,2850000.0,13550000.0,28.713423435244717,29.074268468704894,76.66666666666667,1,1.0711111111111111,1.5888888888888888,20.14962962962963,0.0952064901631895,0.1231013944361897,46.06335108915088,48.7074074074074,46.06851851851852,11.798518518518518,-7,8,15,4.672897196261682,154,9.108274046090596,57.8422696687464,9703.830111962638,2.7021447178982627,27.14,3.0,False
2026,Londrina,26,22,30.0,38.0,-8.0,18,-25,0.8461538461538461,Cai,6100000.0,15.623799329143539,17.0,1.1328918905350394,-0.2867380443811932,27.76144727231867,26.875,37,57.85470502194052,4.693645376239233,1,100.0,185.53130793864824,2375000.0,6275000.0,27.976596782057534,42.90589956118966,83.72093023255815,1,1.2361538461538462,1.515384615384615,20.543846153846157,0.0995318695752132,0.116630777938753,43.93282866662268,52.29461538461539,46.25961538461539,12.28346153846154,-2,13,15,3.4246575342465757,166,9.62209630921275,58.68781880546115,9755.763893158495,3.2657154863807643,26.87,3.969999999999999,False
2026,América-MG,27,17,21.0,46.0,-25.0,19,-30,0.6296296296296297,Cai,5875000.0,15.586216617994497,18.0,1.1230133174416244,-0.4933836878119947,28.914038589487692,26.68888888888889,40,50.95606183889341,18.955112557634934,6,100.0,179.79461077844311,4000000.0,12250000.0,27.352861404936263,52.90547870897749,74.19354838709677,2,1.2425925925925925,1.714074074074074,19.75481481481481,0.0957653350038971,0.1200016562238335,46.1845505178689,49.37481481481481,54.33444444444444,10.125185185185185,-4,7,11,2.6666666666666665,148,9.238737008919331,58.90056749007556,9897.885220767868,3.5208669879927763,26.57,4.18,False
2026,Ponte Preta,27,10,16.0,56.0,-40.0,20,-37,0.37037037037037035,Cai,4125000.0,15.232576577750919,19.0,1.0300594330757367,-0.6596890627053663,27.907923056228142,25.238095238095237,35,53.96733212341198,13.027223230490018,2,100.0,183.86875840731773,1850000.0,3450000.0,36.617059891107075,22.192377495462797,72.22222222222221,2,1.1037037037037036,2.098148148148148,20.12222222222222,0.1152394398750607,0.1320115218184097,39.47847490235152,42.7862962962963,43.04851851851851,11.412962962962965,-12,5,17,1.6260162601626016,168,8.398290989284158,52.616223306897375,9601.068790002191,1.993776007388451,25.67,6.27,False
