mercado,liga,pos11,jogador,clube,idade,minutos,contrato,valor,nascido_em,passaporte,aderencia,aderencia_ajustada,nivel_overall,rank_na_liga,nota,nota_completa,nivel_bola_parada,nivel_fisico,criterios_com_dado,posse_est,Duelos def/90 PAdj,Aéreos/90 PAdj,Duelos of/90 PAdj,xG per 90,Goals per 90,xG,Goals,sul_americano,ocupa_vaga_estrangeiro,On loan,livre_2027,contrato_vencido,nivel
Exterior,Emirados,MED,M. Palacios,Al Ain,24.0,2482,2029-06-30,1200000,Argentina,"Argentina, Italy",71.7,52.5,63.72,2.0,58.1,True,0.0,45.62,6,57.93510787121971,4.74,1.94,3.75,0.17,0.25,4.64,7,True,True,sim,False,False,N1/N2
Exterior,Portugal B,MED,Raphael Guzzo,Marítimo,31.0,2472,2027-06-30,600000,Brazil,"Brazil, Portugal",81.6,55.5,58.71,2.0,57.1,True,0.0,41.18,6,52.7482821296865,5.7,1.2,3.45,0.1,0.07,2.68,2,True,False,sim,True,False,N1
Exterior,Polonia,MED,J. Elitim,Legia Warszawa,26.0,2071,2026-06-30,1800000,Colombia,"Colombia, Spain",84.2,56.3,55.85,10.0,56.1,True,0.0,,6,52.26376962948417,4.83,0.91,6.32,0.06,0.09,1.38,2,True,True,sim,True,True,N1
Exterior,Coreia B,MED,Bruno Lamas,Cheonan City,32.0,2161,,600000,Brazil,"Brazil, Italy",86.9,57.1,53.7,4.0,55.4,True,0.0,,6,50.45780153025018,3.61,1.89,4.25,0.22,0.29,5.2,7,True,False,sim,True,False,N1
Exterior,Espanha B,MED,Dalisson,Córdoba,26.0,1213,2027-06-30,250000,Spain,"Spain, Brazil",73.3,53.0,57.25,5.0,55.1,True,0.0,53.21,6,50.775569592540016,5.8,2.27,7.24,0.14,0.15,1.94,2,True,False,sim,True,False,N1
Exterior,Portugal B,MED,Rayan Lucas,Sporting CP II,21.0,1544,2028-10-29,0,Brazil,Brazil,76.4,53.9,56.34,4.0,55.1,True,0.0,37.61,6,63.15390762485952,7.99,3.16,4.16,0.04,0.0,0.63,0,True,False,sim,False,False,N2 jovem
Exterior,Marrocos,MED,R. Vaca,Wydad Casablanca,26.0,901,2029-06-30,0,Bolivia,Bolivia,63.6,50.1,58.94,3.0,54.5,True,0.0,,6,45.94151561237997,2.4,0.74,3.16,0.1,0.3,1.02,3,True,True,sim,False,False,N1
Exterior,Espanha C,MED,Fabricio,Tenerife,28.0,2203,2028-06-30,0,Brazil,Brazil,79.1,54.7,51.75,5.0,53.2,True,0.0,,6,56.368518278293564,6.89,2.06,3.48,0.13,0.12,3.1,3,True,False,sim,False,False,N1
Exterior,Coreia B,MEI,Matheus Frizzo,Suwon,28.0,1919,,0,Brazil,Brazil,69.7,51.9,84.52,1.0,68.2,True,76.98,,7,51.69300105780587,3.3,2.04,6.94,0.36,0.52,7.78,11,True,False,sim,True,False,N1
Exterior,EUA,MEI,Evander,Cincinnati,28.0,1683,2027-12-31,0,Brazil,Brazil,80.0,55.0,70.37,1.0,62.7,True,85.78,30.85,7,46.50099492150759,3.1,0.4,12.83,0.41,0.59,7.69,11,True,False,sim,False,False,N1
