mercado,liga,pos11,jogador,clube,idade,minutos,contrato,valor,nascido_em,passaporte,aderencia,aderencia_ajustada,nivel_overall,rank_na_liga,nota,nota_completa,nivel_bola_parada,nivel_fisico,criterios_com_dado,posse_est,Duelos def/90 PAdj,Aéreos/90 PAdj,Duelos of/90 PAdj,xG per 90,Goals per 90,xG,Goals,sul_americano,ocupa_vaga_estrangeiro,On loan,livre_2027,contrato_vencido
Sul-americano,Peru,VOL,Esteban Pavez,Alianza Lima,36.0,1847,2026-12-31,550000,Chile,Chile,80.0,55.0,43.6,8.0,49.3,True,0.0,,6,57.0,4.5,1.2,1.1,0.0,0.0,0.4,1,True,True,sim,True,False
Sul-americano,Peru,ZD,L. Acevedo,Atlético Grau,34.0,1839,2026-12-31,150000,Argentina,Argentina,50.0,46.0,44.5,32.0,45.3,True,0.0,23.3,7,47.2,3.6,5.2,0.8,0.1,0.0,1.3,0,True,True,sim,True,False
Sul-americano,Peru,LD,M. Lazo,Melgar,23.0,1837,,0,Peru,Peru,61.5,49.4,43.1,14.0,46.3,True,0.0,27.4,6,58.9,7.4,3.1,2.7,0.1,0.0,1.5,0,True,True,sim,True,False
Sul-americano,Peru,CA,F. Torres,Los Chankas,29.0,1837,2026-12-31,150000,Argentina,Argentina,40.9,43.3,60.0,2.0,51.7,True,0.0,58.4,6,44.4,3.0,1.6,12.2,0.3,0.4,6.4,9,True,True,sim,True,False
Sul-americano,Peru,LE,A. Gordillo,Alianza Atlético,32.0,1821,2026-12-31,325000,Peru,Peru,42.6,43.8,34.0,17.0,38.9,True,0.0,35.8,6,46.0,4.8,1.9,3.0,0.0,0.0,0.4,0,True,True,sim,True,False
Sul-americano,Peru,CA,M. Sen,Comerciantes Unidos,34.0,1818,2027-12-31,325000,Argentina,Argentina,47.1,45.1,29.8,32.0,37.4,True,0.0,52.7,6,42.3,1.8,7.5,4.9,0.3,0.4,6.1,9,True,True,sim,False,False
Sul-americano,Peru,MED,M. Alaníz,Juan Pablo II College,33.0,1808,2026-12-31,400000,Uruguay,Uruguay,67.4,51.2,52.2,6.0,51.7,True,0.0,39.3,6,44.4,2.5,0.5,5.4,0.2,0.2,3.4,4,True,True,sim,True,False
Sul-americano,Peru,ZD,A. Fuentes,Cusco,28.0,1795,2026-12-31,300000,Peru,Peru,60.2,49.1,57.0,9.0,53.0,True,0.0,25.7,7,64.2,5.2,5.6,0.9,0.0,0.0,0.6,0,True,True,sim,True,False
Sul-americano,Peru,ZE,D. Gonzáles,Los Chankas,29.0,1791,2026-12-31,200000,Peru,Peru,28.2,39.5,46.6,23.0,43.1,True,0.0,23.3,7,44.4,2.2,2.3,0.6,0.0,0.0,0.7,1,True,True,sim,True,False
Sul-americano,Peru,MEI,A. Hohberg,Cienciano,35.0,1787,2027-12-31,400000,Peru,"Peru, Uruguay",78.9,54.7,67.4,1.0,61.1,True,88.6,34.8,7,47.4,1.7,1.3,4.6,0.7,0.6,13.2,12,True,True,sim,False,False
Sul-americano,Peru,ZE,Á. Ampuero,Cusco,33.0,1785,2026-12-31,250000,Peru,"Peru, Italy",38.5,42.6,55.9,11.0,49.2,True,0.0,21.1,7,64.2,4.2,4.7,1.2,0.1,0.0,1.5,0,True,True,sim,True,False
Sul-americano,Peru,VOL,Luis Pérez,ADT,30.0,1772,2026-12-31,350000,Colombia,Colombia,59.0,48.7,39.4,11.0,44.1,True,0.0,26.3,6,51.4,5.3,2.5,2.3,0.1,0.0,1.1,0,True,True,sim,True,False
Sul-americano,Peru,EE,Beto da Silva,Deportivo Garcilaso,29.0,1768,2027-12-31,325000,Peru,"Peru, Brazil",55.0,47.5,51.7,9.0,49.6,True,0.0,,6,44.1,3.6,3.1,12.5,0.3,0.4,6.5,8,True,False,sim,False,False
Sul-americano,Peru,ZE,H. Benincasa,ADT,32.0,1764,2027-12-31,300000,Argentina,"Argentina, Peru",47.2,45.2,47.6,18.0,46.4,True,0.0,18.9,7,51.4,2.9,3.0,0.8,0.0,0.0,0.6,0,True,True,sim,False,False
Sul-americano,Peru,CA,H. Barcos,Sporting Cristal,42.0,1762,2026-12-31,100000,Argentina,"Argentina, Peru",41.8,43.5,48.4,11.0,46.0,True,0.0,41.6,6,62.7,2.1,7.7,5.2,0.3,0.6,6.3,11,True,True,sim,True,False
Sul-americano,Peru,LD,E. Canales,Deportivo Garcilaso,25.0,1761,2026-12-31,325000,Peru,Peru,52.3,46.7,37.0,18.0,41.9,True,0.0,34.2,6,44.1,4.8,1.0,3.9,0.0,0.0,0.4,0,True,True,sim,True,False
Sul-americano,Peru,VOL,A. González,Deportivo Garcilaso,29.0,1749,2026-12-31,350000,Uruguay,Uruguay,56.9,48.1,47.0,6.0,47.5,True,0.0,24.6,6,44.1,6.0,1.0,6.4,0.1,0.0,1.9,0,True,True,sim,True,False
Sul-americano,Peru,MED,A. Quiroz,Universitario,27.0,1748,2028-12-31,250000,Peru,Peru,76.1,53.8,55.7,5.0,54.8,True,0.0,44.8,6,57.9,3.7,1.3,6.6,0.0,0.0,1.0,1,True,True,sim,False,False
Sul-americano,Peru,EE,Y. Zapata,CD Moquegua,25.0,1747,2026-12-31,550000,Colombia,Colombia,27.1,39.1,49.7,10.0,44.4,True,0.0,51.7,6,35.5,3.3,0.9,10.7,0.1,0.1,1.6,2,True,True,sim,True,False
Sul-americano,Peru,ZE,H. Riojas,Sport Boys,34.0,1743,2027-12-31,175000,Peru,Peru,49.0,45.7,60.7,9.0,53.2,True,0.0,23.6,7,46.6,4.6,2.8,2.2,0.0,0.1,0.9,2,True,True,sim,False,False
Sul-americano,Peru,CA,J. Vidales,Melgar,34.0,1741,2026-12-31,300000,Peru,Peru,46.6,45.0,63.3,1.0,54.1,True,0.0,59.7,6,58.9,3.5,3.3,6.0,0.4,0.6,8.3,11,True,True,sim,True,False
Sul-americano,Peru,LE,O. Núñez,ADT,26.0,1728,2026-12-31,325000,Peru,Peru,31.6,40.5,39.2,13.0,39.9,True,0.0,34.8,6,51.4,5.4,2.1,4.9,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Peru,VOL,C. Ramos,Deportivo Garcilaso,27.0,1726,2027-12-31,200000,Venezuela,Venezuela,51.7,46.5,28.4,20.0,37.5,True,0.0,42.0,6,44.1,7.2,1.6,2.1,0.0,0.0,1.0,1,True,True,sim,False,False
Sul-americano,Peru,LD,A. Perleche,CD Moquegua,31.0,1721,2026-12-31,275000,Peru,Peru,24.8,38.4,29.8,26.0,34.1,True,0.0,37.0,6,35.5,4.8,1.0,3.2,0.1,0.0,1.1,0,True,True,sim,True,False
Sul-americano,Peru,ZE,K. Becerra,Cienciano,30.0,1715,2026-12-31,275000,Ecuador,Ecuador,54.7,47.4,62.5,4.0,55.0,True,0.0,23.6,7,47.4,4.4,3.8,0.7,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Peru,CA,A. Valera,Universitario,30.0,1713,2026-12-31,0,Peru,Peru,92.9,58.9,53.3,7.0,56.1,True,0.0,58.9,6,57.9,2.3,6.7,7.4,0.6,0.6,12.0,11,True,True,sim,True,False
Sul-americano,Peru,ZD,A. Rodas,FC Cajamarca,29.0,1701,2026-12-31,0,Paraguay,Paraguay,67.2,51.2,49.5,19.0,50.4,True,0.0,28.3,7,45.9,4.4,3.6,1.3,0.0,0.0,0.5,0,True,True,sim,True,False
Sul-americano,Peru,ZE,R. Lutiger,Sporting Cristal,25.0,1695,2028-12-31,0,Peru,"Peru, Switzerland",58.8,48.6,62.9,3.0,55.8,True,0.0,25.7,7,62.7,4.2,5.2,0.8,0.0,0.0,0.9,1,True,True,sim,False,False
Sul-americano,Peru,LE,R. Lagos,Cusco,30.0,1695,2026-12-31,500000,Peru,Peru,28.4,39.5,34.2,16.0,36.8,True,0.0,33.6,6,64.2,7.6,3.0,1.2,0.0,0.0,0.5,0,True,True,sim,True,False
Sul-americano,Peru,ZE,J. Valoyes,Sport Huancayo,39.0,1693,2026-12-31,50000,Colombia,Colombia,77.2,54.2,61.4,6.0,57.8,True,0.0,27.6,7,53.1,2.6,3.8,1.7,0.1,0.0,1.7,1,True,True,sim,True,False
Sul-americano,Peru,VOL,C. Mejía,CD Moquegua,33.0,1679,2026-12-31,275000,Peru,Peru,18.1,36.4,25.4,23.0,30.9,True,0.0,33.6,6,35.5,2.4,2.2,2.9,0.1,0.1,2.1,2,True,True,sim,True,False
Sul-americano,Peru,MEI,I. Colman,Cusco,31.0,1676,2027-12-31,400000,Argentina,Argentina,66.5,51.0,61.5,3.0,56.3,True,33.5,34.0,7,64.2,4.2,1.9,5.1,0.3,0.3,5.9,5,True,True,sim,False,False
Sul-americano,Peru,MED,J. Orejuela,FC Cajamarca,33.0,1668,2026-12-31,75000,Ecuador,Ecuador,30.3,40.1,32.1,22.0,36.1,True,0.0,36.1,6,45.9,2.9,1.5,2.2,0.0,0.0,0.2,0,True,True,sim,True,False
Sul-americano,Peru,MED,J. Lupu,Alianza Atlético,22.0,1660,2026-12-31,0,Peru,Peru,49.6,45.9,41.2,14.0,43.6,True,0.0,38.0,6,46.0,4.4,2.0,3.4,0.1,0.1,1.8,2,True,True,sim,True,False
Sul-americano,Peru,LD,J. Toledo,Juan Pablo II College,30.0,1657,2027-12-31,225000,Peru,Peru,36.4,41.9,38.7,16.0,40.3,True,0.0,29.3,6,44.4,4.8,2.1,3.1,0.0,0.0,0.7,1,True,True,sim,False,False
Sul-americano,Peru,GOL,J. Valencia,ADT,33.0,1656,2026-12-31,200000,Colombia,Colombia,65.0,50.5,61.4,10.0,55.9,True,0.0,,5,51.4,0.1,0.2,0.0,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Peru,LE,M. Huamán,Alianza Lima,23.0,1656,2027-12-31,425000,Peru,Peru,64.7,50.4,47.4,3.0,48.9,True,0.0,40.7,6,57.0,6.9,1.7,4.4,0.0,0.0,0.8,0,True,True,sim,False,False
Sul-americano,Peru,LE,Á. Ojeda,ADT,34.0,1649,,275000,Peru,Peru,32.6,40.8,35.8,14.0,38.3,True,0.0,28.6,6,51.4,4.0,1.1,1.7,0.0,0.0,0.5,1,True,True,sim,True,False
Sul-americano,Peru,LE,D. Caro,UTC Cajamarca,27.0,1640,2026-12-31,250000,Peru,Peru,62.1,49.6,33.8,18.0,41.7,True,0.0,41.8,6,51.0,5.3,2.0,3.0,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Peru,LE,N. Amasifuén,CD Moquegua,21.0,1636,2027-12-31,0,Peru,Peru,46.8,45.0,44.2,7.0,44.6,True,0.0,40.3,6,35.5,6.1,1.8,9.6,0.0,0.0,0.2,0,True,True,sim,False,False
Sul-americano,Peru,EE,L. Urruti,Sport Boys,33.0,1631,2026-12-31,400000,Uruguay,"Uruguay, Peru",52.5,46.8,49.3,11.0,48.0,True,0.0,40.1,6,46.6,2.4,1.9,7.9,0.2,0.2,3.4,3,True,True,sim,True,False
Sul-americano,Peru,MED,J. Concha,Universitario,27.0,1616,2026-12-31,0,Peru,Peru,78.8,54.6,70.9,1.0,62.7,True,0.0,42.8,6,57.9,4.8,1.4,6.7,0.1,0.1,1.1,2,True,True,sim,True,False
Sul-americano,Peru,LE,M. Llontop,Sport Boys,24.0,1612,2026-12-31,300000,Peru,Peru,50.5,46.2,31.8,19.0,39.0,True,0.0,36.8,6,46.6,3.6,1.6,3.2,0.0,0.0,0.7,0,True,True,sim,True,False
Sul-americano,Peru,VOL,Y. Yotún,Sporting Cristal,36.0,1605,2026-12-31,600000,Peru,Peru,58.3,48.5,75.9,1.0,62.2,True,0.0,23.0,6,62.7,7.0,2.9,5.4,0.1,0.2,2.4,4,True,True,sim,True,False
Sul-americano,Peru,EE,C. Penilla,Alianza Atlético,35.0,1579,2026-12-31,50000,Ecuador,Ecuador,50.0,46.0,59.5,6.0,52.8,True,0.0,53.9,6,46.0,2.2,1.2,7.4,0.2,0.2,3.4,4,True,True,sim,True,False
Sul-americano,Peru,ZD,J. Lojas,CD Moquegua,37.0,1578,2026-12-31,125000,Peru,Peru,41.7,43.5,40.9,35.0,42.2,True,0.0,23.4,7,35.5,2.6,2.3,1.0,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Peru,LE,A. Quintana,Los Chankas,25.0,1573,2026-12-31,375000,Peru,Peru,62.6,49.8,44.7,5.0,47.2,True,0.0,43.8,6,44.4,4.8,1.5,5.5,0.1,0.0,1.2,0,True,True,sim,True,False
Sul-americano,Peru,ZD,J. Narváez,ADT,35.0,1568,2026-12-31,225000,Ecuador,Ecuador,47.4,45.2,54.9,12.0,50.1,True,0.0,27.8,7,51.4,7.3,2.8,1.9,0.0,0.0,0.6,0,True,True,sim,True,False
Sul-americano,Peru,LE,E. Rodas,Atlético Grau,32.0,1568,2026-12-31,350000,Peru,Peru,45.3,44.6,35.7,15.0,40.2,True,0.0,34.1,6,47.2,7.2,1.5,3.6,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Peru,LE,M. Gonzales Vigil,Melgar,19.0,1564,,0,Peru,Peru,78.2,54.5,57.3,2.0,55.9,True,0.0,40.6,6,58.9,5.3,3.4,5.7,0.2,0.2,3.4,3,True,True,sim,True,False
Sul-americano,Peru,ED,D. Camacho,UTC Cajamarca,29.0,1557,2026-12-31,500000,Colombia,Colombia,47.1,45.1,36.5,19.0,40.8,True,0.0,51.3,6,51.0,5.7,2.4,6.8,0.2,0.2,3.7,3,True,True,sim,True,False
Sul-americano,Peru,CA,J. Bauman,ADT,35.0,1553,2026-12-31,225000,Argentina,Argentina,46.6,45.0,35.6,24.0,40.3,True,0.0,49.5,6,51.4,1.6,4.6,3.2,0.4,0.3,6.2,5,True,True,sim,True,False
Sul-americano,Peru,CA,B. Cuesta,Melgar,37.0,1547,2026-12-31,350000,Argentina,"Argentina, Peru",77.3,54.2,52.5,8.0,53.4,True,0.0,53.4,6,58.9,2.1,3.5,3.2,0.6,0.5,10.6,9,True,True,sim,True,False
Sul-americano,Peru,VOL,A. Robles,Cienciano,31.0,1545,2026-12-31,0,Peru,Peru,59.4,48.8,56.3,3.0,52.5,True,0.0,22.7,6,47.4,4.0,1.3,3.9,0.0,0.0,0.2,0,True,True,sim,True,False
Sul-americano,Peru,ZE,M. Almirón,Juan Pablo II College,30.0,1543,2026-12-31,0,Uruguay,Uruguay,52.5,46.8,47.0,22.0,46.9,True,0.0,,7,44.4,4.2,3.4,1.2,0.0,0.0,0.8,0,True,True,sim,True,False
Sul-americano,Peru,CA,J. Collazos,CD Moquegua,35.0,1540,2026-12-31,50000,Colombia,Colombia,37.8,42.3,34.2,27.0,38.3,True,0.0,47.9,6,35.5,1.1,5.0,8.8,0.3,0.2,5.2,4,True,True,sim,True,False
Sul-americano,Peru,ZE,I. Tapia,Atlético Grau,27.0,1536,,300000,Chile,Chile,42.5,43.8,47.4,19.0,45.6,True,0.0,20.0,7,47.2,3.3,2.6,1.0,0.0,0.0,0.2,0,True,True,sim,True,False
Sul-americano,Peru,EE,N. Luján,Sport Huancayo,30.0,1527,2027-12-31,200000,Argentina,Argentina,60.8,49.2,62.2,3.0,55.7,True,0.0,41.3,6,53.1,4.7,2.6,14.6,0.2,0.2,3.0,4,True,True,sim,False,False
Sul-americano,Peru,VOL,D. Dioses,UTC Cajamarca,30.0,1527,2026-10-31,300000,Peru,Peru,53.8,47.1,37.1,15.0,42.1,True,0.0,22.6,6,51.0,7.1,1.3,2.6,0.0,0.0,0.4,0,True,True,sim,True,False
Sul-americano,Peru,ZD,J. Escobar,Melgar,31.0,1526,2027-12-31,5000000,Paraguay,Paraguay,52.2,46.7,55.4,11.0,51.0,True,0.0,30.0,7,58.9,3.6,5.5,0.9,0.0,0.0,0.7,0,True,True,sim,False,False
Sul-americano,Peru,MED,D. Soto,Cusco,24.0,1524,,300000,Peru,Peru,57.6,48.3,36.3,18.0,42.3,True,0.0,37.6,6,64.2,6.3,1.7,2.5,0.1,0.0,1.3,0,True,True,sim,True,False
Sul-americano,Peru,LD,J. Falconí,Sport Huancayo,30.0,1524,,0,Peru,Peru,58.0,48.4,45.6,11.0,47.0,True,0.0,29.7,6,53.1,5.8,1.1,1.9,0.0,0.0,0.4,0,True,True,sim,True,False
Sul-americano,Peru,LD,C. Cabello,Cienciano,28.0,1520,2027-12-31,450000,Peru,Peru,68.2,51.5,53.1,3.0,52.3,True,0.0,39.8,6,47.4,4.1,1.3,5.5,0.1,0.0,1.5,0,True,True,sim,False,False
Sul-americano,Peru,ZD,P. Guzmán,Comerciantes Unidos,26.0,1518,2026-12-31,350000,Peru,Peru,48.7,45.6,44.2,33.0,44.9,True,0.0,26.8,7,42.3,1.8,3.8,0.7,0.0,0.1,0.8,1,True,True,sim,True,False
Sul-americano,Peru,ED,E. Lastre,CD Moquegua,26.0,1513,2026-12-31,300000,Ecuador,Ecuador,41.7,43.5,42.9,14.0,43.2,True,0.0,44.4,6,35.5,2.1,0.8,10.8,0.2,0.4,4.1,7,True,True,sim,True,False
Sul-americano,Peru,MEI,N. Quagliata,Melgar,27.0,1510,2029-12-31,0,Uruguay,"Uruguay, Italy",88.0,57.4,65.6,2.0,61.5,True,69.9,37.4,7,58.9,3.5,0.4,6.7,0.3,0.3,4.7,5,True,True,sim,False,False
Sul-americano,Peru,GOL,D. Romero,Universitario,25.0,1502,2027-12-31,475000,Peru,Peru,82.5,55.8,69.0,7.0,62.4,True,0.0,,5,57.9,0.2,0.3,0.1,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Peru,GOL,J. Cabezudo,Melgar,24.0,1488,2027-12-31,200000,Peru,Peru,79.4,54.8,75.3,2.0,65.0,True,0.0,,5,58.9,0.1,0.3,0.0,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Peru,LD,R. Rojas,Comerciantes Unidos,27.0,1484,2026-12-31,250000,Peru,Peru,45.5,44.6,34.6,21.0,39.6,True,0.0,28.4,6,42.3,5.0,2.2,3.4,0.0,0.0,0.1,0,True,True,sim,True,False
Sul-americano,Peru,ZE,C. Inga,Universitario,24.0,1476,2027-12-31,0,Peru,Peru,51.3,46.4,67.5,1.0,56.9,True,0.0,31.4,7,57.9,6.8,3.0,4.7,0.0,0.1,0.5,1,True,True,sim,False,False
Sul-americano,Peru,MED,J. Sanguinetti,Sport Huancayo,35.0,1471,2027-12-31,100000,Argentina,Argentina,82.2,55.7,58.5,4.0,57.1,True,0.0,40.9,6,53.1,3.4,1.0,4.4,0.2,0.2,2.7,3,True,True,sim,False,False
Sul-americano,Peru,VOL,O. Valenzuela,Cusco,25.0,1470,2026-12-31,300000,Peru,Peru,51.2,46.4,34.6,16.0,40.5,True,0.0,18.1,6,64.2,5.6,1.8,1.3,0.0,0.0,0.1,0,True,True,sim,True,False
Sul-americano,Peru,LD,M. Ruidías,Cusco,27.0,1461,2027-12-31,400000,Peru,Peru,83.2,56.0,55.4,2.0,55.7,True,0.0,26.6,6,64.2,7.7,2.0,2.1,0.0,0.1,0.6,1,True,True,sim,False,False
Sul-americano,Peru,VOL,A. Figuera,UTC Cajamarca,36.0,1452,2026-12-31,150000,Venezuela,Venezuela,25.3,38.6,24.9,24.0,31.7,True,0.0,25.3,6,51.0,5.7,1.6,3.5,0.0,0.0,0.2,0,True,True,sim,True,False
Sul-americano,Peru,VOL,M. Arrasco,FC Cajamarca,22.0,1447,2026-12-31,0,Peru,Peru,32.6,40.8,45.1,7.0,42.9,True,0.0,27.9,6,45.9,4.4,1.0,9.6,0.2,0.2,2.6,3,True,True,sim,True,False
Sul-americano,Peru,ZD,M. Araujo,Sporting Cristal,31.0,1446,2026-12-31,850000,Peru,Peru,40.6,43.2,59.2,7.0,51.2,True,0.0,28.6,7,62.7,5.3,4.7,0.7,0.1,0.1,1.4,2,True,True,sim,True,False
Sul-americano,Peru,VOL,J. Alvino,ADT,22.0,1442,,0,Peru,Peru,43.4,44.0,30.8,18.0,37.4,True,0.0,23.4,6,51.4,5.3,1.5,2.7,0.0,0.1,0.8,1,True,True,sim,True,False
Sul-americano,Peru,MED,J. Salas,Melgar,33.0,1440,,1200000,Mexico,Mexico,22.0,37.6,34.6,21.0,36.1,True,0.0,36.0,6,58.9,5.9,3.2,1.4,0.0,0.1,0.5,1,False,True,sim,True,False
Sul-americano,Peru,ED,C. Souza,Cienciano,30.0,1436,2026-12-31,300000,Uruguay,"Uruguay, Italy",92.5,58.8,61.3,1.0,60.1,True,0.0,50.8,6,47.4,3.6,0.8,9.1,0.2,0.1,2.4,1,True,True,sim,True,False
Sul-americano,Peru,EE,M. Castro,Sporting Cristal,18.0,1423,2028-12-31,0,Peru,Peru,55.0,47.5,53.3,8.0,50.4,True,0.0,52.1,6,62.7,6.7,3.5,7.4,0.2,0.2,3.0,3,True,True,sim,False,False
Sul-americano,Peru,VOL,J. Castillo,Universitario,25.0,1420,2028-12-31,700000,Peru,Peru,56.1,47.8,37.9,14.0,42.8,True,0.0,17.1,6,57.9,5.5,2.2,1.2,0.0,0.0,0.2,0,True,True,sim,False,False
Sul-americano,Peru,GOL,G. Falcón,Cienciano,29.0,1416,2027-12-31,300000,Uruguay,Uruguay,40.0,43.0,35.5,16.0,39.2,True,0.0,,5,47.4,0.0,0.1,0.2,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Peru,GOL,D. Prieto,Alianza Atlético,30.0,1409,2026-12-31,175000,Peru,Peru,59.4,48.8,52.5,11.0,50.6,True,0.0,,5,46.0,0.0,0.5,0.4,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Peru,MED,K. Sánchez,Los Chankas,27.0,1409,2026-12-31,375000,Peru,Peru,30.7,40.2,29.5,24.0,34.8,True,0.0,38.8,6,44.4,4.0,1.7,3.3,0.0,0.0,0.4,0,True,True,sim,True,False
Sul-americano,Peru,VOL,M. Távara,Sporting Cristal,27.0,1403,2026-12-31,500000,Peru,Peru,56.9,48.1,50.3,4.0,49.2,True,0.0,17.6,6,62.7,6.4,2.5,2.4,0.2,0.1,2.4,2,True,True,sim,True,False
Sul-americano,Peru,ED,L. Colitto,Cusco,32.0,1393,2027-12-31,325000,Argentina,"Argentina, Italy",56.7,48.0,52.2,10.0,50.1,True,0.0,37.7,6,64.2,5.3,1.1,5.2,0.2,0.1,2.5,2,True,True,sim,False,False
Sul-americano,Peru,ZD,R. Suárez,Alianza Atlético,25.0,1392,,0,Argentina,Argentina,57.5,48.2,45.6,30.0,46.9,True,0.0,22.6,7,46.0,3.5,3.4,0.6,0.0,0.0,0.1,0,True,True,sim,True,False
Sul-americano,Peru,ZD,F. Alcedo,Comerciantes Unidos,23.0,1388,2027-12-31,0,Peru,Peru,33.3,41.0,46.6,28.0,43.8,True,0.0,23.8,7,42.3,3.7,2.6,2.2,0.1,0.1,1.0,1,True,True,sim,False,False
Sul-americano,Peru,CA,F. Callejo,Cusco,34.0,1383,2027-12-31,350000,Argentina,Argentina,88.1,57.4,46.3,12.0,51.8,True,0.0,53.4,6,64.2,2.1,6.3,1.1,0.8,0.9,12.4,14,True,True,sim,False,False
Sul-americano,Peru,LD,C. Núñez,Cienciano,30.0,1377,2026-12-31,450000,Paraguay,Paraguay,37.8,42.3,30.8,25.0,36.6,True,0.0,22.0,6,47.4,5.2,3.0,0.6,0.1,0.0,0.9,0,True,True,sim,True,False
Sul-americano,Peru,MED,A. Rodríguez,Comerciantes Unidos,26.0,1374,2026-12-31,275000,Uruguay,Uruguay,12.5,34.8,27.6,27.0,31.2,True,0.0,38.0,6,42.3,4.9,2.9,2.2,0.0,0.0,0.6,0,True,True,sim,True,False
Sul-americano,Peru,ED,C. Neira,Alianza Lima,25.0,1368,2027-12-31,650000,Peru,Peru,61.5,49.4,53.6,7.0,51.5,True,0.0,43.5,6,57.0,6.6,1.1,10.3,0.2,0.1,2.8,1,True,True,sim,False,False
Sul-americano,Peru,ED,J. Herrera,Comerciantes Unidos,27.0,1364,2026-12-31,250000,Peru,Peru,54.5,47.3,52.8,8.0,50.1,True,0.0,47.3,6,42.3,1.9,1.5,8.4,0.2,0.2,3.2,3,True,True,sim,True,False
Sul-americano,Peru,VOL,G. Barreto,Cienciano,31.0,1360,2026-12-31,400000,Peru,Peru,51.0,46.3,38.5,13.0,42.4,True,0.0,16.6,6,47.4,6.0,2.3,3.0,0.0,0.0,0.1,0,True,True,sim,True,False
Sul-americano,Peru,VOL,J. Guivin,Universitario,28.0,1352,2028-12-31,425000,Peru,Peru,34.4,41.3,47.5,5.0,44.4,True,0.0,26.2,6,57.9,4.0,0.2,3.2,0.2,0.3,2.8,5,True,True,sim,False,False
Sul-americano,Peru,MEI,B. Palacios,FC Cajamarca,28.0,1340,2026-12-31,400000,Mexico,"Mexico, Peru",26.3,38.9,42.4,9.0,40.6,True,7.8,57.0,7,45.9,6.0,2.4,7.6,0.4,0.3,5.4,5,True,True,sim,True,False
Sul-americano,Peru,ED,F. Arancibia,Deportivo Garcilaso,29.0,1337,2026-12-31,300000,Chile,Chile,75.4,53.6,58.2,2.0,55.9,True,0.0,37.8,6,44.1,2.4,1.1,14.5,0.1,0.3,1.6,5,True,True,sim,True,False
Sul-americano,Peru,CA,J. Quintero,Los Chankas,33.0,1336,2026-12-31,350000,Colombia,Colombia,45.1,44.5,35.4,25.0,40.0,True,0.0,53.9,6,44.4,1.1,3.1,11.3,0.4,0.4,6.2,6,True,True,sim,True,False
Sul-americano,Peru,LD,L. Sosa,Sporting Cristal,32.0,1329,2026-12-31,500000,Uruguay,Uruguay,50.7,46.2,47.7,7.0,46.9,True,0.0,37.0,6,62.7,5.6,1.7,2.4,0.0,0.1,0.7,1,True,True,sim,True,False
Sul-americano,Peru,ZE,J. Soto,ADT,23.0,1324,2027-12-31,0,Peru,Peru,52.2,46.7,53.1,15.0,49.9,True,0.0,24.1,7,51.4,5.5,3.9,0.9,0.1,0.0,0.8,0,True,True,sim,False,False
Sul-americano,Peru,ED,A. Dávila,CD Moquegua,24.0,1321,,0,Peru,Peru,27.8,39.3,33.4,22.0,36.3,True,0.0,41.5,6,35.5,3.2,2.1,8.7,0.1,0.0,1.2,0,True,True,sim,True,False
Sul-americano,Peru,MED,A. de la Cruz,Atlético Grau,22.0,1319,,0,Peru,Peru,42.8,43.8,35.6,20.0,39.7,True,0.0,35.2,6,47.2,6.1,2.0,3.4,0.0,0.0,0.4,0,True,True,sim,True,False
Sul-americano,Peru,ZD,P. Fuentes,Juan Pablo II College,30.0,1310,,400000,Peru,Peru,24.7,38.4,50.0,18.0,44.2,True,0.0,23.8,7,44.4,3.2,3.2,0.9,0.2,0.2,2.9,3,True,True,sim,True,False
Sul-americano,Peru,LD,L. Garro,UTC Cajamarca,30.0,1303,2026-12-31,300000,Peru,Peru,43.4,44.0,32.1,23.0,38.0,True,0.0,31.2,6,51.0,7.1,1.9,3.5,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Peru,ZD,P. Míguez,Juan Pablo II College,39.0,1293,2026-12-31,125000,Uruguay,"Uruguay, Peru",28.5,39.6,45.8,29.0,42.7,True,0.0,25.6,7,44.4,3.9,3.1,1.4,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Peru,ZE,M. Di Benedetto,Universitario,33.0,1291,2027-12-31,400000,Argentina,Argentina,44.5,44.4,49.8,17.0,47.1,True,0.0,24.0,7,57.9,5.0,4.7,0.8,0.0,0.0,0.8,0,True,True,sim,False,False
Sul-americano,Peru,CA,R. Ruidíaz,Atlético Grau,36.0,1288,2029-12-31,2000000,Peru,"Peru, Croatia",65.1,50.5,36.0,21.0,43.3,True,0.0,52.0,6,47.2,1.5,3.8,6.9,0.5,0.2,7.1,3,True,True,sim,False,False
