fronteira,familia,comparacao,indicador,citado,n_a,n_b,cru_a,cru_b,d,ic95_d,p,d_minimo_80,q,selo,poder_suficiente,setor,subamostra,unidade,medida_nome,nome
sem,nivel_com_bola,SM,high_accel_p30tip,0,12,40,1.94,1.74,0.425,"[-0.29, 1.22]",0.23575,0.94,0.35362,sem diferença clara,False,Volante,todos,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
sem,nivel_com_bola,SM,cod_count_p30tip,0,12,40,12.82,11.015,0.579,"[0.02, 1.22]",0.09276,0.94,0.27827,sem diferença clara,False,Volante,todos,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
sem,nivel_com_bola,CM,distance_p30tip,0,13,40,4198.85,4237.015,-0.276,"[-1.08, 0.6]",0.45736,0.91,0.86747,sem diferença clara,False,Volante,todos,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
sem,nivel_com_bola,CM,high_accel_p30tip,0,13,40,1.89,1.74,0.044,"[-0.42, 0.48]",0.86747,0.91,0.86747,sem diferença clara,False,Volante,todos,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
sem,nivel_com_bola,CM,cod_count_p30tip,0,13,40,11.95,11.015,0.115,"[-0.48, 0.97]",0.74046,0.91,0.86747,sem diferença clara,False,Volante,todos,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
sem,nivel_sem_bola,SM,distance_p30otip,0,12,40,4828.54,4800.86,0.254,"[-0.41, 1.02]",0.41106,0.94,0.41106,sem diferença clara,False,Volante,todos,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,SM,high_accel_p30otip,0,12,40,2.23,2.205,0.307,"[-0.12, 0.84]",0.33177,0.94,0.41106,sem diferença clara,False,Volante,todos,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,SM,cod_count_p30otip,0,12,40,29.11,24.98,0.568,"[0.09, 1.29]",0.0767,0.94,0.2301,sem diferença clara,False,Volante,todos,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,CM,distance_p30otip,0,13,40,4775.9,4800.86,-0.3,"[-0.75, 0.26]",0.35108,0.91,0.35108,sem diferença clara,False,Volante,todos,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,CM,high_accel_p30otip,0,13,40,1.86,2.205,-0.423,"[-1.12, 0.27]",0.17738,0.91,0.35108,sem diferença clara,False,Volante,todos,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,CM,cod_count_p30otip,0,13,40,24.03,24.98,-0.305,"[-0.76, 0.3]",0.32878,0.91,0.35108,sem diferença clara,False,Volante,todos,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
com,razao,SM,r_distance,0,25,81,1.152,1.123,0.397,"[-0.12, 0.95]",0.09437,0.65,0.47184,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
com,razao,SM,r_hi_distance,0,25,81,2.519,2.49,-0.023,"[-0.54, 0.48]",0.92336,0.65,0.92336,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
com,razao,SM,r_sprint_count,0,25,81,3.154,3.196,-0.087,"[-0.65, 0.42]",0.71221,0.65,0.92336,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
com,razao,SM,r_high_accel,0,25,81,1.245,1.231,0.102,"[-0.45, 0.64]",0.63918,0.65,0.92336,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
com,razao,SM,r_cod_count,0,25,81,2.631,2.652,-0.071,"[-0.66, 0.46]",0.77957,0.65,0.92336,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
com,razao,CM,r_distance,0,28,81,1.144,1.123,0.415,"[-0.21, 1.01]",0.06813,0.62,0.34066,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
com,razao,CM,r_hi_distance,0,28,81,2.597,2.49,0.105,"[-0.53, 0.7]",0.64982,0.62,0.64982,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
com,razao,CM,r_sprint_count,0,28,81,3.021,3.196,-0.113,"[-0.7, 0.44]",0.63261,0.62,0.64982,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
com,razao,CM,r_high_accel,0,28,81,1.185,1.231,-0.246,"[-0.78, 0.27]",0.28452,0.62,0.59161,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
com,razao,CM,r_cod_count,0,28,81,2.749,2.652,0.238,"[-0.38, 0.87]",0.35497,0.62,0.59161,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
com,nivel_com_bola,SM,distance_p30tip,0,25,81,3636.99,3666.97,-0.371,"[-0.92, 0.18]",0.14515,0.65,0.43546,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
com,nivel_com_bola,SM,high_accel_p30tip,0,25,81,2.04,1.96,0.231,"[-0.28, 0.74]",0.30738,0.65,0.46106,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
com,nivel_com_bola,SM,cod_count_p30tip,0,25,81,5.8,5.7,0.126,"[-0.28, 0.61]",0.60301,0.65,0.60301,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
com,nivel_com_bola,CM,distance_p30tip,0,28,81,3576.91,3666.97,-0.615,"[-1.19, -0.09]",0.00814,0.62,0.02443,firme,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
com,nivel_com_bola,CM,high_accel_p30tip,0,28,81,2.05,1.96,0.126,"[-0.39, 0.66]",0.58534,0.62,0.58534,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
com,nivel_com_bola,CM,cod_count_p30tip,0,28,81,5.19,5.7,-0.25,"[-0.81, 0.31]",0.30004,0.62,0.45006,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
com,nivel_sem_bola,SM,distance_p30otip,0,25,81,4030.31,4083.8,-0.094,"[-0.69, 0.47]",0.69801,0.65,0.94869,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
com,nivel_sem_bola,SM,high_accel_p30otip,0,25,81,2.43,2.38,0.274,"[-0.25, 0.78]",0.21612,0.65,0.64835,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
com,nivel_sem_bola,SM,cod_count_p30otip,0,25,81,14.64,14.75,0.016,"[-0.35, 0.46]",0.94869,0.65,0.94869,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,distance_p30otip,0,28,81,4043.68,4083.8,-0.317,"[-0.81, 0.1]",0.15606,0.62,0.46817,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,high_accel_p30otip,0,28,81,2.34,2.38,-0.063,"[-0.53, 0.36]",0.76267,0.62,0.76267,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,cod_count_p30otip,0,28,81,14.52,14.75,-0.128,"[-0.52, 0.23]",0.57793,0.62,0.76267,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
sem,razao,SM,r_distance,0,13,54,1.178,1.124,1.154,"[0.71, 1.77]",5e-05,0.88,0.00024,firme,True,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
sem,razao,SM,r_hi_distance,0,13,54,2.621,2.478,0.366,"[-0.31, 1.06]",0.22257,0.88,0.37094,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
sem,razao,SM,r_sprint_count,0,13,54,3.373,3.207,-0.123,"[-0.81, 0.69]",0.71388,0.88,0.71388,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
sem,razao,SM,r_high_accel,0,13,54,1.296,1.24,0.556,"[-0.13, 1.26]",0.06878,0.88,0.17195,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
sem,razao,SM,r_cod_count,0,13,54,2.707,2.596,0.252,"[-0.55, 1.12]",0.50435,0.88,0.63044,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
sem,razao,CM,r_distance,0,21,54,1.144,1.124,0.471,"[-0.24, 1.21]",0.0712,0.73,0.17801,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
sem,razao,CM,r_hi_distance,0,21,54,2.342,2.478,-0.11,"[-0.78, 0.53]",0.66877,0.73,0.66877,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
sem,razao,CM,r_sprint_count,0,21,54,2.647,3.207,-0.349,"[-1.06, 0.2]",0.19068,0.73,0.27222,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
sem,razao,CM,r_high_accel,0,21,54,1.132,1.24,-0.654,"[-1.35, -0.07]",0.01725,0.73,0.08626,pode ser sorte,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
sem,razao,CM,r_cod_count,0,21,54,2.833,2.596,0.366,"[-0.41, 1.19]",0.21777,0.73,0.27222,sem diferença clara,False,Zaga,todos,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
sem,nivel_com_bola,SM,distance_p30tip,0,13,54,3421.56,3668.27,-0.881,"[-1.78, -0.07]",0.02284,0.88,0.06851,pode ser sorte,True,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
sem,nivel_com_bola,SM,high_accel_p30tip,0,13,54,1.92,1.945,-0.023,"[-0.85, 0.76]",0.9466,0.88,0.99534,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
sem,nivel_com_bola,SM,cod_count_p30tip,0,13,54,6.38,5.745,-0.002,"[-0.46, 0.52]",0.99534,0.88,0.99534,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
sem,nivel_com_bola,CM,distance_p30tip,0,21,54,3582.19,3668.27,-0.597,"[-1.33, 0.02]",0.02703,0.73,0.0811,pode ser sorte,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
sem,nivel_com_bola,CM,high_accel_p30tip,0,21,54,2.14,1.945,0.337,"[-0.36, 1.09]",0.22939,0.73,0.29612,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
sem,nivel_com_bola,CM,cod_count_p30tip,0,21,54,5.25,5.745,-0.309,"[-1.02, 0.39]",0.29612,0.73,0.29612,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
sem,nivel_sem_bola,SM,distance_p30otip,0,13,54,4030.31,4089.44,-0.189,"[-0.98, 0.66]",0.57234,0.88,0.85851,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,SM,high_accel_p30otip,0,13,54,2.53,2.385,0.351,"[-0.29, 0.97]",0.26282,0.88,0.78847,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,SM,cod_count_p30otip,0,13,54,14.9,14.93,0.048,"[-0.43, 0.66]",0.89374,0.88,0.89374,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,CM,distance_p30otip,0,21,54,4086.5,4089.44,-0.089,"[-0.52, 0.36]",0.72404,0.73,0.74099,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,CM,high_accel_p30otip,0,21,54,2.34,2.385,-0.154,"[-0.68, 0.28]",0.52096,0.73,0.74099,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,CM,cod_count_p30otip,0,21,54,14.63,14.93,-0.091,"[-0.58, 0.34]",0.74099,0.73,0.74099,sem diferença clara,False,Zaga,todos,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
com,razao,SM,r_distance,0,17,58,1.065,1.039,0.425,"[-0.28, 1.17]",0.17032,0.78,0.20554,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
com,razao,SM,r_hi_distance,0,17,58,0.978,0.89,0.696,"[0.07, 1.29]",0.00415,0.78,0.01037,firme,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
com,razao,SM,r_sprint_count,0,17,58,0.945,0.803,0.637,"[0.05, 1.21]",0.0074,0.78,0.01234,firme,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
com,razao,SM,r_high_accel,0,17,58,0.837,0.694,0.947,"[0.52, 1.41]",2e-05,0.78,0.0001,firme,True,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
com,razao,SM,r_cod_count,0,17,58,1.265,1.033,0.363,"[-0.26, 0.95]",0.20554,0.78,0.20554,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
com,razao,CM,r_distance,0,20,58,1.045,1.039,-0.146,"[-0.8, 0.48]",0.60751,0.74,0.83753,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
com,razao,CM,r_hi_distance,0,20,58,0.85,0.89,-0.118,"[-0.97, 0.64]",0.65751,0.74,0.83753,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
com,razao,CM,r_sprint_count,0,20,58,0.789,0.803,0.051,"[-0.73, 0.79]",0.83753,0.74,0.83753,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
com,razao,CM,r_high_accel,0,20,58,0.711,0.694,-0.105,"[-0.78, 0.5]",0.6906,0.74,0.83753,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
com,razao,CM,r_cod_count,0,20,58,0.927,1.033,-0.268,"[-1.03, 0.43]",0.31276,0.74,0.83753,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
com,nivel_com_bola,SM,distance_p30tip,0,17,58,4056.83,4069.35,0.085,"[-0.45, 0.59]",0.7756,0.78,0.7756,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
com,nivel_com_bola,SM,high_accel_p30tip,0,17,58,3.55,3.89,-0.45,"[-0.94, 0.01]",0.04815,0.78,0.14445,pode ser sorte,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
com,nivel_com_bola,SM,cod_count_p30tip,0,17,58,19.16,19.94,0.085,"[-0.49, 0.65]",0.76251,0.78,0.7756,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
com,nivel_com_bola,CM,distance_p30tip,0,20,58,4057.395,4069.35,-0.069,"[-0.51, 0.38]",0.78457,0.74,0.9026,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
com,nivel_com_bola,CM,high_accel_p30tip,0,20,58,3.845,3.89,-0.032,"[-0.48, 0.48]",0.9026,0.74,0.9026,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
com,nivel_com_bola,CM,cod_count_p30tip,0,20,58,20.325,19.94,0.23,"[-0.18, 0.66]",0.43876,0.74,0.9026,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
com,nivel_sem_bola,SM,distance_p30otip,0,17,58,4497.01,4289.125,0.526,"[-0.13, 1.26]",0.09204,0.78,0.13943,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
com,nivel_sem_bola,SM,high_accel_p30otip,0,17,58,2.9,2.755,0.372,"[-0.24, 0.94]",0.13943,0.78,0.13943,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
com,nivel_sem_bola,SM,cod_count_p30otip,0,17,58,22.6,21.285,0.473,"[-0.07, 1.08]",0.11111,0.78,0.13943,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,distance_p30otip,0,20,58,4084.84,4289.125,-0.245,"[-0.87, 0.25]",0.37955,0.74,0.48025,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,high_accel_p30otip,0,20,58,2.54,2.755,-0.196,"[-0.91, 0.34]",0.47894,0.74,0.48025,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,cod_count_p30otip,0,20,58,19.3,21.285,-0.19,"[-0.86, 0.39]",0.48025,0.74,0.48025,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
sem,razao,SM,r_distance,0,9,42,1.065,1.046,0.335,"[-0.63, 1.29]",0.44767,1.05,0.55958,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
sem,razao,SM,r_hi_distance,0,9,42,0.985,0.913,0.761,"[-0.01, 1.49]",0.01275,1.05,0.02125,firme,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
sem,razao,SM,r_sprint_count,0,9,42,1.06,0.905,0.717,"[0.18, 1.37]",0.009,1.05,0.02125,firme,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
sem,razao,SM,r_high_accel,0,9,42,0.854,0.694,1.051,"[0.6, 1.54]",1e-05,1.05,7e-05,firme,True,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
sem,razao,SM,r_cod_count,0,9,42,1.074,1.074,0.129,"[-0.65, 0.88]",0.7462,1.05,0.7462,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
sem,razao,CM,r_distance,0,14,42,1.045,1.046,-0.46,"[-1.16, 0.1]",0.14502,0.88,0.36256,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
sem,razao,CM,r_hi_distance,0,14,42,0.816,0.913,-0.381,"[-1.32, 0.45]",0.22986,0.88,0.38311,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
sem,razao,CM,r_sprint_count,0,14,42,0.846,0.905,-0.193,"[-1.0, 0.59]",0.50265,0.88,0.50265,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
sem,razao,CM,r_high_accel,0,14,42,0.711,0.694,-0.219,"[-1.05, 0.47]",0.46599,0.88,0.50265,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
sem,razao,CM,r_cod_count,0,14,42,0.944,1.074,-0.473,"[-1.29, 0.17]",0.1243,0.88,0.36256,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
sem,nivel_com_bola,SM,distance_p30tip,0,9,42,4040.56,4046.395,-0.053,"[-0.92, 0.56]",0.90782,1.05,0.90782,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
sem,nivel_com_bola,SM,high_accel_p30tip,0,9,42,3.69,3.935,-0.39,"[-1.03, 0.16]",0.17912,1.05,0.53736,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
sem,nivel_com_bola,SM,cod_count_p30tip,0,9,42,19.16,19.28,0.117,"[-0.69, 0.73]",0.79191,1.05,0.90782,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
sem,nivel_com_bola,CM,distance_p30tip,0,14,42,4075.135,4046.395,0.206,"[-0.19, 0.6]",0.5155,0.88,0.5155,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
sem,nivel_com_bola,CM,high_accel_p30tip,0,14,42,3.395,3.935,-0.271,"[-0.79, 0.32]",0.39838,0.88,0.5155,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
sem,nivel_com_bola,CM,cod_count_p30tip,0,14,42,19.76,19.28,0.412,"[0.03, 0.78]",0.27545,0.88,0.5155,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
sem,nivel_sem_bola,SM,distance_p30otip,0,9,42,4324.49,4289.125,0.33,"[-0.77, 1.25]",0.47704,1.05,0.51915,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,SM,high_accel_p30otip,0,9,42,3.25,2.785,0.72,"[-0.06, 1.32]",0.04415,1.05,0.13246,pode ser sorte,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,SM,cod_count_p30otip,0,9,42,23.04,20.615,0.302,"[-0.61, 1.11]",0.51915,1.05,0.51915,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,CM,distance_p30otip,0,14,42,4084.84,4289.125,-0.338,"[-1.05, 0.21]",0.30636,0.88,0.30636,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,CM,high_accel_p30otip,0,14,42,2.4,2.785,-0.407,"[-1.38, 0.19]",0.22505,0.88,0.30636,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,CM,cod_count_p30otip,0,14,42,18.265,20.615,-0.344,"[-1.19, 0.38]",0.29268,0.88,0.30636,sem diferença clara,False,Atacante,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
com,razao,SM,r_distance,0,14,39,1.091,0.999,1.049,"[0.36, 1.97]",0.00079,0.89,0.00396,firme,True,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
com,razao,SM,r_hi_distance,0,14,39,1.072,0.713,0.85,"[0.08, 1.65]",0.00922,0.89,0.02305,firme,False,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
com,razao,SM,r_sprint_count,0,14,39,0.894,0.685,0.696,"[-0.03, 1.44]",0.02634,0.89,0.03293,firme,False,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
