temporada,clube,faixa,trave,fronteira,dist_g4,no_recorte,jogador,posicao,setor,idade_na_temporada,sc_player_id,sc_nome,sc_short_name,wyscout_player_id,nascimento,minutos_wy,jogos_wy,fatia_pct,sc_matches,sc_min_medio,sc_min_tot,sc_poucos_jogos,tem_fisico,elegivel,titular,titular_ordem,clube_sc,clube_confere,clubes_no_ano_sc,cobertura_clube_pct,cobertura_baixa,distance_p90,running_distance_p90,m_per_min,m_per_min_tip,m_per_min_otip,hi_distance_p90,hi_count_p90,hsr_distance_p90,high_accel_p90,hi_distance_p30tip,hi_distance_p30otip,sprint_distance_p90,sprint_count_p90,sprint_count_p30tip,sprint_count_p30otip,psv99,psv99_top5,distance_p90_m60,running_distance_p90_m60,m_per_min_m60,hi_distance_p90_m60,hi_count_p90_m60,hsr_distance_p90_m60,high_accel_p90_m60,sprint_distance_p90_m60,sprint_count_p90_m60,psv99_m60,identidade
2024,Operário-PR,Meio,1,0,-6,1,Borech,CB,Zaga,22.0,837308,Guilherme Baldo Borech,Borech,653609,2002-01-14,175.0,3.0,4.7,3,58.5,176,1,1,0,0,,,,,88.2,0,9042.19,979.35,100.47,129.93,128.99,509.4,38.44,332.6,5.12,217.09,319.18,176.81,6.15,2.58,3.9,28.57,28.57,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Nicolas,CF,Atacante,34.0,,,,,,2363.0,29.0,61.3,,,,,0,0,1,1,,,,73.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Ruan Ribeiro,CF,Atacante,20.0,439391,Ruan Ribeiro Rodrigues,Ruan Ribeiro,581008,2003-08-15,1235.0,22.0,32.0,22,56.2,1236,0,1,1,1,2,,,,73.7,1,9317.04,1199.7,103.52,135.17,147.32,964.15,85.07,639.66,9.98,506.23,718.98,324.49,17.7,8.24,13.82,30.1,32.1,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Y. González,CF,Atacante,30.0,31703,Yony Alexander González Copete,Y. González,253216,1994-07-11,473.0,7.0,12.3,7,67.5,473,1,1,0,0,,,,,73.7,1,8734.98,1088.95,97.06,129.86,129.89,666.96,60.72,483.09,7.61,433.11,377.07,183.87,10.66,6.91,5.39,30.17,30.88,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Gabriel Santos,CF,Atacante,25.0,68817,Gabriel dos Santos Francisco,Gabriel Santos,559139,1999-03-16,215.0,8.0,5.6,8,26.9,215,0,1,0,0,,,,,73.7,1,10193.4,1383.34,113.26,149.85,152.64,1095.72,95.73,699.82,7.52,696.1,634.48,395.9,20.07,12.2,9.07,32.14,33.54,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Biel,CF,Atacante,22.0,40478,Luiz Gabriel de Oliveira Fonseca,Biel,629255,2002-03-19,152.0,3.0,3.9,3,50.6,152,1,1,0,0,,,,,73.7,1,10101.04,1628.13,112.23,140.14,154.17,838.39,69.42,704.3,8.9,336.62,693.56,134.1,8.31,2.34,7.66,26.93,26.93,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,J. Tagueu,CF,Atacante,30.0,16085,Diederrick Joel Tagueu Tadjo,J. Tagueu,149566,1993-12-06,109.0,5.0,2.8,5,22.0,110,1,1,0,0,,,,,73.7,1,9138.15,1385.83,101.53,129.11,161.52,586.44,52.42,468.5,8.19,175.23,645.15,117.94,7.37,1.83,6.98,27.08,27.08,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Vinícius Leite,LW,Extremo,30.0,151327,Vinícius Leite Silva,Vinícius Leite,253421,1993-10-25,74.0,3.0,1.9,3,24.7,74,1,1,0,0,,,,,73.7,1,9425.43,1436.44,104.73,148.03,134.18,695.17,57.02,573.85,7.28,345.09,539.32,121.32,6.07,3.24,3.4,25.97,25.97,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Diogo Silva,GK,Goleiro,38.0,,,,,,1956.0,19.0,50.7,,,,,0,0,1,1,,,,73.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Matheus Nogueira,GK,Goleiro,26.0,,,,,,1931.0,19.0,50.1,,,,,0,0,0,,,,,73.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Edílson,RB,Lateral,29.0,177386,Edílson José da Silva Júnior,Edílson,438753,1995-04-13,2601.0,31.0,67.4,30,84.2,2528,0,1,1,1,1,,,,73.7,1,9566.94,1363.64,106.3,136.79,147.32,818.09,61.99,606.29,8.4,474.4,537.81,211.8,10.08,6.04,6.05,29.05,30.92,,,,,,,,,,,nome_colide
2024,Paysandu,Meio,0,0,-14,1,Kevyn,LB,Lateral,26.0,818793,Kevyn Lucas Ramos da Costa,Kevyn,504591,1997-12-28,2407.0,31.0,62.4,30,77.2,2316,0,1,1,1,2,,,,73.7,1,9751.09,1377.45,108.35,140.04,153.7,941.2,75.23,669.74,8.7,469.46,712.01,271.46,14.07,6.3,10.45,29.28,31.74,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Bryan,LB,Lateral,27.0,,,,,,1852.0,22.0,48.0,,,,,0,0,0,,,,,73.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Michel Macedo,RB,Lateral,34.0,31779,Míchel Macedo Rocha Machado,Michel Macedo,4238,1990-02-15,382.0,9.0,9.9,8,45.3,363,0,1,0,0,,,,,73.7,1,9554.65,1376.12,106.16,136.22,148.06,771.43,61.29,566.72,9.18,485.6,493.4,204.71,9.43,6.0,5.18,27.65,28.78,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Keffel,LB,Lateral,24.0,735657,Keffel Resende Alvim,Keffel,597458,1999-09-27,55.0,1.0,1.4,1,54.6,55,1,1,0,0,,,,,73.7,1,9430.22,1094.51,104.78,132.03,165.74,1069.78,92.31,721.98,13.19,402.66,1091.67,347.8,21.43,11.96,16.67,29.8,29.8,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,E. Garcia,LAMF,Meia,24.0,48056,Esli Samuel García Cordero,E. Garcia,460454,2000-07-14,1763.0,31.0,45.7,30,56.6,1698,0,1,1,1,1,,,,73.7,1,9485.17,1372.5,105.39,137.62,146.6,662.9,58.79,522.26,6.63,365.65,453.49,140.64,7.58,3.6,4.35,27.47,29.7,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Jean Dias,RAMF,Meia,33.0,632574,Jean Dias da Costa,Jean Dias,45381,1990-10-22,1516.0,28.0,39.3,27,53.8,1452,0,1,1,1,2,,,,73.7,1,9912.21,1444.7,110.14,148.49,154.03,876.88,70.59,638.59,7.13,597.26,516.57,238.29,12.33,8.62,6.3,29.18,31.38,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Leandro Vilela,RCMF,Meia,29.0,27336,Leandro Vilela Sales Teixeira,Leandro Vilela,329088,1995-06-29,1488.0,24.0,38.6,23,61.0,1402,0,1,1,0,,,,,73.7,1,10142.95,1592.09,112.7,143.6,172.32,615.01,46.41,532.34,3.85,153.61,657.32,82.67,4.43,0.64,4.06,26.13,28.3,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,B. Borasi,LAMF,Meia,26.0,40842,Benjamín Borasi,B. Borasi,606307,1997-11-11,1335.0,16.0,34.6,16,83.5,1336,0,1,1,0,,,,,73.7,1,9883.74,1389.42,109.82,146.51,150.59,872.73,78.38,617.38,7.75,601.79,446.89,255.35,13.88,9.54,6.21,29.56,31.24,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Paulinho Bóia,RAMF,Meia,26.0,32918,Paulo Henrique Pereira da Silva,Paulinho Bóia,511113,1998-06-26,1198.0,18.0,31.1,16,72.6,1161,0,1,1,0,,,,,73.7,1,8854.74,1092.82,98.39,133.92,135.55,830.13,72.76,538.85,9.07,512.96,531.08,291.28,13.95,8.1,8.11,30.98,32.28,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Robinho,AMF,Meia,36.0,,,,,,1183.0,22.0,30.7,,,,,0,0,0,,,,,73.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Juninho,AMF,Meia,25.0,,,,,,1039.0,19.0,26.9,,,,,0,0,0,,,,,73.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,J. Cazares,AMF,Meia,32.0,18253,Juan Ramón Cazares Sevillano,J. Cazares,86332,1992-04-03,902.0,15.0,23.4,14,59.3,830,0,1,1,0,,,,,73.7,1,9347.33,1290.65,103.86,135.38,152.89,474.25,38.39,385.54,4.88,242.78,374.6,88.71,4.45,1.69,2.97,27.11,28.36,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Matheus Trindade,LCMF,Meia,28.0,172996,Matheus Trindade Gonçalves,Matheus Trindade,476897,1996-03-05,840.0,12.0,21.8,12,70.1,841,0,1,0,0,,,,,73.7,1,10468.91,1785.13,116.32,148.34,169.74,589.23,45.47,514.24,3.85,170.92,558.04,74.99,4.39,1.16,3.36,26.52,28.46,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Edinho,RAMF,Meia,29.0,31479,Francisco Edson Moreira da Silva,Edinho,144369,1994-08-08,714.0,14.0,18.5,13,52.9,687,0,1,0,0,,,,,73.7,1,9392.07,1266.47,104.36,134.55,152.39,717.26,67.59,499.7,7.99,496.06,366.67,217.56,12.05,8.23,5.04,28.7,30.76,,,,,,,,,,,nome_colide
2024,Paysandu,Meio,0,0,-14,1,Crystopher,AMF,Meia,26.0,633590,Crystopher Ribeiro Oliveira,Crystopher,521806,1998-06-07,122.0,4.0,3.2,4,30.9,123,1,1,0,0,,,,,73.7,1,10186.79,1518.07,113.19,149.88,161.56,708.72,53.23,578.21,5.1,294.21,627.74,130.52,6.56,1.54,4.89,27.07,27.07,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Brendon,AMF,Meia,22.0,819103,Brendon Valença Sobral,Brendon,614645,2002-05-10,96.0,4.0,2.5,4,23.8,95,1,1,0,0,,,,,73.7,1,10577.09,1782.37,117.52,156.24,158.38,642.29,42.5,481.72,5.67,353.76,431.4,160.57,4.72,1.08,2.98,29.35,29.35,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Carlos Maia,AMF,Meia,23.0,819102,Carlos Eduardo Maia do Nascimento,Carlos Maia,649727,2001-05-02,56.0,1.0,1.5,1,55.9,56,1,1,0,0,,,,,73.7,1,10140.91,1379.41,112.68,128.18,140.43,568.85,45.12,517.28,4.83,183.26,492.97,51.57,1.61,0.0,3.24,26.1,26.1,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,João Vieira,RDMF,Volante,26.0,818791,João Pedro Vieira,João Vieira,494582,1997-11-08,3364.0,35.0,87.2,34,96.3,3273,0,1,1,1,1,,,,73.7,1,9908.51,1522.45,110.09,141.35,166.77,725.43,54.66,561.36,4.37,301.0,641.58,164.06,7.97,2.64,7.05,28.26,30.24,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Val Soares,LDMF,Volante,27.0,145074,Valdemir de Oliveira Soares,Val Soares,491150,1997-03-12,1073.0,19.0,27.8,18,59.2,1065,0,1,1,1,2,,,,73.7,1,10350.79,1771.5,115.01,156.59,170.91,695.66,51.62,569.27,5.32,353.85,559.36,126.39,6.0,2.29,4.11,27.1,29.04,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Netinho,RDMF,Volante,26.0,171858,Josè Domingos de Moraes Neto,Netinho,377750,1997-12-18,1021.0,27.0,26.5,25,39.8,994,0,1,1,0,,,,,73.7,1,9757.64,1496.84,108.42,145.93,154.82,648.93,54.07,505.92,6.52,310.18,495.46,143.01,6.97,2.71,4.3,27.33,30.52,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Luan Freitas,LDMF,Volante,23.0,31857,Luan de Freitas Molarinho Chagas,Luan Freitas,597398,2001-01-20,686.0,12.0,17.8,12,57.1,686,0,1,0,0,,,,,73.7,1,9509.47,1154.25,105.66,132.53,153.99,588.55,49.49,436.13,6.56,211.56,515.63,152.42,7.48,1.73,6.54,28.8,31.14,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Fraga,LDMF,Volante,27.0,175730,Wesley Fraga,Fraga,439721,1996-09-24,174.0,7.0,4.5,7,24.9,175,1,1,0,0,,,,,73.7,1,11046.46,1982.01,122.74,169.1,172.1,884.79,68.06,718.25,6.7,408.9,652.53,166.54,7.73,4.17,5.54,27.61,28.36,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Lucas Maia,LCB,Zaga,31.0,36203,Lucas Jaques Varone Maia,Lucas Maia,266306,1993-02-23,2775.0,29.0,71.9,28,95.8,2681,0,1,1,1,1,,,,73.7,1,9139.03,1109.89,101.54,130.79,143.54,482.96,40.25,380.65,5.3,152.76,442.95,102.31,5.57,1.2,4.81,28.05,30.24,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Y. Quintana,RCB,Zaga,28.0,177349,Yeferson Agustín Quintana Alonso,Y. Quintana,446552,1996-04-19,2143.0,23.0,55.6,23,93.3,2145,0,1,1,1,2,,,,73.7,1,8670.61,988.28,96.34,117.26,137.83,409.13,34.4,320.07,4.66,113.79,380.41,89.06,5.12,1.3,4.29,28.57,30.58,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Wanderson,RCB,Zaga,29.0,,,,,,2135.0,23.0,55.4,,,,,0,0,0,,,,,73.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Paysandu,Meio,0,0,-14,1,Carlão,RCB,Zaga,23.0,181599,Carlos Eduardo Da Silva Santos,Carlão,597563,2001-03-12,744.0,9.0,19.3,8,81.2,650,0,1,0,0,,,,,73.7,1,8653.63,1039.24,96.15,127.13,141.31,517.06,41.98,391.39,6.51,209.4,466.77,125.66,6.23,2.43,5.59,27.49,29.24,,,,,,,,,,,nome_colide
2024,Ponte Preta,Cai,0,0,-26,1,Élvis,CF,Atacante,33.0,25300,Élvis Vieira Araújo,Élvis,70295,1990-09-09,2537.0,32.0,66.9,32,79.4,2540,0,1,1,1,1,,,,89.5,0,8879.71,956.71,98.66,123.9,134.85,298.29,23.35,249.4,4.11,163.32,191.38,48.89,1.91,0.64,0.6,25.59,28.26,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Gabriel Novaes,CF,Atacante,25.0,34975,Gabriel Novaes Fernandes,Gabriel Novaes,507749,1999-04-05,2175.0,26.0,57.4,26,83.7,2177,0,1,1,1,2,,,,89.5,0,9432.86,1121.16,104.81,139.67,134.94,685.12,64.77,465.43,6.78,531.26,291.18,219.69,11.95,9.25,4.24,30.58,32.64,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Jeh,CF,Atacante,24.0,633851,Jeferson Marinho dos Santos,Jeh,735693,1999-10-24,1638.0,18.0,43.2,18,91.0,1639,0,1,1,0,,,,,89.5,0,8630.23,859.67,95.89,131.08,122.79,609.98,53.94,391.17,7.85,470.6,274.2,218.82,10.38,8.03,3.48,30.86,32.44,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Renato,CF,Atacante,34.0,31723,José Renato da Silva Júnior,Renato,41199,1990-01-19,678.0,17.0,17.9,17,40.0,679,0,1,0,0,,,,,89.5,0,9609.54,1244.12,106.77,139.28,142.39,803.89,67.7,600.93,8.61,559.64,419.14,202.96,10.86,7.16,3.95,28.25,30.22,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Venícius,CF,Atacante,25.0,659093,Venícius dos Santos Cascais,Venícius,562069,1998-08-07,107.0,3.0,2.8,3,35.8,107,1,1,0,0,,,,,89.5,0,10153.21,1683.67,112.81,139.42,156.14,942.08,62.92,741.59,5.03,414.88,675.26,200.5,7.55,4.36,4.14,27.83,27.83,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Kauã,CF,Atacante,17.0,917335,Kauã Eduardo Moreira,Kauã,1040324,2006-12-13,44.0,2.0,1.2,2,22.0,44,1,1,0,0,,,,,89.5,0,9806.66,1653.52,108.96,141.13,162.15,547.77,51.1,472.14,8.18,221.26,508.24,75.62,4.09,0.0,0.0,24.35,24.35,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Dodô,LW,Extremo,23.0,653453,Vinicius Rodrigues Adelino dos Santos,Dodô,654124,2001-06-15,2029.0,33.0,53.5,34,61.7,2099,0,1,1,1,1,,,,89.5,0,9950.95,1419.71,110.57,150.22,144.36,877.83,77.88,650.97,7.8,546.72,506.48,226.85,13.29,7.26,7.24,28.65,30.96,,,,,,,,,,,nome_colide
2024,Ponte Preta,Cai,0,0,-26,1,Iago Dias,LW,Extremo,31.0,640118,Iago Ângelo Dias,Iago Dias,299060,1993-04-06,1818.0,31.0,48.0,31,58.7,1820,0,1,1,1,2,,,,89.5,0,9308.77,1232.36,103.43,134.49,135.77,814.61,72.21,577.85,10.83,551.0,421.36,236.77,12.12,8.3,5.18,29.84,32.86,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Pedro Rocha,GK,Goleiro,26.0,,,,,,3257.0,32.0,85.9,,,,,0,0,1,1,,,,89.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Igor Inocêncio,RB,Lateral,26.0,68816,Igor Inocêncio de Oliveira,Igor Inocêncio,488098,1998-04-20,2674.0,31.0,70.6,31,86.4,2678,0,1,1,1,1,,,,89.5,0,9945.22,1434.64,110.5,146.59,146.77,716.85,57.81,546.62,5.81,392.38,444.72,170.23,8.87,4.27,5.16,28.43,30.18,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,G. Risso,LB,Lateral,28.0,28535,Gabriel Adolfo Risso Patrón,G. Risso,490425,1995-11-05,2205.0,26.0,58.2,26,85.0,2210,0,1,1,1,2,,,,89.5,0,9346.32,1105.79,103.85,130.27,135.97,733.64,65.47,507.9,8.22,407.69,417.91,225.73,11.81,6.06,6.17,30.4,32.58,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Luiz Felipe,RB,Lateral,26.0,175729,Luiz Felipe Oliveira de Paula,Luiz Felipe,599833,1998-01-27,980.0,13.0,25.9,13,75.5,982,0,1,1,0,,,,,89.5,0,9715.58,1234.9,107.95,137.69,142.05,711.48,67.58,520.11,7.52,388.9,431.72,191.37,11.0,5.13,7.08,29.75,30.72,,,,,,,,,,,nome_colide
2024,Ponte Preta,Cai,0,0,-26,1,João Gabriel,RB,Lateral,19.0,682098,João Gabriel Vasconcelos Pinto,João Gabriel,889335,2005-02-24,971.0,14.0,25.6,14,69.4,972,0,1,1,0,,,,,89.5,0,9453.06,1271.01,105.03,136.15,140.23,654.3,53.52,518.92,7.69,351.47,421.75,135.38,7.5,3.01,4.82,27.46,29.02,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Heitor Roca,LB,Lateral,26.0,917334,Heitor Roca Santo,Heitor Roca,477305,1998-02-19,419.0,6.0,11.1,6,69.7,418,1,1,0,0,,,,,89.5,0,10160.54,1351.61,112.89,145.4,145.37,897.35,77.65,619.45,9.03,644.16,434.75,277.89,15.49,11.64,6.15,31.02,31.28,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Edson,RB,Lateral,21.0,633850,Edson Rogerio Gomes de Moraes Júnior,Edson,751582,2002-08-23,203.0,4.0,5.4,4,50.8,203,1,1,0,0,,,,,89.5,0,8979.93,947.89,99.78,123.33,139.8,593.7,50.47,379.86,8.41,177.33,529.75,213.84,9.74,2.74,9.11,29.6,29.6,,,,,,,,,,,nome_colide
2024,Ponte Preta,Cai,0,0,-26,1,Thomás Luciano,RB,Lateral,22.0,633601,Thomás Luciano Trindade Mathias,Thomás Luciano,690394,2002-01-14,119.0,3.0,3.1,3,39.6,119,1,1,0,0,,,,,89.5,0,9298.57,1216.74,103.32,143.32,136.63,633.74,50.73,427.03,8.33,307.03,436.52,206.7,9.84,4.32,5.28,29.6,29.6,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Matheus Régis,RAMF,Meia,24.0,532979,Wellison Matheus Rodrigues Régis,Matheus Régis,686603,1999-08-11,1692.0,30.0,44.6,30,56.5,1694,0,1,1,1,1,,,,89.5,0,10677.33,1599.72,118.64,160.08,152.86,1067.97,92.16,787.77,7.55,726.22,542.04,280.2,16.37,11.03,7.88,28.7,31.16,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Ramon,LCMF,Meia,27.0,24793,Ramon Rodrigo de Carvalho,Ramon,485430,1997-05-19,1156.0,22.0,30.5,22,52.6,1157,0,1,1,1,2,,,,89.5,0,9868.83,1532.82,109.65,143.53,152.56,619.38,54.99,493.0,6.14,366.31,370.96,126.38,7.39,3.31,4.0,26.53,28.82,,,,,,,,,,,nome_colide
2024,Ponte Preta,Cai,0,0,-26,1,Éverton Brito,RAMF,Meia,29.0,202595,Éverton Sidnei De Brito,Éverton Brito,416385,1995-03-20,1063.0,18.0,28.0,18,59.2,1065,0,1,1,0,,,,,89.5,0,9971.71,1493.17,110.8,149.33,148.67,833.36,68.36,627.7,6.59,580.74,407.24,205.66,10.48,6.84,4.34,28.06,30.32,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Hudson,RCMF,Meia,23.0,532991,Hudson Alexandre Batista da Silva,Hudson,749883,2001-01-14,522.0,10.0,13.8,10,52.2,522,0,1,0,0,,,,,89.5,0,10321.29,1687.19,114.68,144.33,158.97,608.98,52.9,471.81,4.48,311.07,389.75,137.17,7.07,3.48,3.81,27.69,29.08,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Jean Carlos,LAMF,Meia,21.0,175727,Jean Carlos dos Santos,Jean Carlos,598987,2002-09-19,125.0,5.0,3.3,5,25.1,125,1,1,0,0,,,,,89.5,0,9686.0,1243.84,107.62,137.29,140.72,719.47,60.26,510.73,8.61,312.48,509.77,208.74,10.76,3.7,7.22,27.64,27.64,,,,,,,,,,,nome_colide
2024,Ponte Preta,Cai,0,0,-26,1,Guilherme Portuga,AMF,Meia,26.0,849537,Guilherme Maciel Dantas,Guilherme Portuga,579340,1998-07-16,94.0,4.0,2.5,3,30.2,91,1,1,0,0,,,,,89.5,0,10420.18,1516.3,115.78,151.75,171.61,562.77,47.73,423.57,3.98,301.44,450.82,139.2,5.97,3.71,3.29,27.9,27.9,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Guilherme Beléa,LAMF,Meia,23.0,819758,Guilherme Preto Beléa Molinaris Cardoso,Guilherme Beléa,629722,2001-07-13,67.0,4.0,1.8,4,16.8,67,1,1,0,0,,,,,89.5,0,10342.05,1614.23,114.91,153.23,148.29,906.49,65.8,577.47,10.74,546.81,430.51,329.02,8.06,3.59,3.54,30.1,30.1,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Castro,RDMF,Volante,29.0,792002,Luiz Felipe Castro Neto,Castro,296710,1995-02-13,2522.0,27.0,66.5,27,93.6,2526,0,1,1,1,1,,,,89.5,0,9800.96,1284.85,108.9,136.46,156.46,562.54,47.88,442.88,5.02,198.2,459.52,119.66,6.84,1.74,5.47,27.74,29.78,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Emerson Santos,DMF,Volante,32.0,,,,,,2349.0,33.0,44.4,,,,,0,0,1,2,,,,89.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Emerson Santos,LDMF,Volante,29.0,,,,,,1683.0,26.0,44.4,,,,,0,0,0,,,,,89.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Dudu Vieira,RDMF,Volante,30.0,181587,Carlos Eduardo De Souza Vieira,Dudu Vieira,334092,1994-02-20,1084.0,14.0,28.6,14,77.5,1084,0,1,1,0,,,,,89.5,0,10258.12,1610.02,113.98,142.33,160.15,767.16,67.98,599.4,7.22,332.24,537.63,167.76,10.29,3.58,6.81,28.24,29.76,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Sérgio Raphael,LCB,Zaga,31.0,49643,Sérgio Raphael Dos Anjos,Sérgio Raphael,224379,1992-10-23,2087.0,23.0,55.1,23,90.8,2089,0,1,1,1,1,,,,89.5,0,9056.85,1033.86,100.63,125.13,134.8,460.77,41.58,348.74,6.76,147.09,336.72,112.03,5.99,1.76,4.07,29.12,31.36,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Mateus Silva,RCB,Zaga,29.0,177398,Mateus Ferreira da Silva,Mateus Silva,439817,1995-07-03,1966.0,21.0,51.9,21,93.8,1969,0,1,1,1,2,,,,89.5,0,8724.35,970.89,96.94,122.73,134.09,378.37,31.95,303.23,5.35,123.12,294.7,75.14,4.3,0.69,2.98,27.21,28.72,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Joílson,RCB,Zaga,33.0,31872,Joílson de Jesus Cardoso,Joílson,43280,1991-05-25,1417.0,15.0,37.4,15,94.7,1420,0,1,1,0,,,,,89.5,0,8585.81,889.86,95.4,115.62,136.27,390.35,33.28,298.69,5.07,104.52,334.58,91.66,4.69,0.78,3.73,28.57,30.2,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,Nilson Júnior,LCB,Zaga,32.0,181608,Nilson Barbosa Nascimento Júnior,Nilson Júnior,208793,1991-09-09,812.0,9.0,21.4,8,98.2,785,0,1,0,0,,,,,89.5,0,8774.81,876.14,97.5,118.7,132.2,430.96,39.89,329.99,4.93,124.35,318.01,100.98,6.3,0.86,4.48,28.96,29.64,,,,,,,,,,,
2024,Ponte Preta,Cai,0,0,-26,1,L. Haquín,RCB,Zaga,26.0,18196,Luis Fernando Haquín López,L. Haquín,436757,1997-11-15,603.0,7.0,15.9,7,86.3,604,1,1,0,0,,,,,89.5,0,8900.04,795.35,98.89,117.18,131.65,316.71,25.03,244.61,3.13,104.54,217.79,72.1,3.58,0.59,2.39,27.34,28.12,,,,,,,,,,,
2024,Santos,Sobe,0,0,4,1,W. Silva,CF,Atacante,23.0,744049,Wendel da Silva Costa,W. Silva,557092,2000-08-02,1359.0,16.0,35.5,16,84.9,1359,0,1,1,1,1,,,,100.0,0,8854.1,1011.73,98.38,119.49,137.14,764.43,71.06,486.13,8.34,388.1,481.79,278.3,13.64,6.48,8.12,31.38,32.58,,,,,,,,,,,
2024,Santos,Sobe,0,0,4,1,Julio Furch,CF,Atacante,34.0,23351,Julio César Furch,Julio Furch,88980,1989-07-29,1314.0,28.0,34.3,28,46.9,1313,0,1,1,1,2,,,,100.0,0,9328.26,1262.94,103.65,138.85,140.93,644.5,55.66,516.86,7.54,405.27,356.28,127.64,7.06,3.84,3.63,26.78,29.48,,,,,,,,,,,
2024,Santos,Sobe,0,0,4,1,Willian,CF,Atacante,37.0,24861,Willian Gomes de Siqueira,Willian,40565,1986-11-19,1150.0,29.0,30.0,29,39.6,1149,0,1,1,0,,,,,100.0,0,9786.51,1390.55,108.74,139.78,148.9,921.42,75.22,683.6,7.91,533.84,556.37,237.82,13.01,6.86,7.19,28.82,30.82,,,,,,,,,,,
