temporada,no_recorte,clube,faixa,trave,fronteira,dist_g4,pos_final,cobertura_pct,cobertura_baixa,sc_match_id,data_sc,data_wy,data_desloc,rodada,turno,adversario,mando,resultado,pontos_jogo,golos_pro,golos_contra,descanso_dias,jogo_curto,jogo_curto_ate4,descanso_na_borda,comp_anterior,atletas_no_jogo,sc_player_id,jogador,posicao,setor,minutos,min60,distance_p90,running_distance_p90,m_per_min,hi_distance_p90,sprint_distance_p90,sprint_count_p90,high_accel_p90,psv99
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2017366,2025-05-16,2025-05-17,1,8,1T,Cuiabá,casa,V,3,2,1,8,0,0,0,Brazil. Serie B,15,31842,Marcinho,CF,Center Forward,75.25,1,10112.29,1313.22,112.36,956.81,348.04,17.94,8.37,32.2
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2017366,2025-05-16,2025-05-17,1,8,1T,Cuiabá,casa,V,3,2,1,8,0,0,0,Brazil. Serie B,15,31873,Getúlio,CF,Center Forward,62.2,1,10535.21,1519.29,117.06,1011.41,227.17,14.47,13.02,29.2
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2017366,2025-05-16,2025-05-17,1,8,1T,Cuiabá,casa,V,3,2,1,8,0,0,0,Brazil. Serie B,15,32904,Maílton,RWB,Full Back,103.35,1,9703.63,1171.26,107.82,807.26,212.48,12.19,4.35,28.8
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2017366,2025-05-16,2025-05-17,1,8,1T,Cuiabá,casa,V,3,2,1,8,0,0,0,Brazil. Serie B,15,34171,João Paulo,LCB,Central Defender,103.35,1,9411.03,1137.3,104.57,405.81,52.25,3.48,6.97,26.7
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2017366,2025-05-16,2025-05-17,1,8,1T,Cuiabá,casa,V,3,2,1,8,0,0,0,Brazil. Serie B,15,38412,W. Clar,LWB,Full Back,89.88,1,10201.22,1446.88,113.35,744.97,105.14,9.01,10.01,27.1
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2017366,2025-05-16,2025-05-17,1,8,1T,Cuiabá,casa,V,3,2,1,8,0,0,0,Brazil. Serie B,15,53103,Mancha,LWB,Full Back,13.47,0,10619.55,1730.94,118.0,588.12,133.66,6.68,6.68,24.8
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2017366,2025-05-16,2025-05-17,1,8,1T,Cuiabá,casa,V,3,2,1,8,0,0,0,Brazil. Serie B,15,151333,Dentinho,CF,Center Forward,41.15,0,10163.55,1415.07,112.93,1264.16,448.36,17.5,10.94,33.0
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2017366,2025-05-16,2025-05-17,1,8,1T,Cuiabá,casa,V,3,2,1,8,0,0,0,Brazil. Serie B,15,172961,Bruno Matias,LM,Midfield,103.35,1,10998.55,1886.21,122.21,882.15,161.1,6.1,8.71,27.8
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2017366,2025-05-16,2025-05-17,1,8,1T,Cuiabá,casa,V,3,2,1,8,0,0,0,Brazil. Serie B,15,181589,J. Jiménez,RM,Midfield,13.47,0,11254.46,2252.23,125.05,721.78,153.71,0.0,6.68,22.9
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2017366,2025-05-16,2025-05-17,1,8,1T,Cuiabá,casa,V,3,2,1,8,0,0,0,Brazil. Serie B,15,439597,Mailson,AM,Midfield,28.1,0,10908.9,1745.55,121.21,1290.75,413.17,22.42,12.81,30.0
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2017366,2025-05-16,2025-05-17,1,8,1T,Cuiabá,casa,V,3,2,1,8,0,0,0,Brazil. Serie B,15,439600,Italo,CF,Center Forward,28.1,0,9656.58,1476.51,107.3,1137.01,445.2,19.22,9.61,31.5
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2017366,2025-05-16,2025-05-17,1,8,1T,Cuiabá,casa,V,3,2,1,8,0,0,0,Brazil. Serie B,15,532987,Bruno Leonardo,CB,Central Defender,103.35,1,8972.13,902.18,99.69,381.42,41.8,2.61,3.48,28.2
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2017366,2025-05-16,2025-05-17,1,8,1T,Cuiabá,casa,V,3,2,1,8,0,0,0,Brazil. Serie B,15,631802,Rafael Carvalheira,RM,Midfield,89.88,1,11415.8,2218.88,126.84,1002.3,260.34,11.01,4.01,30.4
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2017366,2025-05-16,2025-05-17,1,8,1T,Cuiabá,casa,V,3,2,1,8,0,0,0,Brazil. Serie B,15,920529,Victor Caetano,RCB,Central Defender,103.35,1,9166.33,849.93,101.85,387.52,126.27,6.1,2.61,30.0
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,31806,Giovanni Augusto,AM,Midfield,89.63,1,9154.3,1014.13,101.71,483.97,121.49,6.02,4.02,28.6
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,31842,Marcinho,AM,Midfield,64.88,1,9737.48,1345.49,108.19,565.94,110.97,6.94,4.16,28.1
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,31873,Getúlio,CF,Center Forward,64.88,1,10177.19,1360.75,113.08,969.59,177.55,16.65,6.94,27.5
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,32904,Maílton,RWB,Full Back,98.28,1,9268.0,1183.11,102.98,760.05,153.84,9.16,5.49,29.7
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,34171,João Paulo,LCB,Central Defender,98.28,1,8853.18,857.11,98.37,434.05,126.37,4.58,4.58,29.8
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,38412,W. Clar,LWB,Full Back,98.28,1,10277.12,1469.73,114.19,796.68,126.37,10.07,7.33,27.1
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,151333,Dentinho,AM,Midfield,8.65,0,11184.97,1591.91,124.28,1071.68,301.73,20.81,10.4,28.4
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,172961,Bruno Matias,LM,Midfield,83.05,1,10620.11,1935.46,118.0,490.91,82.36,4.33,4.33,25.9
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,175716,Eduardo Doma,CB,Central Defender,51.18,0,8658.29,988.21,96.2,367.5,45.72,5.28,8.79,26.4
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,181589,J. Jiménez,LM,Midfield,15.23,0,10297.81,1565.65,114.42,649.89,118.16,5.91,5.91,25.5
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,439597,Mailson,CF,Center Forward,33.4,0,9417.66,1331.14,104.64,778.74,145.51,10.78,10.78,27.1
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,439600,Italo,AM,Midfield,33.4,0,9592.81,1401.2,106.59,724.85,177.84,10.78,8.08,31.0
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,532987,Bruno Leonardo,CB,Central Defender,47.1,0,9819.75,1094.9,109.11,510.19,61.15,3.82,1.91,27.7
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,631802,Rafael Carvalheira,RM,Midfield,98.28,1,11115.01,2058.54,123.5,786.6,43.04,3.66,1.83,25.3
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2018440,2025-05-24,2025-05-24,0,9,1T,Avaí,fora,D,0,1,2,7,0,0,0,Brazil. Serie B,15,920529,Victor Caetano,RCB,Central Defender,98.28,1,8876.07,897.41,98.62,387.35,60.44,5.49,3.66,29.4
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,31806,Giovanni Augusto,CF,Center Forward,72.13,1,9692.05,1145.38,107.69,828.47,179.67,8.73,4.99,28.9
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,31842,Marcinho,LF,Wide Attacker,64.63,1,9492.47,1360.44,105.47,893.97,339.76,18.1,12.53,30.6
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,32904,Maílton,RWB,Full Back,79.53,1,9513.37,1287.76,105.7,743.46,173.13,9.05,9.05,27.9
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,34171,João Paulo,LCB,Central Defender,97.42,1,9104.7,1140.05,101.16,575.57,150.59,4.62,4.62,28.9
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,38412,W. Clar,LWB,Full Back,97.42,1,9658.1,1398.73,107.31,1007.01,260.53,11.09,10.16,30.1
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,151333,Dentinho,RWB,Full Back,17.88,0,10362.16,1575.21,115.14,1036.72,70.46,5.03,10.07,25.4
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,172961,Bruno Matias,RM,Midfield,97.42,1,10733.48,2128.59,119.26,789.91,94.23,3.7,10.16,27.6
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,175716,Eduardo Doma,CB,Central Defender,97.42,1,8998.46,1041.2,99.98,457.31,86.84,4.62,6.47,27.5
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,175761,Marcinho,RF,Wide Attacker,17.88,0,10729.54,1831.87,119.22,890.77,322.09,10.07,10.07,29.8
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,181589,J. Jiménez,CF,Center Forward,25.28,0,9892.29,1249.44,109.91,416.48,192.22,7.12,7.12,30.4
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,439597,Mailson,RF,Wide Attacker,72.13,1,10476.85,1684.38,116.41,949.49,263.26,12.48,7.49,30.9
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,439600,Italo,LF,Wide Attacker,32.78,0,9839.15,1257.35,109.32,1224.4,543.57,30.2,16.47,30.2
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,631802,Rafael Carvalheira,LM,Midfield,79.53,1,11713.2,2164.75,130.15,1202.89,273.85,15.84,5.66,29.8
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,920529,Victor Caetano,RCB,Central Defender,97.42,1,8839.56,856.42,98.22,477.64,133.04,4.62,4.62,28.0
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Amazonas,casa,V,3,4,0,10,0,0,0,Brazil. Serie B,15,978794,Kaique Maciel,RF,Wide Attacker,25.28,0,11102.57,1616.08,123.36,715.49,181.54,10.68,7.12,29.6
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,31806,Giovanni Augusto,CF,Center Forward,89.4,1,9193.29,980.54,102.15,468.12,104.7,7.05,10.07,28.4
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,31842,Marcinho,LF,Wide Attacker,78.6,1,9357.25,1236.64,103.97,920.61,243.89,14.89,11.45,29.9
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,32904,Maílton,RWB,Full Back,100.33,1,8824.78,1111.4,98.05,662.89,229.63,11.66,8.97,31.6
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,34171,João Paulo,LCB,Central Defender,89.4,1,8810.74,996.64,97.9,494.3,125.84,8.05,5.03,27.8
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,38412,W. Clar,LWB,Full Back,100.33,1,9955.91,1595.78,110.62,871.0,225.15,10.76,8.97,27.6
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,172961,Bruno Matias,LM,Midfield,89.4,1,10957.05,2125.17,121.74,679.53,144.97,5.03,4.03,27.2
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,175716,Eduardo Doma,CB,Central Defender,100.33,1,8587.97,926.61,95.42,291.53,71.76,5.38,3.59,28.7
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,175761,Marcinho,CF,Center Forward,10.93,0,10610.67,2271.95,117.9,979.57,156.4,8.23,8.23,25.5
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,181589,J. Jiménez,LM,Midfield,10.93,0,10684.76,2008.54,118.72,419.82,65.85,8.23,8.23,23.1
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,439597,Mailson,RF,Wide Attacker,65.88,1,10825.95,1973.94,120.29,1188.46,247.26,15.03,6.83,29.2
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,439600,Italo,RF,Wide Attacker,34.45,0,9679.25,1564.88,107.55,1102.47,216.84,13.06,7.84,28.2
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,631802,Rafael Carvalheira,RM,Midfield,100.33,1,11062.82,2143.85,122.92,1045.91,172.23,9.87,5.38,27.6
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,818156,Rubens,LWB,Full Back,10.93,0,11944.21,2535.37,132.71,1539.33,395.12,16.46,16.46,27.2
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,920529,Victor Caetano,RCB,Central Defender,100.33,1,8554.78,810.9,95.05,464.65,180.3,6.28,2.69,30.5
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2020116,2025-06-06,2025-06-07,1,11,1T,Novorizontino,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,978794,Kaique Maciel,RF,Wide Attacker,21.73,0,10978.07,1743.4,121.98,1321.01,401.69,16.56,4.14,26.8
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,31806,Giovanni Augusto,CF,Center Forward,77.13,1,9647.19,1102.64,107.19,653.41,147.02,7.0,5.83,29.1
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,31842,Marcinho,LF,Wide Attacker,86.58,1,9411.28,1030.11,104.57,879.38,313.92,13.51,9.36,31.7
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,32904,Maílton,RWB,Full Back,102.18,1,9647.07,1411.87,107.19,806.79,214.91,12.33,7.05,29.2
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,38412,W. Clar,LWB,Full Back,102.18,1,10245.11,1515.8,113.83,944.19,252.78,13.21,5.28,29.4
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,44478,Jhonnathan,LCB,Central Defender,35.05,0,8686.73,885.88,96.52,369.76,84.74,7.7,10.27,27.1
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,172961,Bruno Matias,LM,Midfield,102.18,1,11018.43,2099.76,122.43,707.26,85.43,4.4,8.81,26.9
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,175702,N. Pessôa,RF,Wide Attacker,67.13,1,11294.69,2010.92,125.5,1171.7,390.12,21.45,10.72,28.9
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,175716,Eduardo Doma,LCB,Central Defender,77.13,1,9466.34,1032.63,105.18,383.88,71.18,4.67,7.0,28.3
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,439597,Mailson,RF,Wide Attacker,35.05,0,10032.24,1920.68,111.47,1003.99,136.09,12.84,12.84,27.5
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,439600,Italo,RF,Wide Attacker,25.05,0,9413.17,1368.86,104.59,1210.78,621.56,21.56,3.59,32.7
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,532987,Bruno Leonardo,CB,Central Defender,102.18,1,9056.08,867.56,100.62,320.6,59.01,4.4,4.4,26.3
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,631802,Rafael Carvalheira,RM,Midfield,102.18,1,11591.81,2331.4,128.8,1109.77,158.54,9.69,4.4,27.5
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,876058,Everton,RCB,Central Defender,25.05,0,8504.19,790.42,94.49,308.98,86.23,7.19,10.78,29.1
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,920529,Victor Caetano,RCB,Central Defender,67.13,1,9133.61,949.16,101.48,309.68,117.97,5.36,5.36,30.3
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021092,2025-06-16,2025-06-17,1,12,1T,Ferroviária,casa,V,3,2,1,10,0,0,0,Brazil. Serie B,15,991358,Marlon,RM,Midfield,15.6,0,10355.77,2411.54,115.06,905.77,57.69,5.77,11.54,24.4
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,31806,Giovanni Augusto,AM,Midfield,80.83,1,9932.66,1334.97,110.36,664.7,151.42,6.68,7.79,28.3
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,31842,Marcinho,CF,Center Forward,67.73,1,10038.63,1241.04,111.54,793.26,267.08,15.94,10.63,33.8
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,31918,Perotti,CF,Center Forward,28.88,0,10282.75,1766.76,114.25,679.28,137.1,6.23,6.23,27.9
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,32904,Maílton,RWB,Full Back,96.62,1,9481.9,1326.48,105.35,688.39,153.7,7.45,7.45,28.8
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,34171,João Paulo,LCB,Central Defender,96.62,1,9856.37,1169.05,109.52,685.6,146.25,10.25,7.45,29.4
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,38412,W. Clar,LWB,Full Back,89.37,1,10759.72,1570.05,119.55,1071.54,260.84,15.11,6.04,28.7
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,53103,Mancha,LWB,Full Back,7.25,0,10762.76,1154.48,119.59,819.31,37.24,0.0,0.0,24.7
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,56580,Pedro Martins,LM,Midfield,7.25,0,11371.03,2507.59,126.34,496.55,186.21,12.41,12.41,25.9
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,172961,Bruno Matias,LM,Midfield,89.37,1,11292.47,1886.27,125.47,861.06,206.45,7.05,5.04,27.9
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,175702,N. Pessôa,CF,Center Forward,67.73,1,11116.24,1617.08,123.51,1084.25,326.87,10.63,9.3,30.9
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,175761,Marcinho,AM,Midfield,15.78,0,10731.57,1961.56,119.24,786.91,114.04,11.4,0.0,26.3
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,439600,Italo,CF,Center Forward,28.88,0,10419.85,1673.28,115.78,782.11,158.92,6.23,3.12,27.4
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,532987,Bruno Leonardo,CB,Central Defender,96.62,1,9781.85,1135.52,108.69,544.01,89.43,6.52,5.59,27.4
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,631802,Rafael Carvalheira,RM,Midfield,96.62,1,11765.98,2109.88,130.73,1030.26,185.37,11.18,3.73,27.0
2025,1,Chapecoense,Sobe,0,1,0,3,100.0,0,2021505,2025-06-20,2025-06-21,1,13,1T,Botafogo-SP,fora,D,0,0,1,4,0,1,1,Brazil. Serie B,15,920529,Victor Caetano,RCB,Central Defender,96.62,1,9290.94,1087.08,103.23,573.81,138.8,7.45,4.66,27.8
