ano,jogador,time,posicao,grupo,idade,jogos,minutos,fatia_pct,time_hoje,faixa_do_time,id_tm,lesao_dias,lesao_n,lesao_jogos_perdidos,alta,temporadas_alta_ult3,temporadas_com_dado_ult3,regular
2024,Walterson,Chapecoense,LW,Extremo,31,7,156,4.2,Paju Citizen,Meio,,,,,0,0,1,0
2024,Alex Nascimento,Santos,LCB,Zaga,27,5,155,4.0,,Sobe,,,,,0,0,1,0
2024,E. Castillo,Coritiba,LW,Extremo,31,6,154,4.0,Alianza Lima,Meio,,,,,0,0,1,0
2024,Biel,Paysandu,CF,Atacante,24,3,152,3.9,Sport Recife,Meio,,,,,0,1,3,0
2024,Andrey,Ceará,RCMF,Meia,28,11,146,3.7,Santa Cruz,Sobe,,,,,0,0,3,0
2024,Robson Duarte,Amazonas,RAMF,Extremo,33,3,146,3.8,Kanchanaburi Power,Meio,593206,11.0,1,2.0,0,0,1,0
2024,Jonny Uchuari,Amazonas,LWB,Lateral,32,4,145,3.8,Cuenca Juniors,Meio,189490,,,,0,0,1,0
2024,Jhow,Ituano,CF,Atacante,21,5,144,3.8,,Cai,1225128,,,,0,0,1,0
2024,Lucas André,Sport,RB,Lateral,23,3,142,3.7,,Sobe,918663,,,,0,0,2,0
2024,Gustavo França,Guarani,RW,Extremo,28,4,141,3.6,Arema,Cai,455188,,,,0,0,2,0
2024,Matheus Aluísio,Ituano,LCMF,Meia,23,7,136,3.6,,Cai,889865,,,,0,0,2,0
2024,Kaique Rodrigues,Ceará,CF,Atacante,22,6,135,3.4,Academico Viseu U23,Sobe,,,,,0,0,1,0
2024,Lucas Dias,Ituano,RB,Lateral,21,3,134,3.5,Ituano,Cai,,,,,0,0,3,0
2024,Diego Gonçalves,Mirassol,LWF,Extremo,31,5,134,3.5,Criciúma,Sobe,405720,51.0,2,6.0,0,0,1,0
2024,Miguelito,Santos,RAMF,Extremo,22,5,133,3.5,Santos,Sobe,1063811,,,,0,0,1,0
2024,David,Coritiba,LW,Extremo,26,4,132,3.5,Ponte Preta,Meio,,,,,0,1,3,0
2024,Dieguinho,Sport,CF,Atacante,21,6,128,3.3,Sport Recife U23,Sobe,,,,,0,0,1,0
2024,Marquinhos,Mirassol,LW,Extremo,26,6,127,3.3,Mirassol,Sobe,871802,,,,0,0,1,0
2024,Jonathan Vieira,Ituano,LB,Lateral,28,3,127,3.3,,Cai,579346,,,,0,0,2,0
2024,Halerrandrio,Goiás,RWF,Extremo,20,6,126,3.3,Goiás,Meio,1092628,,,,0,0,1,0
2024,Jean Carlos,Ponte Preta,LAMF,Extremo,23,5,125,3.3,Ponte Preta,Cai,676511,,,,0,0,3,0
2024,Igor Bohn,Avaí,GK,Goleiro,30,2,125,3.3,Avaí,Meio,530385,,,,0,0,2,0
2024,Ronald Camarão,Botafogo-SP,RB,Lateral,26,7,125,3.3,Maringá,Meio,870653,,,,0,0,1,0
2024,Enzo,Novorizontino,LB,Lateral,21,2,122,3.2,Confiança,Meio,1139255,,,,0,0,1,0
2024,Crystopher,Paysandu,AMF,Meia,28,4,122,3.2,CRB,Meio,730982,,,,0,0,2,0
2024,Kayque,Guarani,RCMF,Meia,26,5,122,3.1,,Cai,813037,,,,0,0,1,0
2024,Thomás Luciano,Ponte Preta,RB,Lateral,24,3,119,3.1,Ferroviário,Cai,869063,,,,0,0,1,0
2024,João Pedro,Mirassol,RW,Extremo,23,5,118,3.1,Confiança,Sobe,,,,,0,1,2,0
2024,Cristian Renato,Mirassol,RWF,Extremo,26,7,118,3.1,Busan I'Park,Sobe,1004065,,,,0,0,2,0
2024,Victor Caetano,Chapecoense,RCMF,Meia,28,3,118,3.1,Chapecoense,Meio,636507,,,,0,0,1,0
2024,Rodrigo Moledo,Chapecoense,CB,Zaga,38,3,117,3.1,Coritiba,Meio,119434,,,,0,0,1,0
2024,Alef Manga,Coritiba,LAMF,Extremo,31,4,113,3.0,Remo,Meio,612479,,,,0,0,1,0
2024,R Giacomin,Chapecoense,LB,Lateral,28,6,110,2.9,Al Hamriyah,Meio,,,,,0,0,1,0
2024,J. Tagueu,Paysandu,CF,Atacante,32,5,109,2.8,Hai Phong,Meio,,,,,0,0,1,0
2024,Kelvyn,Chapecoense,RCB,Zaga,27,2,109,2.9,Confiança,Meio,716388,,,,0,0,2,0
2024,Venícius,Ponte Preta,CF,Atacante,27,3,107,2.8,Sergipe,Cai,,,,,0,0,2,0
2024,Renê Santos,Guarani,CB,Zaga,34,1,105,2.7,,Cai,154990,,,,0,0,1,0
2024,Georgemy,Brusque,GK,Goleiro,30,1,104,2.8,Mirassol,Cai,258369,,,,0,0,3,0
2024,William Gabriel,Botafogo-SP,RW,Extremo,22,7,104,2.7,Paide,Meio,1091752,,,,0,0,2,0
2024,Luis Henrique,Goiás,LB,Lateral,17,1,101,2.6,Goiás U20,Meio,,,,,0,0,1,0
2024,Benassi,Coritiba,GK,Goleiro,22,1,101,2.7,Coritiba,Meio,1095547,,,,0,0,1,0
2024,Diógenes,Santos,GK,Goleiro,25,1,101,2.6,Santos,Sobe,907359,,,,0,0,1,0
2024,Flávio,América-MG,RB,Lateral,26,2,101,2.6,Figueirense,Meio,672618,,,,0,0,2,0
2024,Neto,Brusque,RCB,Zaga,22,1,101,2.7,Primavera SP,Cai,1073549,,,,0,0,3,0
2024,Luisão,Novorizontino,RCB,Zaga,20,1,99,2.6,Grêmio Novorizontino U20,Meio,1093922,,,,0,0,2,0
2024,Higor,Vila Nova,LB,Lateral,21,1,99,2.6,Vila Nova,Meio,1090843,,,,0,0,1,0
2024,Gabriel Leite,Coritiba,GK,Goleiro,38,1,99,2.6,Coritiba,Meio,54336,,,,0,0,1,0
2024,Guilherme Azevedo,Operário-PR,RAMF,Extremo,25,3,98,2.6,,Meio,675242,,,,0,0,2,0
2024,William,Ponte Preta,GK,Goleiro,28,1,98,2.6,América Mineiro,Cai,638060,,,,0,0,2,0
2024,Matheus Melo,Amazonas,AMF,Meia,27,4,97,2.5,CSA,Meio,1144483,,,,0,0,1,0
2024,Pedro Manoel,Guarani,RB,Lateral,20,2,97,2.5,Tartu Tammeka,Cai,1221845,,,,0,0,1,0
2024,Jori,América-MG,GK,Goleiro,30,1,97,2.5,Capital Brasilia,Meio,429799,,,,0,0,1,0
2024,Brendon,Paysandu,AMF,Meia,24,4,96,2.5,Nação,Meio,,,,,0,0,1,0
2024,Fabian Volpi,Amazonas,GK,Goleiro,29,1,96,2.5,Barra,Meio,540645,,,,0,0,1,0
2024,Felipe,Chapecoense,LB,Lateral,27,2,96,2.6,Botafogo SP,Meio,508930,,,,0,0,3,0
2024,Ó. Ruiz,Novorizontino,CF,Atacante,35,4,95,2.5,Sportivo Luqueño,Meio,,,,,0,0,1,0
2024,Mateus Pureza,CRB,RB,Lateral,22,1,95,2.5,EC São José,Meio,1149377,,,,0,0,1,0
2024,Marcelinho,Guarani,RW,Extremo,29,3,94,2.4,Ypiranga Erechim,Cai,,,,,0,0,3,0
2024,Helibelton Palacios,Sport,RB,Lateral,33,2,94,2.5,Santa Fe,Sobe,211389,126.0,1,18.0,0,0,1,0
2024,Roberto,Vila Nova,LB,Lateral,35,2,94,2.5,Caxias,Meio,,,,,0,0,3,0
2024,Guilherme Portuga,Ponte Preta,AMF,Meia,28,4,94,2.5,Portuguesa,Cai,752562,,,,0,0,1,0
2024,Daniel dos Anjos,Guarani,CF,Atacante,30,4,92,2.4,Ninh Binh,Cai,523364,,,,0,0,1,0
2024,Wellington,Amazonas,RCB,Zaga,31,1,92,2.4,Ankara Keçiörengücü,Meio,,,,,0,0,3,0
2024,Kevin,Avaí,RB,Lateral,28,3,92,2.4,CRB,Meio,520430,,,,0,0,3,0
2024,Wesley Borges,Ituano,GK,Goleiro,24,1,92,2.4,Ituano,Cai,823543,,,,0,0,1,0
2024,Erik Nascimento,Ituano,RCB,Zaga,21,1,92,2.4,Ferroviária,Cai,1028587,,,,0,0,1,0
2024,Renyer,Guarani,LAMF,Extremo,23,3,89,2.3,,Cai,668236,,,,0,0,1,0
2024,Rafael Castro,Botafogo-SP,LB,Lateral,21,3,88,2.3,Goiatuba EC,Meio,1082595,,,,0,0,1,0
2024,Mailson,Chapecoense,LW,Extremo,23,1,88,2.3,Figueirense,Meio,1082825,,,,0,0,2,0
2024,Vinícius Barata,CRB,RW,Extremo,27,3,88,2.3,CRB,Meio,548258,,,,0,0,2,0
2024,Heron,CRB,LB,Lateral,25,3,86,2.2,Londrina,Meio,697401,143.0,1,51.0,0,1,2,0
2024,Robinho,Brusque,CF,Atacante,22,5,86,2.3,Cianorte,Cai,,,,,0,0,3,0
2024,Henrique Melo,Coritiba,RDMF,Volante,21,2,81,2.1,Porto Vitoria,Meio,1090824,,,,0,0,1,0
2024,Gustavo Walisson,Botafogo-SP,RCB,Zaga,21,1,81,2.1,EC São José,Meio,,,,,0,0,1,0
2024,Leonardo,Vila Nova,LCB,Zaga,21,1,80,2.1,Concórdia,Meio,,,,,0,0,1,0
2024,João Victor,Ceará,LW,Extremo,22,2,78,2.0,Hapoel Be'er Sheva,Sobe,,,,,0,0,3,0
2024,Guilherme Lacerda,Vila Nova,LCB,Zaga,25,5,76,2.0,Boavista,Meio,738525,,,,0,0,2,0
2024,Fábio,Vila Nova,RB,Lateral,25,3,75,2.0,Barra,Meio,980832,,,,0,0,1,0
2024,Vinícius Leite,Paysandu,LW,Extremo,32,3,74,1.9,Amazonas,Meio,530499,,,,0,0,2,0
2024,Jean Pyerre,Ituano,AMF,Meia,28,3,73,1.9,Brasiliense,Cai,351903,,,,0,0,1,0
2024,João Villela,Guarani,RW,Extremo,22,1,72,1.8,,Cai,1223078,,,,0,0,1,0
2024,Gustavinho,América-MG,LCMF,Meia,24,5,70,1.8,Athletic Club,Meio,,,,,0,0,1,0
2024,Vinicius Kauê,Guarani,LB,Lateral,23,2,68,1.7,,Cai,658676,,,,0,0,1,0
2024,Victor Reis,Ituano,LCMF,Meia,22,1,68,1.8,Ituano,Cai,,,,,0,0,1,0
2024,Guilherme Beléa,Ponte Preta,LAMF,Extremo,25,4,67,1.8,Piauí,Cai,874669,,,,0,0,1,0
2024,Lipe Gadol,Ituano,LCMF,Meia,22,2,67,1.8,Ituano,Cai,,,,,0,0,1,0
2024,Caíque,Vila Nova,RWF,Extremo,26,2,66,1.7,Maringá,Meio,,,,,0,0,3,0
2024,Enzo Monteiro,Santos,CF,Atacante,22,1,64,1.7,Chungbuk Cheongju,Sobe,1084192,,,,0,0,1,0
2024,Nassom,Sport,LB,Lateral,23,1,57,1.5,Inter de Limeira,Sobe,1087716,,,,0,0,1,0
2024,Marcelo Mineiro,Ituano,LW,Extremo,23,2,57,1.5,,Cai,854716,,,,0,0,1,0
2024,Carlos Maia,Paysandu,AMF,Meia,25,1,56,1.5,Águia de Marabá,Meio,977534,,,,0,0,1,0
2024,Paulo Henrique,Mirassol,RW,Extremo,29,4,56,1.5,Noroeste,Sobe,1082705,,,,0,0,1,0
2024,Paulinho,América-MG,LB,Lateral,22,2,56,1.5,Vasco da Gama,Meio,,,,,0,0,3,0
2024,Keffel,Paysandu,LB,Lateral,26,1,55,1.4,Sumqayıt,Meio,752701,,,,0,0,1,0
2024,Kauã Lucas,Ceará,LW,Extremo,22,1,53,1.3,Grêmio Sãocarlense,Sobe,,,,,0,0,1,0
2024,Bruninho,Ceará,LW,Extremo,26,1,53,1.3,Maccabi Haifa,Sobe,584083,,,,0,1,3,0
2024,Marcondes,Vila Nova,LCB,Zaga,33,3,52,1.4,Amazonas,Meio,437777,194.0,2,123.0,0,0,3,0
2024,Felipe Guimarães,Coritiba,RB,Lateral,22,2,51,1.3,Atlético GO,Meio,1090821,,,,0,0,1,0
2024,Jonathan,América-MG,CF,Atacante,23,1,51,1.3,Maringá,Meio,813119,,,,0,0,3,0
2024,B. Arce,Santos,AMF,Meia,28,2,50,1.3,Bolívar,Sobe,,,,,0,0,1,0
2024,Léo Porfírio,Guarani,LW,Extremo,21,2,49,1.3,ASA,Cai,1133455,,,,0,0,1,0
2024,Rodriguinho,CRB,RAMF,Extremo,21,1,49,1.3,Anápolis,Meio,,,,,0,0,2,0
2024,Rodrigo,Chapecoense,CF,Atacante,19,2,48,1.3,Red Bull Bragantino U20,Meio,,,,,0,0,3,0
2024,Caio Rafael,Ceará,RAMF,Extremo,22,3,46,1.2,Londrina,Sobe,1012166,,,,0,0,1,0
2024,Ruan Carlos,Ituano,RB,Lateral,24,2,45,1.2,,Cai,1047531,,,,0,0,1,0
2024,Rafinha,Ceará,LCMF,Meia,26,2,45,1.1,Maringá,Sobe,,,,,0,0,3,0
2024,Kauã,Ponte Preta,CF,Atacante,19,2,44,1.2,Nautico U20,Cai,,,,,0,0,1,0
2024,Yago Lincoln,Ceará,LCB,Zaga,23,3,44,1.1,Londrina,Sobe,1095336,,,,0,0,1,0
2024,DG,Amazonas,RAMF,Extremo,27,2,42,1.1,Brasil de Pelotas,Meio,524591,,,,0,0,2,0
2024,Jean Pedroso,Coritiba,RCB,Zaga,22,2,40,1.1,Karpaty,Meio,1090422,,,,0,0,1,0
2024,Ronaldo Mendes,Chapecoense,RAMF,Extremo,33,2,40,1.1,CSA,Meio,236952,,,,0,0,1,0
2024,Wellington Manzoli,Amazonas,LCB,Zaga,25,2,39,1.0,São Bernardo FC,Meio,,,,,0,0,2,0
2024,Cauari,Brusque,LW,Extremo,23,3,39,1.0,Portuguesa,Cai,1082528,,,,0,0,1,0
2024,Tallyson Carlos,Goiás,LW,Extremo,19,2,35,0.9,Goiás U20,Meio,1278331,,,,0,0,1,0
2024,Everton,Vila Nova,RW,Extremo,24,1,33,0.9,Madureira,Meio,839034,,,,0,0,1,0
2024,Rubens,Amazonas,CF,Atacante,32,1,33,0.9,Tombense,Meio,,,,,0,0,2,0
2024,Hyan,Santos,RCMF,Meia,22,1,32,0.8,Avaí,Sobe,1082852,,,,0,0,1,0
2024,Jhonny Lucas,Goiás,RCMF,Meia,26,1,32,0.8,Amazonas,Meio,540990,,,,0,0,3,0
2024,I. Torres,Goiás,LW,Extremo,35,1,30,0.8,Sportivo San Lorenzo,Meio,,,,,0,0,1,0
2024,Rafael Oller,Operário-PR,RWF,Extremo,31,1,28,0.8,Inter de Limeira,Meio,844237,,,,0,0,2,0
2024,João Botão,Operário-PR,RWB,Lateral,20,1,28,0.8,Operário PR,Meio,,,,,0,0,1,0
2024,Rafhael Lucas,Operário-PR,AMF,Meia,33,1,27,0.7,CRAC,Meio,225414,,,,0,0,1,0
2024,Cacá,Chapecoense,CF,Atacante,20,1,27,0.7,Concórdia,Meio,1084628,,,,0,0,1,0
2024,Paulo Henrique,Chapecoense,RCMF,Meia,21,1,27,0.7,Confiança,Meio,1082705,,,,0,0,1,0
2024,Alison,Santos,RDMF,Volante,33,1,26,0.7,,Sobe,,,,,0,0,1,0
2024,Jonny,Amazonas,RW,Extremo,28,1,26,0.7,,Meio,,,,,0,0,1,0
2024,Michael,Guarani,RW,Extremo,20,1,24,0.6,Guarani U20,Cai,579207,,,,0,0,2,0
2024,Mateus Xavier,Santos,RAMF,Extremo,19,1,23,0.6,Santos,Sobe,1220141,,,,0,0,1,0
2024,Luca Meirelles,Santos,AMF,Meia,19,2,22,0.6,Shakhtar Donetsk,Sobe,1220143,,,,0,0,1,0
2024,A. Villarreal,Santos,CF,Atacante,21,1,22,0.6,Caracas,Sobe,,,,,0,0,1,0
2024,Gustavo Pajé,Vila Nova,RW,Extremo,21,1,20,0.5,Aris,Meio,1095514,,,,0,0,1,0
2024,Carlos Miguel,Vila Nova,LCMF,Meia,20,1,20,0.5,Operário MS,Meio,1097025,,,,0,0,1,0
2024,Sarjani,Vila Nova,LW,Extremo,22,1,20,0.5,Cheonan City,Meio,,,,,0,0,1,0
2024,João Marcelo,Guarani,CF,Atacante,21,1,20,0.5,Shabab Al Ahli Dubai,Cai,1344099,,,,0,0,1,0
2024,Thalles,Botafogo-SP,CF,Atacante,21,2,20,0.5,Botafogo SP,Meio,1222359,,,,0,0,1,0
2024,Henri,Mirassol,RCB,Zaga,24,1,20,0.5,CRB,Sobe,627214,,,,0,0,1,0
2024,Dudu,Operário-PR,LWF,Extremo,20,1,18,0.5,Operário PR,Meio,691811,47.0,2,8.0,0,0,3,0
2024,Lucas Teixeira,Ceará,RW,Extremo,19,1,18,0.5,Água Santa U20,Sobe,,,,,0,0,1,0
2024,Miguel Silva,Mirassol,LAMF,Extremo,22,1,18,0.5,,Sobe,,,,,0,0,1,0
2024,Luquinha,Botafogo-SP,RW,Extremo,25,1,17,0.4,,Meio,651205,,,,0,0,1,0
2024,Pedro Barcelos,América-MG,LCB,Zaga,30,1,15,0.4,Académico de Viseu F.C.,Meio,752592,,,,0,0,1,0
2024,Kauã Diniz,América-MG,LCMF,Meia,22,1,15,0.4,RB Omiya Ardija,Meio,1086631,,,,0,0,1,0
2024,Yago Santos,América-MG,DMF,Volante,23,1,15,0.4,Athletico Paranaense,Meio,900203,,,,0,0,1,0
2024,Nonato,Santos,LCMF,Meia,28,1,14,0.4,Fluminense,Sobe,546172,58.0,2,10.0,0,0,1,0
2024,Pedro Severino,Botafogo-SP,CF,Atacante,20,1,14,0.4,,Meio,1083855,,,,0,0,2,0
2024,Gabriel Lima,Brusque,RB,Lateral,23,1,14,0.4,Gama,Cai,1124161,,,,0,0,2,0
2024,Diego Coser,Chapecoense,LW,Extremo,20,1,13,0.3,Chapecoense,Meio,1108007,,,,0,0,2,0
2024,David Antunes,Chapecoense,LCMF,Meia,20,1,13,0.3,Chapecoense,Meio,1084629,,,,0,0,1,0
2024,Vini Peixoto,Mirassol,AMF,Meia,25,1,12,0.3,Shimizu S-Pulse,Sobe,,,,,0,0,1,0
2024,Denzel,Goiás,CF,Atacante,23,1,10,0.3,Yangpyeong,Meio,1022927,,,,0,0,2,0
2024,João Maranini,Botafogo-SP,CB,Zaga,23,1,10,0.3,CEOV Operário MT,Meio,999797,,,,0,0,2,0
2024,Rafinha,Chapecoense,LDMF,Volante,23,1,9,0.2,,Meio,,,,,0,0,3,0
2024,L. Reis,Brusque,RCB,Zaga,,1,8,0.2,Brusque,Cai,,,,,0,0,1,0
2024,Zé Pagliarini,Operário-PR,LCMF,Meia,22,1,8,0.2,Taubaté,Meio,1224419,,,,0,0,1,0
2024,Thiago Henrique,Chapecoense,RB,Lateral,24,1,8,0.2,,Meio,1033500,,,,0,0,1,0
2024,Lucas Silva,Brusque,RCB,Zaga,20,1,8,0.2,Blumenau,Cai,1346174,,,,0,0,3,0
2024,Thiago Spice,Amazonas,CF,Atacante,41,1,6,0.2,,Meio,684569,,,,0,0,1,0
2024,Luiz Otávio,Ceará,RCB,Zaga,37,1,5,0.1,Ceará,Sobe,265693,228.0,2,121.0,0,1,3,0
2024,Erik Filipe,CRB,LB,Lateral,20,1,4,0.1,Portuguesa U20,Meio,,,,,0,0,1,0
2023,Alex Muralha,Mirassol,GK,Goleiro,36,38,3892,100.3,Mirassol,Meio,277743,,,,1,1,1,0
2023,Danilo Boza,Juventude,RCB,Zaga,28,38,3888,98.3,Urawa Reds,Sobe,606136,,,,1,1,2,0
2023,Rafael Donato,Vila Nova,RCB,Zaga,37,37,3808,97.5,Guarani,Meio,212199,,,,1,2,2,1
2023,Dênis Júnior,Vila Nova,GK,Goleiro,28,37,3808,97.5,Ferroviária,Meio,650517,,,,1,1,1,0
2023,Felipe Garcia,Tombense,GK,Goleiro,38,37,3799,97.8,Cianorte,Cai,,,,,1,0,2,0
2023,Caíque França,Ponte Preta,GK,Goleiro,31,36,3690,95.2,Guarani,Meio,408850,,,,1,2,2,1
2023,Ronaldo,Atlético-GO,GK,Goleiro,30,36,3659,95.9,Bahia,Sobe,,,,,1,1,2,0
2023,Jefferson Paulino,Ituano,GK,Goleiro,34,36,3648,95.0,Retrô,Meio,437791,,,,1,1,2,0
2023,Luiz Otávio,Mirassol,LCB,Zaga,33,36,3637,93.7,Ceará,Meio,,,,,1,1,2,0
2023,Lucas Arcanjo,Vitória,GK,Goleiro,28,36,3619,93.5,Vitória,Sobe,645602,,,,1,1,1,0
2023,Fellipe Mateus,Criciúma,LCMF,Meia,35,36,3613,91.7,Criciúma,Sobe,520470,,,,1,2,2,1
2023,Lucão,Guarani,LCB,Zaga,30,36,3596,94.1,Chongqing Tongliang Long,Meio,270191,,,,1,1,2,0
2023,Rodrigo,Criciúma,RCB,Zaga,39,35,3587,91.0,Criciúma,Sobe,,,,,1,0,2,0
2023,Wagner Leonardo,Vitória,LCB,Zaga,27,35,3546,91.6,Grêmio,Sobe,671572,,,,1,1,2,0
2023,Marcelo Hermes,Criciúma,LB,Lateral,31,37,3535,89.7,Criciúma,Sobe,348769,,,,1,2,2,1
2023,Gustavo,Criciúma,GK,Goleiro,33,34,3501,88.9,América Mineiro,Sobe,667411,,,,1,0,2,0
2023,Eduardo Doma,Vila Nova,LCB,Zaga,28,35,3487,89.3,Chapecoense,Meio,,,,,1,1,2,0
2023,Diogo Silva,CRB,GK,Goleiro,40,34,3478,88.5,Noroeste,Meio,,,,,1,2,2,1
2023,Diogo Mateus,Guarani,RB,Lateral,33,35,3446,90.2,Botafogo PB,Meio,231009,,,,1,1,2,0
2023,Artur,Ponte Preta,LB,Lateral,32,34,3442,88.8,Londrina,Meio,296903,,,,1,2,2,1
2023,Thiago Couto,Juventude,GK,Goleiro,27,34,3436,86.8,Sport Recife,Sobe,546217,,,,1,1,1,0
2023,Adriano Martins,Novorizontino,RCB,Zaga,29,35,3420,88.1,Atlético GO,Meio,739272,,,,1,1,1,0
2023,Rodrigo Gelado,Vila Nova,LB,Lateral,22,35,3416,87.4,Athletic Club,Meio,1014555,,,,1,1,1,0
2023,Jordi,Novorizontino,GK,Goleiro,33,33,3314,85.4,Grêmio Novorizontino,Meio,255928,,,,1,1,1,0
2023,Shaylon,Atlético-GO,AMF,Meia,29,36,3304,86.6,Mirassol,Sobe,480274,,,,1,1,1,0
2023,Luiz Daniel,Sampaio Corrêa,GK,Goleiro,33,33,3303,84.5,Botafogo PB,Cai,555564,,,,1,2,2,1
2023,Mayk,Guarani,LB,Lateral,27,36,3303,86.5,Remo,Meio,603423,,,,1,1,2,0
2023,Lucas Ramon,Mirassol,RB,Lateral,32,35,3252,83.8,São Paulo,Meio,378189,,,,1,1,2,0
2023,Geovane,Novorizontino,RCMF,Meia,37,35,3232,83.3,Atlético GO,Meio,,,,,1,1,2,0
2023,João Paulo,Londrina,LDMF,Volante,41,33,3221,83.2,Rio Branco ES,Cai,,,,,1,0,2,0
2023,Guilherme Parede,Vila Nova,LW,Extremo,30,34,3202,82.0,América Mineiro,Meio,393830,,,,1,1,1,0
2023,Arilson,Criciúma,DMF,Volante,32,33,3194,81.1,Betim,Sobe,552255,,,,1,2,2,1
2023,Airton,Chapecoense,GK,Goleiro,32,31,3154,79.7,Criciúma,Meio,377799,42.0,1,7.0,1,1,2,0
2023,Gabriel,Londrina,RCB,Zaga,22,32,3149,81.3,Cuiabá,Cai,,,,,1,1,2,0
2023,Guilherme Madruga,Botafogo-SP,RCMF,Meia,25,33,3120,80.6,Shandong Taishan,Meio,1081036,,,,1,1,1,0
2023,Rafael Thyere,Sport,RCB,Zaga,33,31,3114,82.2,Chapecoense,Meio,292152,17.0,1,2.0,1,2,2,1
2023,Jádson,Juventude,RW,Extremo,33,34,3112,78.6,Athletico Paranaense,Sobe,205179,,,,1,1,1,0
2023,Matheus Frizzo,Tombense,AMF,Meia,28,34,3106,79.9,Suwon,Cai,688878,,,,1,1,2,0
2023,Matheus Albino,Botafogo-SP,GK,Goleiro,31,31,3098,80.0,CRB,Meio,363811,,,,1,1,2,0
2023,Walisson Maia,Criciúma,LCB,Zaga,34,32,3090,78.4,Arema,Sobe,188715,,,,1,1,1,0
2023,Danielzinho,Mirassol,LCMF,Meia,31,33,3084,79.5,São Paulo,Meio,292731,,,,1,1,2,0
2023,Camutanga,Vitória,RCB,Zaga,32,33,3069,79.3,Vitória,Sobe,607817,,,,1,1,2,0
2023,Negueba,Mirassol,RW,Extremo,26,35,3064,78.9,Mirassol,Meio,680681,,,,1,1,2,0
2023,Márcio,Botafogo-SP,LCB,Zaga,25,32,3062,79.1,Hapoel Ramat Gan,Meio,,,,,1,1,1,0
2023,João Paulo,CRB,AMF,Meia,36,35,3058,77.8,Guarani,Meio,,,,,1,0,2,0
2023,Willean Lepo,Novorizontino,RWB,Lateral,29,33,3055,78.7,Criciúma,Meio,544464,,,,1,1,2,0
2023,Reginaldo,Juventude,RB,Lateral,33,33,3040,76.8,Náutico,Sobe,329738,,,,1,1,2,0
2023,Gabriel,Mirassol,CF,Atacante,36,36,3014,77.7,Sporting Cristal,Meio,,,,,1,1,2,0
2023,Chico Kim,Mirassol,LW,Extremo,35,37,2964,76.4,Mirassol,Meio,349166,,,,1,1,1,0
2023,Sabino,Sport,LCB,Zaga,29,30,2952,78.0,São Paulo,Meio,546033,,,,1,2,2,1
2023,Vágner Love,Sport,CF,Atacante,42,33,2871,75.8,Retrô,Meio,18829,14.0,1,3.0,1,1,2,0
2023,Pedro Costa,Tombense,RB,Lateral,33,34,2853,73.4,Volta Redonda,Cai,539175,,,,1,1,1,0
2023,Luiz Fernando,Atlético-GO,LAMF,Extremo,29,35,2849,74.7,Fortaleza,Sobe,,,,,1,0,2,0
2023,Erick,Ceará,RAMF,Extremo,28,31,2848,72.7,Vitória,Meio,515638,,,,1,1,1,0
2023,Alan Ruschel,Juventude,LB,Lateral,36,32,2845,71.9,Juventude,Sobe,75080,,,,1,1,2,0
2023,Gustavo Henrique,Sampaio Corrêa,RCB,Zaga,26,29,2836,72.5,Portuguesa,Cai,745163,,,,1,1,1,0
2023,Lourenço,Vila Nova,LCMF,Meia,28,34,2817,72.1,Goiás,Meio,515068,,,,1,1,2,0
2023,Mário Sérgio,Ituano,LB,Lateral,32,31,2815,73.3,São Bernardo FC,Meio,184109,,,,1,1,2,0
2023,Lucas Lima,CRB,RCMF,Meia,26,35,2802,71.3,São Bernardo FC,Meio,688310,,,,1,1,1,0
2023,Marlon,Novorizontino,LCMF,Meia,36,36,2799,72.1,Grêmio Novorizontino,Meio,538234,,,,1,1,1,0
2023,Ralf,Vila Nova,RCMF,Meia,42,31,2798,71.6,Guarani,Meio,99903,,,,1,1,2,0
2023,Natanael,Avaí,LB,Lateral,35,31,2767,71.9,Joinville,Meio,322588,,,,1,1,1,0
2023,Bruno Tubarão,Atlético-GO,RB,Lateral,31,34,2767,72.5,Chapecoense,Sobe,550178,,,,1,1,2,0
2023,Anselmo Ramon,CRB,CF,Atacante,38,31,2764,70.3,Goiás,Meio,118007,,,,1,2,2,1
2023,Egídio,Tombense,LB,Lateral,40,33,2743,70.6,,Cai,54419,,,,1,1,1,0
2023,Neto Paraíba,Sampaio Corrêa,RCMF,Meia,34,33,2733,69.9,Operário PR,Cai,594650,,,,1,1,1,0
2023,Claudinho,Ituano,RCB,Zaga,36,29,2733,71.2,Marcílio Dias,Meio,,,,,1,0,2,0
2023,Paulinho Moccelin,Londrina,LAMF,Extremo,32,31,2726,70.4,Londrina,Cai,282502,,,,1,1,2,0
2023,Zé Marcos,Juventude,LCB,Zaga,28,29,2704,68.3,Sport Recife,Sobe,323850,,,,1,1,2,0
2023,Tárik,Botafogo-SP,LDMF,Volante,33,31,2702,69.8,Londrina,Meio,458115,,,,1,1,1,0
2023,Patrick Brey,Botafogo-SP,LB,Lateral,29,30,2687,69.4,Botafogo SP,Meio,435170,,,,1,1,1,0
2023,Bruno Nazário,Chapecoense,CF,Atacante,31,31,2668,67.4,Henan,Meio,250010,,,,1,1,2,0
2023,Ytalo,Sampaio Corrêa,CF,Atacante,38,31,2665,68.2,Joinville,Cai,70784,,,,1,1,2,0
