ano,clube,jogador,posicao,setor,idade,minutos,jogos,fatia,sc_player_id,matches,minutes_played,minutos_sc,psv99,psv99_top5,distance_p90,m_per_min,running_distance_p90,hsr_distance_p90,hsr_count_p90,sprint_distance_p90,sprint_count_p90,hi_distance_p90,hi_count_p90,high_accel_p90,high_decel_p90,medium_accel_p90,medium_decel_p90,expl_accel_sprint_p90,expl_accel_hsr_p90,cod_count_p90,minutes_tip,distance_p30tip,m_per_min_tip,running_distance_p30tip,hsr_distance_p30tip,hsr_count_p30tip,sprint_distance_p30tip,sprint_count_p30tip,hi_distance_p30tip,hi_count_p30tip,high_accel_p30tip,high_decel_p30tip,medium_accel_p30tip,medium_decel_p30tip,expl_accel_sprint_p30tip,expl_accel_hsr_p30tip,cod_count_p30tip,minutes_otip,distance_p30otip,m_per_min_otip,running_distance_p30otip,hsr_distance_p30otip,hsr_count_p30otip,sprint_distance_p30otip,sprint_count_p30otip,hi_distance_p30otip,hi_count_p30otip,high_accel_p30otip,high_decel_p30otip,medium_accel_p30otip,medium_decel_p30otip,expl_accel_sprint_p30otip,expl_accel_hsr_p30otip,cod_count_p30otip,peak_velocity,peak_velocity_top3,runs_total,runs_p30tip,runs_avg_distance,runs_above_hsr_p30tip,runs_penalty_area_p30tip,runs_targeted_p30tip,runs_received_p30tip,runs_dangerous_p30tip,runs_dangerous_targeted_p30tip,runs_dangerous_received_p30tip,runs_shot_within_10s_p30tip,runs_goal_within_10s_p30tip
2024,Ituano,Matheus Aluísio,"LCMF, RB, DMF",Meia,21.0,136,7,0.035683617975384024,646032,8.0,24.19,193.52,27.4,28.64,9744.56,108.27,1521.99,542.37,56.75,169.32,8.84,711.69,65.59,9.77,13.02,93.96,83.26,1.86,4.19,33.03,4.95,4234.11,141.14,805.43,268.22,27.13,68.99,3.1,337.21,30.23,5.43,5.43,37.21,24.81,0.78,1.55,11.63,6.12,4996.0,166.53,1093.15,432.46,42.36,124.55,5.69,557.01,48.05,5.06,6.32,54.37,41.73,1.26,1.9,28.45,,,40.0,30.27,13.22,1.51,0.76,8.32,7.57,6.81,1.51,1.51,0.0,0.0
2024,Ituano,Miquéias,"RCMF, RDMF",Meia,22.0,2820,34,0.7399103139013452,175733,33.0,85.47,2820.5099999999998,29.14,32.32,10047.48,111.64,1423.55,550.1,49.78,174.86,8.33,724.95,58.1,4.91,12.32,97.38,85.45,1.02,3.1,31.72,19.59,4407.94,146.93,757.31,310.72,28.07,120.14,4.83,430.86,32.9,2.46,3.57,46.77,32.67,0.32,1.53,15.13,24.34,4676.62,155.89,920.4,353.57,30.3,92.6,4.56,446.17,34.85,2.17,5.75,47.18,35.67,0.37,1.23,22.45,,,667.0,34.77,14.46,9.18,1.98,10.06,8.13,7.4,1.62,1.04,0.21,0.16
2024,Ituano,Yann Rolim,"AMF, LDMF, LCMF",Meia,29.0,1215,20,0.3187911458830264,175742,19.0,60.69,1153.11,27.46,29.1,10373.81,115.26,1658.61,543.43,48.08,128.56,6.87,671.99,54.95,5.0,12.25,99.6,86.02,0.47,3.43,38.25,16.54,4447.01,148.23,829.07,291.76,25.3,73.61,3.91,365.37,29.21,2.29,3.72,46.4,32.46,0.38,1.15,19.38,15.21,4866.99,162.23,1090.94,349.91,30.52,64.67,3.11,414.58,33.63,1.66,5.29,48.58,36.43,0.0,0.93,26.16,,,327.0,31.2,13.67,5.44,4.39,9.44,7.06,11.73,3.05,1.43,1.24,0.19
2024,Ituano,Xavier,"DMF, LCMF, LDMF",Volante,24.0,471,11,0.12358076519416085,32889,11.0,42.69,469.59,26.14,27.32,9798.35,108.87,1317.7,373.75,33.16,74.75,4.6,448.5,37.76,4.6,10.92,92.0,86.06,0.57,2.11,22.04,10.2,4104.59,136.82,553.5,105.57,11.22,25.92,1.07,131.49,12.29,1.6,3.74,36.35,28.06,0.27,0.53,8.29,11.15,4770.82,159.03,1001.11,332.81,27.14,61.13,3.42,393.94,30.57,1.96,4.89,49.15,39.61,0.24,0.98,17.85,,,44.0,13.41,11.46,0.91,1.22,5.18,4.57,2.13,0.91,0.61,0.3,0.0
2024,Ituano,Claudinho,"LCB, RCB",Zaga,34.0,3015,31,0.7910743249689914,631803,31.0,97.43,3020.3300000000004,29.04,31.68,8663.27,96.26,950.34,301.55,28.93,99.23,5.27,400.78,34.21,4.5,8.34,83.11,65.91,0.77,2.53,16.18,23.57,3486.26,116.21,383.0,85.08,8.29,22.87,0.99,107.95,9.28,2.09,2.26,26.73,20.49,0.16,0.7,4.6,26.68,4014.01,133.8,612.45,240.16,22.89,83.57,4.1,323.73,26.99,2.18,3.81,47.7,32.86,0.36,1.02,13.28,,,142.0,6.4,12.11,0.54,0.14,2.25,2.16,0.18,0.09,0.05,0.05,0.0
2024,Ituano,Erik Nascimento,RCB,Zaga,19.0,92,1,0.024138918042171546,639132,1.0,92.5,92.5,28.3,28.3,10080.97,112.01,1271.68,487.46,44.76,154.7,10.7,642.16,55.46,5.84,10.7,91.46,82.7,0.0,2.92,30.16,25.48,3831.92,127.73,483.85,164.81,15.3,30.61,2.35,195.42,17.66,0.0,1.18,28.25,22.37,0.0,0.0,12.95,30.08,4442.66,148.09,685.1,307.15,31.91,117.67,8.98,424.82,40.89,1.99,3.99,42.88,31.91,0.0,1.99,15.96,,,5.0,5.88,9.92,0.0,0.0,1.18,1.18,0.0,0.0,0.0,0.0,0.0
2024,Ituano,Guilherme Mariano,RCB,Zaga,24.0,1924,19,0.5048182425341093,809316,19.0,101.46,1927.7399999999998,29.94,31.5,9350.68,103.9,1141.83,409.7,38.1,129.42,6.77,539.12,44.87,5.0,10.74,92.4,72.83,1.12,3.03,21.01,24.09,3924.39,130.81,515.73,158.62,14.35,35.0,1.97,193.63,16.32,2.29,2.95,34.41,24.71,0.2,1.38,7.01,27.0,4306.41,143.55,730.27,302.55,28.07,110.54,4.97,413.09,33.05,2.34,4.5,50.88,34.57,0.7,1.17,16.67,,,193.0,12.63,12.32,1.64,0.26,4.06,3.73,0.33,0.07,0.0,0.0,0.0
2024,Ituano,Luiz Gustavo,"LCB, RCB",Zaga,30.0,622,7,0.1632000763285946,31894,6.0,87.26,523.5600000000001,29.95,30.36,9287.42,103.19,1156.74,391.77,41.43,152.48,7.91,544.25,49.34,5.5,11.35,88.01,70.48,0.69,4.13,23.21,19.94,3714.82,123.83,439.47,98.02,11.53,34.85,2.26,132.87,13.79,1.75,2.01,30.58,23.31,0.25,0.75,7.52,24.6,4386.88,146.23,773.66,320.97,32.73,123.39,5.29,444.36,38.01,2.44,4.68,48.18,31.71,0.2,1.42,17.48,,,33.0,8.27,11.71,0.75,0.0,2.76,2.76,0.75,0.25,0.25,0.0,0.0
2024,Ituano,Marcel Scalese,LCB,Zaga,28.0,601,9,0.157690105905925,177459,10.0,69.96,699.5999999999999,29.12,30.9,9099.74,101.11,986.3,290.34,28.3,88.76,4.89,379.11,33.19,4.5,9.26,80.79,62.13,1.03,2.83,19.68,16.54,3808.24,126.94,457.48,113.55,9.98,26.67,1.09,140.22,11.07,2.36,2.72,30.47,21.95,0.0,0.18,5.99,20.11,4028.44,134.28,599.55,201.69,19.24,66.09,3.13,267.78,22.38,1.94,3.58,43.41,28.64,0.45,1.34,14.47,,,47.0,11.54,12.34,1.72,0.0,3.93,3.93,0.25,0.0,0.0,0.0,0.0
2024,Ituano,Vitão,"LCB, CB",Zaga,23.0,283,4,0.07425341093407117,632576,4.0,71.07,284.28,29.15,29.15,8757.07,97.3,963.69,310.25,25.01,100.36,1.9,410.61,26.91,3.48,6.65,79.78,68.07,0.0,1.9,17.73,15.79,3522.59,117.42,409.87,113.03,7.6,11.4,0.0,124.43,7.6,1.9,1.9,27.55,21.37,0.0,0.0,6.17,22.16,3840.65,128.02,571.34,204.1,17.94,82.25,1.02,286.35,18.95,1.02,2.37,41.63,30.8,0.0,0.34,11.85,,,12.0,5.7,10.22,0.0,0.0,2.37,2.37,0.0,0.0,0.0,0.0,0.0
2024,Ituano,Wálber,"RCB, LCB",Zaga,27.0,1156,13,0.30331075279076425,53232,13.0,89.05,1157.6499999999999,27.78,29.86,8860.22,98.45,1090.77,386.37,31.1,106.97,5.75,493.34,36.85,4.74,9.56,85.59,69.11,0.78,2.02,21.3,21.03,3563.46,118.78,471.7,118.61,9.11,27.76,1.1,146.37,10.2,1.76,2.19,28.86,22.27,0.22,0.66,6.03,25.38,4129.09,137.64,674.64,296.09,23.45,82.36,4.18,378.45,27.64,2.27,4.18,47.73,32.27,0.55,0.82,16.82,,,69.0,9.08,14.5,1.45,0.39,2.76,2.5,0.66,0.26,0.0,0.0,0.0
2024,Mirassol,Dellatorre,CF,Atacante,32.0,2828,34,0.7337830825116762,727009,33.0,82.78,2731.7400000000002,28.54,30.78,9825.29,109.17,1308.92,583.82,57.43,177.06,10.74,760.88,68.17,7.18,16.74,99.47,82.37,1.25,4.88,40.92,24.52,3937.14,131.24,643.76,319.97,30.29,98.99,5.67,418.97,35.96,3.34,5.67,46.05,28.99,0.59,1.82,21.91,22.24,4349.27,144.98,738.4,304.68,30.29,89.56,4.74,394.24,35.03,2.33,5.48,41.16,32.74,0.25,1.39,22.4,,,737.0,32.34,13.89,9.08,10.31,10.53,5.88,22.25,6.93,3.29,1.62,0.13
2024,Mirassol,Léo Gamalho,CF,Atacante,38.0,747,19,0.19382459782044628,145068,19.0,39.24,745.5600000000001,25.49,28.32,8352.26,92.8,939.14,312.68,27.41,78.23,2.9,390.91,30.3,6.88,12.92,80.52,67.73,0.0,2.05,22.94,9.85,3652.38,121.75,536.78,187.39,16.17,67.42,1.62,254.81,17.78,2.91,4.37,41.39,27.81,0.0,0.81,12.45,9.25,3786.12,126.2,559.58,190.09,14.49,30.88,0.86,220.97,15.35,2.24,4.48,33.12,26.74,0.0,0.34,14.83,,,90.0,17.78,14.35,2.57,4.94,5.14,2.37,13.24,3.36,1.19,0.79,0.2
2024,Mirassol,Chico Kim,"RWF, RW, LW",Extremo,33.0,1897,36,0.4922158796056046,25240,36.0,52.79,1900.44,28.25,30.74,10543.59,117.15,1706.7,695.9,61.28,196.59,11.37,892.49,72.65,7.15,17.81,105.75,88.66,1.89,4.93,46.13,14.04,4458.86,148.63,876.61,386.51,34.61,144.13,6.95,530.64,41.55,3.5,5.76,49.81,32.12,1.42,2.32,23.09,13.96,4716.67,157.22,1012.68,401.81,33.43,82.02,4.36,483.83,37.79,2.03,6.27,47.58,35.4,0.12,1.19,29.73,,,573.0,39.52,13.8,10.07,6.48,12.9,9.73,15.17,2.55,1.24,1.93,0.07
2024,Mirassol,Cristian Renato,"RWF, LWF, RCMF",Extremo,24.0,118,7,0.03061754021795537,632560,7.0,16.98,118.86,28.39,29.12,9516.45,105.74,1541.78,820.11,80.27,289.27,17.42,1109.38,97.69,11.36,26.5,101.47,74.21,2.27,9.84,49.22,3.83,4508.22,150.27,1056.27,562.79,50.52,185.64,8.22,748.43,58.75,4.7,9.4,54.05,35.25,0.0,3.52,27.02,3.18,4591.26,153.04,945.26,557.96,51.94,195.88,11.87,753.83,63.81,5.94,13.36,54.91,28.19,0.0,2.97,41.55,,,32.0,35.69,15.61,6.69,6.69,11.15,7.81,18.96,4.46,2.23,0.0,0.0
2024,Mirassol,Diego Gonçalves,"LWF, CF, LCMF",Extremo,29.0,134,5,0.03476907109496627,145065,5.0,27.06,135.29999999999998,30.18,30.18,10066.3,111.85,1487.36,870.73,75.17,372.51,18.63,1243.24,93.79,8.65,21.95,111.75,87.8,4.66,5.99,41.91,6.44,4574.88,152.5,769.59,646.61,48.6,346.12,13.88,992.73,62.48,4.96,6.94,50.58,30.74,2.98,2.98,26.78,6.67,4585.41,152.85,955.74,431.57,40.46,160.94,7.19,592.51,47.65,1.8,8.09,50.35,38.66,0.0,0.0,27.87,,,44.0,40.94,17.43,20.47,4.65,12.1,10.24,14.89,3.72,1.86,0.0,0.0
2024,Mirassol,Fernandinho,"LW, LWF, LAMF",Extremo,26.0,2638,34,0.6844836533471718,53099,34.0,77.69,2641.46,29.89,32.6,9590.65,106.56,1277.45,544.73,54.55,213.76,11.21,758.49,65.76,7.02,20.78,97.82,77.75,2.45,5.28,35.74,23.45,3858.71,128.62,617.21,308.38,30.29,139.63,6.4,448.01,36.68,3.12,5.79,45.0,27.5,1.13,2.11,19.19,20.54,4189.89,139.66,738.14,272.22,26.63,82.82,4.42,355.04,31.06,1.98,6.83,41.41,29.51,0.3,0.99,19.59,,,502.0,22.47,14.14,7.34,3.58,9.09,6.85,9.04,3.4,2.46,1.52,0.09
2024,Mirassol,Iury,"LWF, CF",Extremo,28.0,1030,18,0.2672548002075765,29181,18.0,57.24,1030.32,28.58,30.9,9171.12,101.9,1198.84,497.39,49.7,166.5,8.82,663.88,58.53,6.03,13.63,89.45,74.25,0.87,4.11,29.53,15.43,3797.07,126.57,594.99,279.29,26.58,105.99,4.75,385.28,31.33,3.46,4.65,45.16,27.98,0.86,2.16,15.56,14.47,4173.06,139.1,765.92,294.42,28.67,79.79,4.49,374.21,33.16,1.96,4.84,37.54,30.86,0.0,1.15,19.11,,,179.0,22.06,15.03,5.67,4.19,7.15,5.05,12.32,3.45,1.85,1.36,0.37
2024,Mirassol,Miguel Silva,LAMF,Extremo,20.0,18,1,0.00467047223663726,701857,1.0,17.68,17.68,32.2,32.2,9960.23,110.67,1552.31,590.39,71.25,356.27,20.36,946.65,91.61,10.18,25.45,132.33,106.88,5.09,10.18,30.54,7.1,3621.13,120.7,671.83,147.89,12.68,63.38,4.23,211.27,16.9,4.23,4.23,46.48,38.03,0.0,0.0,8.45,3.0,5500.0,183.33,980.0,640.0,90.0,540.0,20.0,1180.0,110.0,10.0,10.0,80.0,50.0,0.0,10.0,40.0,,,8.0,33.9,15.53,4.24,8.47,8.47,8.47,12.71,4.24,4.24,4.24,0.0
2024,Mirassol,Negueba,"RW, RAMF, RWF",Extremo,24.0,1798,24,0.46652828230409965,632559,24.0,74.96,1799.04,28.45,30.42,10530.7,117.01,1607.56,656.87,58.48,193.31,11.26,850.18,69.74,6.3,21.91,104.56,87.65,1.4,4.2,41.37,21.9,4276.51,142.55,744.37,333.18,29.96,102.5,5.42,435.68,35.38,2.85,5.76,47.48,29.79,0.86,1.83,22.03,20.14,4682.94,156.1,980.97,379.35,31.9,108.99,5.28,488.34,37.18,2.11,7.88,43.07,32.4,0.12,0.74,22.72,,,479.0,31.2,12.43,7.03,4.62,10.94,8.01,11.33,2.67,1.43,1.17,0.2
2024,Mirassol,Alex Silva,"RB, LB",Lateral,30.0,716,26,0.18578100674623768,31917,25.0,28.42,710.5,27.22,29.74,9798.7,108.87,1440.9,603.62,51.8,203.02,9.75,806.64,61.55,7.6,16.84,101.7,83.72,1.39,4.94,33.06,7.02,4309.1,143.64,797.91,337.31,29.55,140.17,5.98,477.48,35.53,2.99,6.51,48.54,31.13,0.35,1.06,13.37,7.19,4324.36,144.15,799.52,355.23,28.14,95.59,4.63,450.82,32.78,3.43,5.32,41.01,30.2,0.17,1.54,23.0,,,172.0,33.18,14.41,7.91,0.96,10.03,9.45,4.05,0.58,0.58,0.96,0.0
2024,Mirassol,Artur,"LB, LCB",Lateral,29.0,207,6,0.053710430721328487,15550,6.0,34.63,207.78000000000003,27.65,28.78,8970.98,99.68,1023.0,383.3,36.81,147.26,6.93,530.56,43.74,8.23,16.46,93.98,80.13,1.3,6.93,29.02,7.83,3768.15,125.6,454.13,205.36,17.92,82.7,3.45,288.06,21.36,3.45,3.45,37.9,25.5,0.0,1.38,9.65,9.49,4012.99,133.77,665.85,232.84,23.71,81.65,4.21,314.49,27.92,4.21,6.85,47.41,33.71,1.05,3.69,24.76,,,17.0,11.65,16.1,3.43,0.0,4.11,4.11,1.37,0.0,0.0,0.0,0.0
2024,Mirassol,Lucas Ramon,RB,Lateral,30.0,3460,37,0.8977685521536066,53226,37.0,93.63,3464.31,30.41,33.14,9778.89,108.65,1231.73,543.5,51.47,217.29,10.76,760.79,62.22,7.77,16.13,98.36,84.41,2.08,5.79,28.32,26.4,3960.48,132.02,598.88,267.0,25.37,125.36,5.47,392.36,30.84,2.92,4.85,38.74,27.98,0.61,2.12,11.24,25.53,4288.78,142.96,679.19,328.57,29.5,116.61,5.62,445.18,35.12,3.33,5.91,48.59,33.66,1.02,2.16,20.04,,,674.0,24.73,13.47,6.86,1.32,10.05,8.77,1.94,0.59,0.37,0.66,0.0
2024,Mirassol,Warley,LB,Lateral,24.0,1067,12,0.27685521536066426,31557,12.0,89.11,1069.32,31.1,32.78,9593.23,106.59,1137.92,501.88,53.02,253.51,12.04,755.39,65.06,6.65,14.81,91.49,79.45,2.19,5.47,28.87,25.42,3893.02,129.77,532.52,244.23,24.79,162.49,6.0,406.72,30.79,2.36,3.84,34.72,25.67,0.59,1.18,10.03,24.82,4221.55,140.72,670.8,303.02,31.52,125.78,6.55,428.8,38.07,3.12,5.64,49.24,34.44,0.91,2.42,21.95,,,161.0,20.92,15.13,6.63,0.52,5.85,5.72,2.47,0.26,0.26,0.39,0.13
2024,Mirassol,Zeca,LB,Lateral,30.0,2167,23,0.5622729631551635,31791,23.0,94.21,2166.83,28.64,30.48,9246.68,102.74,1117.58,428.72,41.04,145.95,7.27,574.68,48.31,5.57,14.87,92.96,80.83,0.54,3.57,24.34,26.4,3743.48,124.78,544.27,192.19,18.28,68.33,3.06,260.52,21.34,1.88,4.89,37.7,28.41,0.1,1.19,9.63,25.13,4134.54,137.82,674.33,288.09,26.37,97.02,4.41,385.1,30.78,2.6,5.61,46.66,32.81,0.26,1.3,18.17,,,294.0,16.31,13.27,3.27,0.33,5.88,5.6,1.5,0.39,0.28,0.61,0.0
2024,Mirassol,Zé Mário,"LB, LCMF",Lateral,32.0,352,8,0.09133367929423974,809314,8.0,44.0,352.0,29.1,30.24,8800.66,97.79,972.82,443.84,48.32,203.51,10.74,647.36,59.06,8.44,17.64,94.34,76.19,2.81,6.9,25.31,10.47,3980.27,132.68,585.44,284.66,28.29,142.15,6.45,426.82,34.73,3.58,4.65,40.82,30.08,0.72,2.15,12.89,10.19,3922.05,130.73,569.69,281.09,29.69,119.12,5.64,400.21,35.32,3.76,6.39,52.61,32.32,1.5,3.01,20.29,,,68.0,25.32,15.49,5.96,1.49,8.94,7.45,5.21,0.74,0.74,0.37,0.0
2024,Mirassol,Bruno Matias,"RCMF, DMF",Meia,25.0,285,13,0.07394914374675661,172961,14.0,24.78,346.92,27.71,30.12,10162.65,112.92,1711.54,661.74,56.29,243.84,10.38,905.58,66.67,7.78,16.86,102.46,87.94,1.56,4.67,32.68,6.02,4429.12,147.64,922.54,354.04,28.72,175.2,6.18,529.24,34.89,4.0,5.82,52.34,34.53,0.73,1.82,14.18,6.03,4837.54,161.25,1070.02,417.39,37.07,137.94,5.7,555.33,42.77,3.21,6.06,49.54,39.21,0.36,1.78,24.24,,,58.0,32.93,17.17,9.08,3.41,9.08,7.95,12.49,2.27,1.14,0.57,0.0
2024,Mirassol,Danielzinho,"RCMF, RDMF",Meia,29.0,3642,37,0.9449922158796056,172964,37.0,98.6,3648.2,27.85,30.44,10703.32,118.93,1659.82,515.77,43.4,122.69,6.24,638.45,49.64,3.31,11.89,96.76,89.73,0.64,2.2,31.23,27.77,4573.9,152.46,847.77,264.89,21.9,65.41,2.92,330.31,24.82,1.23,3.04,41.23,31.71,0.23,0.64,13.05,26.42,4899.24,163.31,1005.05,323.41,26.36,74.33,3.13,397.74,29.49,1.35,4.6,46.22,37.16,0.21,0.71,22.43,,,926.0,32.31,13.32,5.58,3.0,9.91,8.55,7.57,1.5,0.91,0.7,0.07
2024,Mirassol,Gabriel,"LCMF, DMF, CF",Meia,34.0,2708,34,0.7026466009340945,32875,34.0,79.73,2710.82,28.53,31.28,10276.21,114.18,1443.24,484.58,46.75,143.26,7.64,627.84,54.38,4.38,11.99,89.64,80.85,0.73,2.89,30.71,23.08,4326.54,144.22,747.19,260.85,23.97,81.87,3.98,342.72,27.95,1.91,3.56,40.84,29.14,0.27,1.19,15.18,21.27,4630.59,154.35,853.04,285.54,27.3,78.11,3.53,363.65,30.82,1.37,4.9,42.23,33.64,0.17,0.71,19.12,,,678.0,29.64,13.36,6.03,2.89,9.44,8.31,5.86,1.18,0.66,0.96,0.04
2024,Mirassol,Isaque,"AMF, CF, LCMF",Meia,27.0,854,17,0.22158796056045668,28313,17.0,50.19,853.23,27.41,28.92,10798.0,119.98,1595.03,588.43,55.28,141.78,8.23,730.21,63.51,5.49,13.19,95.68,86.19,0.42,3.48,37.45,15.45,4513.62,150.45,819.14,333.77,30.11,94.82,4.48,428.59,34.6,2.07,4.02,43.56,31.95,0.0,1.03,18.39,13.6,4676.63,155.89,886.89,306.53,28.55,59.18,2.6,365.71,31.15,1.43,4.8,43.09,31.15,0.0,0.65,21.67,,,289.0,43.12,12.8,8.65,4.03,14.92,12.53,14.47,3.73,2.24,1.34,0.0
2024,Mirassol,Rodrigo Andrade,"RCMF, LDMF, LCMF",Meia,27.0,474,12,0.12298910223144785,175753,12.0,39.39,472.68,26.71,28.5,10163.13,112.92,1651.3,513.31,45.5,118.05,6.47,631.35,51.98,5.52,13.71,101.29,92.72,0.95,2.86,32.37,8.66,4567.37,152.25,957.48,312.27,24.74,59.66,2.91,371.93,27.65,2.91,4.37,43.07,31.14,0.87,2.04,16.01,11.62,4687.96,156.27,982.15,300.43,26.67,84.73,3.23,385.16,29.89,1.72,4.95,48.39,40.22,0.0,0.43,22.37,,,111.0,39.1,13.28,5.28,1.06,10.22,9.86,5.64,0.7,0.7,0.35,0.35
2024,Mirassol,Vini Peixoto,AMF,Meia,23.0,12,1,0.0031136481577581734,813350,1.0,11.6,11.6,28.5,28.5,11273.28,125.26,1466.38,783.62,85.34,473.28,15.52,1256.9,100.86,7.76,31.03,85.34,77.59,7.76,7.76,31.03,5.35,3936.45,131.21,471.03,168.22,16.82,128.97,5.61,297.2,22.43,5.61,5.61,39.25,28.04,0.0,0.0,0.0,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Mirassol,Neto Moura,"DMF, LCMF, LDMF",Volante,27.0,2445,33,0.6344058121432278,175855,32.0,73.78,2360.96,27.51,30.38,9855.48,109.51,1370.84,388.12,36.79,95.08,4.92,483.2,41.71,3.66,13.5,94.35,87.22,0.72,2.36,24.28,20.8,4160.02,138.67,705.06,111.69,10.73,25.33,0.9,137.02,11.63,1.31,2.75,36.6,30.24,0.18,0.54,7.93,19.48,4576.34,152.54,857.16,329.7,30.23,84.9,3.75,414.6,33.98,1.78,6.74,49.67,38.26,0.24,1.25,19.88,,,388.0,19.85,11.92,0.92,0.15,5.99,5.73,0.26,0.0,0.0,0.15,0.0
2024,Mirassol,Henri,RCB,Zaga,22.0,20,1,0.005189413596263622,33017,1.0,19.97,19.97,21.9,21.9,8203.67,91.15,527.38,99.17,18.03,13.52,0.0,112.69,18.03,9.02,13.52,81.14,81.14,0.0,0.0,13.52,1.63,,,,,,,,,,,,,,,,,10.25,3468.29,115.61,283.9,38.05,5.85,29.27,0.0,67.32,5.85,2.93,8.78,43.9,29.27,0.0,0.0,8.78,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Mirassol,Lucas Gazal,RCB,Zaga,24.0,1315,22,0.3412039439543332,179738,20.0,65.38,1307.6,27.35,30.02,8779.97,97.56,932.44,296.18,26.36,71.03,3.3,367.21,29.67,3.79,7.71,82.18,69.66,0.41,2.34,14.94,18.67,3618.55,120.62,421.18,118.42,10.57,22.75,0.97,141.17,11.54,1.37,2.18,30.74,24.85,0.0,0.65,4.6,16.62,3922.71,130.76,558.52,208.19,17.78,53.06,1.8,261.26,19.58,1.8,2.89,43.23,29.87,0.27,0.81,12.18,,,102.0,8.9,11.18,1.4,0.0,4.19,4.02,0.09,0.0,0.0,0.0,0.0
2024,Novorizontino,Lucas Cardoso,"CF, RW",Atacante,23.0,470,11,0.12212406103840885,65984,11.0,42.82,471.02,31.73,32.74,10141.98,112.69,1398.58,702.92,78.34,336.27,20.83,1039.19,99.16,16.24,27.7,107.57,83.88,4.2,13.37,48.91,9.03,4378.25,145.94,778.25,463.14,48.34,259.82,13.9,722.96,62.24,8.16,10.27,58.31,35.05,2.72,6.34,29.91,12.55,4627.55,154.25,843.29,397.2,43.46,169.92,10.65,567.12,54.1,5.0,11.08,48.89,35.2,0.65,4.13,30.2,,,76.0,37.36,14.58,12.29,10.82,15.24,6.39,21.63,8.36,2.46,1.47,0.0
2024,Novorizontino,Lucca,CF,Atacante,34.0,1114,24,0.2894600085038031,31499,23.0,47.01,1081.23,28.76,30.82,9550.95,106.12,1292.92,559.05,58.6,195.87,11.65,754.92,70.26,9.41,16.4,90.98,73.84,1.91,5.66,38.37,9.89,4225.53,140.85,740.75,382.7,40.6,141.32,8.83,524.02,49.44,5.01,6.59,50.62,30.72,0.79,2.37,25.84,12.88,4438.01,147.93,803.37,321.31,33.43,108.28,5.47,429.59,38.9,2.53,6.38,38.8,31.4,0.41,1.32,22.39,,,222.0,33.99,14.47,11.02,12.25,11.18,4.75,24.19,6.89,1.99,1.53,0.31
2024,Novorizontino,Rodolfo,CF,Atacante,32.0,1826,30,0.4744649690556054,53215,29.0,62.51,1812.79,29.77,31.92,9946.38,110.52,1302.06,541.22,55.35,214.81,11.86,756.02,67.22,6.9,14.94,94.32,76.95,1.54,4.27,35.64,13.45,4509.69,150.32,798.54,415.08,41.31,211.08,10.54,626.15,51.85,4.46,6.23,50.31,30.46,0.92,2.69,22.08,17.4,4495.62,149.85,763.95,258.27,26.35,67.35,3.64,325.62,29.98,1.91,5.19,40.65,32.9,0.12,0.66,21.22,,,450.0,37.04,14.94,12.59,11.6,13.33,6.91,23.04,7.16,2.55,1.56,0.08
2024,Novorizontino,Ó. Ruiz,"CF, LWF, LW",Atacante,33.0,95,4,0.024684650635423064,38609,4.0,23.69,94.76,29.27,29.27,10093.42,112.15,1453.04,735.07,74.08,353.29,17.09,1088.36,91.17,12.35,24.69,110.17,84.52,2.85,10.45,45.59,4.91,4603.9,153.46,832.77,504.24,48.9,278.1,10.7,782.34,59.59,6.11,7.64,55.01,27.5,0.0,6.11,24.45,6.91,4468.52,148.95,792.52,401.69,39.08,192.16,5.43,593.85,44.51,3.26,9.77,52.11,40.17,1.09,2.17,28.23,,,12.0,65.45,13.28,21.82,21.82,16.36,10.91,49.09,10.91,5.45,0.0,0.0
2024,Novorizontino,Fabrício Daniel,"RW, CF, RWF",Extremo,26.0,1235,23,0.32090045826049984,57757,23.0,53.8,1237.3999999999999,27.53,29.54,9984.15,110.93,1394.11,492.36,43.05,126.47,6.62,618.84,49.67,5.53,11.56,95.49,76.0,1.16,3.35,33.89,12.29,4495.11,149.84,860.0,396.49,31.81,107.98,4.79,504.47,36.6,3.09,4.89,49.15,30.21,0.53,1.49,21.49,14.8,4421.88,147.4,775.8,214.3,19.39,45.38,1.85,259.69,21.24,1.94,4.32,44.32,33.75,0.18,1.06,18.86,,,307.0,37.95,14.43,9.4,3.96,12.86,9.15,12.49,3.09,2.1,1.61,0.12
2024,Novorizontino,N. Pessôa,"LW, LWF, CF",Extremo,30.0,2665,37,0.6924694099305523,175702,36.0,72.43,2607.4800000000005,29.38,31.08,9713.95,107.93,1351.17,585.6,59.51,234.37,12.77,819.97,72.28,7.46,18.4,105.62,87.08,1.52,5.07,35.93,15.26,4443.01,148.1,840.77,440.77,42.64,226.39,10.48,667.17,53.12,3.71,5.84,52.74,32.76,0.98,2.4,21.13,20.8,4323.79,144.13,774.2,298.64,30.21,82.3,4.93,380.95,35.14,2.68,8.13,49.85,38.51,0.28,1.68,22.88,,,570.0,36.99,16.39,13.89,9.73,11.94,5.91,21.94,6.62,2.34,1.36,0.19
