ano,clube,data,distance_p90,hsr_distance_p90,sprint_distance_p90,sprint_count_p90,hi_count_p90,expl_accel_sprint_p90,high_accel_p90,psv99,n_jog,resultado,mando,Golos esperados,adversario,pts,n_jogo,turno
2023,Vitória,2023-06-03,8278.654161900165,401.4778490670665,175.96944712007476,8.501617153243444,50.18521272116737,1.4797520050112443,6.470131442478513,29.53830110596523,10.0,V,casa,2.67,Ituano,3.0,10.0,1
2023,Mirassol,2023-06-03,9979.085940134099,540.8397734674329,176.0768427921456,9.589784841954023,60.56102155172413,1.615389846743295,6.572879190613027,28.985847701149424,9.0,V,casa,1.57,Ponte Preta,3.0,10.0,1
2023,Ituano,2023-06-03,8381.987181489532,390.2264956760077,138.43912007939133,7.4422407967487345,47.7405070648835,2.444969519398894,7.974613912385992,29.270692547611173,9.0,D,fora,1.09,Vitória,0.0,10.0,1
2023,ABC,2023-06-03,9099.308158603726,352.6410103080708,121.34206688532271,6.4322589902776155,41.641410331498186,0.8433220100737965,4.744693100620827,28.358082464566007,9.0,D,casa,0.55,Novorizontino,0.0,10.0,1
2023,CRB,2023-06-04,9786.344371309977,388.68648472238357,98.09791510440319,5.2275478712730115,42.30144421795292,0.9504641902810489,5.036236942998068,27.862359924377646,10.0,V,fora,0.24,Guarani,3.0,9.0,1
2023,Sport,2023-06-04,9779.94627840414,447.648921949277,133.83676908335198,8.399428308320266,54.76727146021554,1.231460962194181,5.48776077055178,28.990789964907037,9.0,V,fora,1.28,Londrina,3.0,8.0,1
2023,Londrina,2023-06-04,10001.349382886216,409.2550500907686,135.54268383424105,8.571275017369283,53.551638875815236,1.1108863936887874,6.1527370626863,28.255419216029047,10.0,D,casa,0.72,Sport,0.0,10.0,1
2023,Guarani,2023-06-04,9575.315933480179,409.54969691629947,131.72690859030834,6.3434798458149775,47.57740264317181,0.2971546255506608,5.151897026431718,29.59255176211454,10.0,D,casa,2.08,CRB,0.0,10.0,1
2023,Tombense,2023-06-06,8973.842192457128,372.43462081154513,133.568869445824,7.493472145131606,49.03660862960474,1.444963483392247,7.757060120943005,28.919705822207938,7.0,D,casa,2.1,Vitória,0.0,11.0,1
2023,Vitória,2023-06-06,8839.160811934516,411.62415215799297,104.60776641232196,7.016796319482177,48.37028607876026,0.8493445701731592,5.846786988259196,27.834728685833078,9.0,V,fora,1.5,Tombense,3.0,11.0,1
2023,Ponte Preta,2023-06-06,9386.041920278176,466.51935372818133,164.97120906830008,8.498330953806475,54.40291887348593,1.763240915580528,8.29037281812739,28.9159973287892,9.0,E,casa,0.68,ABC,1.0,11.0,1
2023,Vila Nova,2023-06-06,9654.481007527953,489.60226812797526,126.0348619506255,7.870610539134286,55.09812587180339,0.49777061884202367,5.878397099523968,27.82709288165615,10.0,V,fora,1.32,Chapecoense,3.0,10.0,1
2023,ABC,2023-06-06,9771.040880941022,440.35393987679004,178.11444692533317,9.682859100181668,56.175285849123625,2.0098740497914367,7.764462047477444,29.71259806558342,10.0,E,fora,1.66,Ponte Preta,1.0,11.0,1
2023,Chapecoense,2023-06-06,9979.415347952006,470.1803918080264,141.37968680182044,7.6969743483657425,53.621171424631086,2.2341708729830367,5.587948145083437,28.946239139429046,8.0,D,casa,1.06,Vila Nova,0.0,11.0,1
2023,Sport,2023-06-07,9208.202634283924,426.0594415543717,120.42786284341378,6.769914029040009,47.66365580277865,0.8454591037292385,5.358096730387548,28.329371148020474,10.0,V,casa,1.02,Avaí,3.0,9.0,1
2023,Atlético-GO,2023-06-07,10048.021954927075,572.2235323560958,201.72532812249577,10.98530728736454,64.3559590941033,1.886714336789417,7.099970411647948,29.629201237779398,9.0,D,casa,1.86,Ceará,0.0,11.0,1
2023,Guarani,2023-06-07,9397.205553249967,452.51081534433484,133.1720855649831,6.549518615489912,48.6920904537899,1.0755971405912195,5.280025747715839,28.35063065607787,10.0,D,fora,0.53,Novorizontino,0.0,11.0,1
2023,Londrina,2023-06-07,9619.596234887493,337.60465641532056,79.73507159483671,4.0621264019186,36.185716159977424,0.7619327079071736,4.6971243563518374,26.98113282076603,8.0,D,fora,1.28,Sampaio Corrêa,0.0,11.0,1
2023,Ceará,2023-06-07,9848.422649178818,558.1870086342144,193.33584778768832,10.962476713951881,62.4058972671121,0.9867799975863696,6.122935194022975,28.926453389505102,10.0,V,fora,1.63,Atlético-GO,3.0,11.0,1
2023,Avaí,2023-06-07,9229.061786672777,383.4062363902163,90.42647378411993,5.302927930876481,42.710106259955054,0.49200039274726726,5.302681372869892,28.054647509327747,10.0,D,fora,1.67,Sport,0.0,11.0,1
2023,Ituano,2023-06-07,10166.662207184114,597.9582879341968,201.0638170591385,11.893196965036399,68.18358841154289,2.459422741720496,7.4849780694259325,29.139280221470315,10.0,V,fora,0.81,Botafogo-SP,3.0,11.0,1
2023,Novorizontino,2023-06-07,9827.036266584553,567.3813649034098,178.81942207960586,8.557310709192272,58.148718397510706,1.5551205756514972,7.195048835299709,28.802232162150474,10.0,V,casa,2.12,Guarani,3.0,11.0,1
2023,Sampaio Corrêa,2023-06-07,9152.423768850738,373.31981004822484,132.53856221480703,5.413624058199997,41.28080814988622,1.5919926660456778,5.516480998927026,29.929768544174696,9.0,V,casa,1.32,Londrina,3.0,11.0,1
2023,Botafogo-SP,2023-06-07,10016.558139279683,595.0218751464188,198.63407518834074,10.319711971197119,65.69413412574134,1.5535247771352476,5.991793275217932,29.369289668692897,9.0,D,casa,0.53,Ituano,0.0,11.0,1
2023,Juventude,2023-06-08,8859.39936542442,473.1909189436568,174.1133263992178,8.23674703306533,51.205525311255116,1.9651150889820372,6.082768896331507,29.11515658966332,10.0,V,fora,2.0,Criciúma,3.0,11.0,1
2023,CRB,2023-06-08,9732.686123008196,401.1254282951091,124.55419614073868,6.735566685087962,50.361922722667394,0.5184784010315925,6.527856912590954,28.26901768444321,10.0,V,casa,0.7,Mirassol,3.0,10.0,1
2023,Criciúma,2023-06-08,9777.035631055543,638.8728027371856,115.97439100821795,9.207972372333963,59.282138905765365,1.4388910561826496,6.810399386051866,28.90355258529722,10.0,D,casa,0.45,Juventude,0.0,11.0,1
2023,Mirassol,2023-06-08,9987.010035729043,400.64006295117025,131.02977079940695,6.2359556911260725,48.563681306662126,1.09424251999125,5.468717157232092,28.717699244099848,9.0,D,fora,0.95,CRB,0.0,11.0,1
2023,CRB,2023-06-10,9243.050667069885,412.0277626876341,134.60339286303406,7.719648760103371,48.89176554681915,1.386082806400176,5.938931104635178,27.935016220377193,10.0,V,fora,2.04,Ceará,3.0,11.0,1
2023,ABC,2023-06-10,9690.583424506034,344.36215564097375,74.89517836671386,5.463874839840852,37.02304929529975,0.8502689324971339,4.492848067974914,26.744434553914626,8.0,E,casa,1.26,Chapecoense,1.0,12.0,1
2023,Chapecoense,2023-06-10,9572.463947431994,377.6547994878485,108.49079963279704,6.414309924143595,43.91777721408899,1.087813572015268,4.892626588394454,27.984982123012994,9.0,E,fora,1.29,ABC,1.0,12.0,1
2023,Vila Nova,2023-06-10,10037.000310101686,525.2459403779739,179.36324611473523,9.71143754796623,59.678672534535686,1.078622409823484,6.151149750575595,29.20439610514198,9.0,E,casa,0.92,Guarani,1.0,11.0,1
2023,Sampaio Corrêa,2023-06-10,10107.667451250347,515.8853380373051,115.56768384543082,8.100956989104965,51.4706400667205,0.9528749387733488,5.122710255629542,28.493684057241953,8.0,D,fora,0.04,Novorizontino,0.0,12.0,1
2023,Novorizontino,2023-06-10,9719.229394103138,435.077550087289,142.15724720813589,6.983114695042537,50.37886524233104,2.1180390445312716,6.4855543547537895,29.032183334718876,8.0,V,casa,0.91,Sampaio Corrêa,3.0,12.0,1
2023,Ceará,2023-06-10,9127.862248603822,461.8749718517187,161.71219444225952,8.0919486925938,51.27324373827155,1.1117369905498187,5.562357264054476,28.580573752991814,10.0,D,casa,1.17,CRB,0.0,12.0,1
2023,Guarani,2023-06-10,9866.306511058621,466.312386622289,154.69676959415932,7.9225411208932774,54.206845179299975,1.2554171140219026,6.473002576766157,28.702759287094693,10.0,E,fora,0.66,Vila Nova,1.0,12.0,1
2023,Mirassol,2023-06-11,9889.971683480386,495.00485794679963,140.16913175775156,8.048395807658332,53.78921693514085,1.7665000927026648,6.577399526671103,27.931370581627423,10.0,V,fora,1.02,Londrina,3.0,12.0,1
2023,Ponte Preta,2023-06-11,9099.527557195363,435.276947064019,174.62409555827807,9.61586526681672,57.826088065187044,1.7952571298327586,7.308623749964387,29.205544317501925,7.0,E,casa,0.38,Sport,1.0,12.0,1
2023,Avaí,2023-06-11,9959.679213410278,528.4828002198407,166.50075339378952,8.60555306402858,57.08290244572685,0.8903234954657874,5.539168452871669,28.707209672987084,10.0,E,casa,0.56,Botafogo-SP,1.0,12.0,1
2023,Criciúma,2023-06-11,9712.157249779468,402.25116543394165,119.08381172106489,7.022359141390152,49.05854708104318,0.711618601705458,6.208894279704146,28.518115401144517,10.0,V,fora,0.35,Vitória,3.0,12.0,1
2023,Vitória,2023-06-11,9084.0758864309,433.93395045879,121.37773767213072,7.296928066595495,51.445363991405294,1.700328382815984,6.444959661617049,28.36838470790146,8.0,D,casa,1.41,Criciúma,0.0,12.0,1
2023,Londrina,2023-06-11,9647.816436116073,450.592428584353,136.4893755230362,7.225437880261462,50.48277780290865,1.7289322145070456,6.6154788184470625,28.101136543550535,9.0,D,casa,1.36,Mirassol,0.0,12.0,1
2023,Sport,2023-06-11,8894.389583940772,338.405708200753,96.29603133755053,5.250403128684254,38.56410265836745,0.7983666949786391,4.679102468212416,28.02810618257419,8.0,E,fora,1.59,Ponte Preta,1.0,10.0,1
2023,Juventude,2023-06-11,9944.17678650935,615.2942558993767,204.76181489314337,10.720473063223508,66.01584817453251,1.003329252003562,7.414858637577916,29.45518699910953,9.0,D,casa,1.62,Tombense,0.0,12.0,1
2023,Tombense,2023-06-11,9596.410868229572,438.9354708329129,170.2279965916608,9.385159373493439,57.01042716356665,1.2118644960927427,5.550916439630913,28.789509266422257,10.0,V,fora,1.43,Juventude,3.0,12.0,1
2023,Botafogo-SP,2023-06-11,9783.734764966766,480.2200849380351,177.61905827091243,8.413375175291582,53.6649537686265,1.0268352886183034,5.949681681887106,28.979016314943394,9.0,E,fora,2.17,Avaí,1.0,12.0,1
2023,Vila Nova,2023-06-18,9505.317680107124,397.58727019820157,111.99436458922533,6.960118897828671,47.99744057994436,0.7267187662330168,5.817821168430895,28.666336907963842,10.0,D,fora,1.29,Sport,0.0,12.0,1
2023,Sport,2023-06-18,9924.782471484605,371.5718572201434,106.61219128984264,6.186886073666652,42.909807718317474,0.9112905189125827,4.6646785537171445,27.618382850187096,10.0,V,casa,0.87,Vila Nova,3.0,11.0,1
2023,Ituano,2023-06-21,9532.406474518553,514.7897704321279,178.71381364490375,10.885867073743544,62.35447111319869,1.0574180366369188,7.609333842179429,29.04291451385627,9.0,E,fora,2.32,CRB,1.0,12.0,1
2023,CRB,2023-06-21,9383.171346528583,514.2112356315547,201.19236967135942,10.935947824754233,62.56290915858385,2.2656671337551724,6.60065027477941,29.002052635036012,10.0,E,casa,2.17,Ituano,1.0,12.0,1
2023,Atlético-GO,2023-06-23,9844.92271897119,521.6362079553385,177.8269470641013,10.137850264181042,61.280349416807894,1.6149189512511217,6.817620875286612,29.026464958628257,10.0,V,casa,1.69,Ponte Preta,3.0,12.0,1
2023,Sport,2023-06-23,9970.111254214431,363.69611694441767,104.47309604084384,5.634282824390714,41.93954435988825,0.7590562084577593,4.333264377227628,27.435061651093342,9.0,V,casa,2.09,Juventude,3.0,12.0,1
2023,Juventude,2023-06-23,9603.726962531224,459.80378168193175,111.50498218151542,6.1439711906744385,47.35833921731891,0.6004166527893422,6.293183846794339,27.71114071606994,7.0,D,fora,1.2,Sport,0.0,13.0,1
2023,Ponte Preta,2023-06-23,9580.669072040258,500.2428219997624,164.83572801589614,8.454968196887721,55.787011803328255,1.263546074016479,6.510104750488656,28.465492813252556,10.0,D,fora,0.24,Atlético-GO,0.0,13.0,1
2023,Chapecoense,2023-06-24,9811.740337275394,428.0580851808948,169.47661727862933,7.2747428679184285,51.03762034966729,0.848582608227149,6.063049082729452,29.50809110745939,8.0,E,casa,1.29,Criciúma,1.0,13.0,1
2023,Vila Nova,2023-06-24,9552.589218282375,450.6725347762588,177.55599037517658,8.619111260085715,53.97781454258147,1.2927612708597696,6.03235137788206,29.90479565206982,10.0,V,fora,0.69,Botafogo-SP,3.0,13.0,1
2023,Tombense,2023-06-24,9472.953102035392,455.04044104138467,141.19952354476894,8.703270885708761,55.153456536453305,1.3068007880487336,6.090370334558113,28.935158818410372,9.0,D,casa,0.62,Novorizontino,0.0,13.0,1
2023,Londrina,2023-06-24,9464.514039437421,441.0589150881491,112.8987651472068,6.791869504352771,47.639914585064965,1.3779256529157005,6.595465352815084,27.860433527275912,10.0,E,fora,0.25,Avaí,1.0,13.0,1
2023,Avaí,2023-06-24,9298.359156099132,445.04760218860633,133.82862310910843,6.952162858062439,47.27302864499517,1.3891992275506921,4.86653105889926,27.87775989700676,8.0,E,casa,1.43,Londrina,1.0,13.0,1
2023,Criciúma,2023-06-24,9849.834080900557,483.0041514354567,150.83263785116145,7.132572708165982,50.90427897047658,0.7923241304180377,4.6558870781385835,28.642649955434266,10.0,E,fora,1.01,Chapecoense,1.0,13.0,1
2023,Botafogo-SP,2023-06-24,9685.127585351447,515.972617838157,194.24770939161252,9.355497932663909,57.30522150029533,1.6999539279385703,6.806387477849969,30.342835203780268,9.0,D,casa,0.79,Vila Nova,0.0,13.0,1
2023,Novorizontino,2023-06-24,10245.202236955973,483.9654520642783,143.30762644619296,7.6684630746495195,52.00194831649159,1.0781848198000294,4.912011156821238,28.875640052721973,8.0,V,fora,2.04,Tombense,3.0,13.0,1
2023,Guarani,2023-06-25,9946.977196459167,467.11408543689316,171.15969708737865,8.944150999428897,57.67005414049115,1.1307134209023415,6.885916390633924,28.633031410622504,10.0,V,casa,0.23,Vitória,3.0,13.0,1
2023,Ceará,2023-06-25,8494.586685312992,349.9080414093716,81.51136299794165,4.35807385882068,36.83369778423538,0.6537441578883643,5.448742947088025,27.780915365056302,9.0,E,fora,1.16,Sampaio Corrêa,1.0,13.0,1
2023,Vitória,2023-06-25,9493.16195772583,421.5187936792376,120.71239390730635,7.08596196139122,48.50505375906167,0.6111757758410036,4.642966522766148,27.779433086258866,8.0,D,fora,0.74,Guarani,0.0,13.0,1
2023,ABC,2023-06-25,9377.587947226624,400.8686257414753,126.33856966108948,7.285609657389315,47.45712463721195,1.3537387694691443,5.828470566469712,28.820128811442718,10.0,D,fora,0.72,Mirassol,0.0,13.0,1
2023,Mirassol,2023-06-25,9422.27083431897,426.6426040674489,125.66434377584022,6.592577900124556,47.29056950564691,1.4136598666513152,5.746714326086728,29.0498456127864,10.0,V,casa,2.9,ABC,3.0,13.0,1
2023,Sampaio Corrêa,2023-06-25,8421.037308072411,345.83230161959796,94.59290295201666,5.336522340685276,37.87965573370229,1.3600660396005069,5.337117394691252,27.719300305781953,9.0,E,casa,2.83,Ceará,1.0,13.0,1
2023,Sport,2023-06-27,9989.559709310253,447.3336487804878,137.18438321531602,7.270581379491215,49.47353516915814,0.943616784683976,5.0978014162077105,28.224499344348285,10.0,E,fora,0.4,Chapecoense,1.0,13.0,1
2023,CRB,2023-06-27,9733.188512867953,495.1903792899499,177.71104156872258,8.871979253552526,55.825775489467546,0.4083615159465567,4.912241010631037,28.53764994919547,7.0,D,fora,0.89,Criciúma,0.0,13.0,1
2023,Criciúma,2023-06-27,10298.989686795652,541.174807190199,139.1841728593426,7.631765526321662,54.62987815491731,0.7030937716185758,3.8161606525183553,28.415476110776375,10.0,V,casa,2.02,CRB,3.0,14.0,1
2023,Chapecoense,2023-06-27,9909.188328948812,468.0986059958348,185.5880314863532,8.755417214731997,55.86171873287297,2.2191407705798536,5.548617779239287,29.739581278088355,8.0,E,casa,1.0,Sport,1.0,14.0,1
2023,Tombense,2023-06-28,9045.536137360943,473.2761725847388,227.56687623046088,10.45901563130055,55.717072511207576,0.6404497260371451,6.191802817903651,30.181336132261208,9.0,D,fora,0.38,Vila Nova,0.0,14.0,1
2023,Vila Nova,2023-06-28,9188.382573870169,480.2433304097379,211.10355098315773,10.026246696139669,55.896424245297545,1.1736194901091606,5.867206386080525,30.01591542117552,9.0,V,casa,1.63,Tombense,3.0,14.0,1
2023,Atlético-GO,2023-06-28,8884.916225786032,369.9524117957376,118.12614707744252,6.647599810086518,45.862522473095595,0.4748715973834143,4.9391121544629675,28.468127242034186,10.0,E,fora,1.24,ABC,1.0,13.0,1
2023,Ceará,2023-06-28,8729.9448087072,400.04105941451576,132.09958935273397,6.5487260234424625,46.561958889081346,1.2472654310295053,6.133233212079219,29.572061897338177,10.0,E,casa,1.59,Avaí,1.0,14.0,1
2023,Novorizontino,2023-06-28,9735.215129391705,507.24094197162503,153.33555891128296,7.99925774827985,51.951906959751575,0.7665773610180844,6.90377738537417,28.915039883090785,9.0,D,casa,1.73,Botafogo-SP,0.0,14.0,1
2023,ABC,2023-06-28,9215.74259487432,393.9408531501561,130.48041687202235,6.284049819287005,46.20415537210448,0.923870441103992,5.452349063578118,28.95978827829801,10.0,E,casa,1.15,Atlético-GO,1.0,14.0,1
2023,Botafogo-SP,2023-06-28,9694.755023886071,498.21771486143814,159.0426415051621,9.272465925556963,57.767002467850034,1.936137701503351,6.929297907987683,28.537246422749497,9.0,V,fora,0.7,Novorizontino,3.0,14.0,1
2023,Avaí,2023-06-28,8793.10639601886,386.59630144550005,109.71243427293194,5.9885689408633365,42.17492758342418,1.5282516670678017,7.008894426118105,28.516410176546376,8.0,E,fora,0.61,Ceará,1.0,14.0,1
2023,Mirassol,2023-06-29,9980.492613304477,536.7855502910091,140.22383491269727,8.321011283171895,56.92260679091463,0.3784716239783162,6.713282100308869,28.6133906246717,10.0,D,fora,0.9,Guarani,0.0,14.0,1
2023,Sampaio Corrêa,2023-06-29,9580.618954180865,413.72484962190316,104.3087464858228,6.299521039163712,49.675009352014406,1.2390214235716661,6.3014111788128115,27.205782184125674,10.0,D,fora,0.2,Vitória,0.0,14.0,1
2023,Ituano,2023-06-29,10063.305301482116,618.3243401638889,235.76020447191988,12.408567584696293,68.64756512747529,0.9999082711615651,6.9052843593991495,29.28014209630972,10.0,D,casa,0.94,Ponte Preta,0.0,13.0,1
2023,Ponte Preta,2023-06-29,9762.456986003319,526.1938235162173,207.02756202054638,9.891022161410435,60.15777107352743,1.513081737023911,7.569632138531246,29.923150598896417,10.0,V,fora,0.97,Ituano,3.0,14.0,1
2023,Guarani,2023-06-29,9738.713361816648,505.40573295961906,141.3088332175811,8.93091142474452,57.37050935112612,0.8928048417501738,8.261408125806131,28.08849216192083,9.0,V,casa,0.58,Mirassol,3.0,14.0,1
2023,Juventude,2023-06-29,10067.638304213893,530.1634287991055,195.88039439098944,10.70291416405999,61.65395104604004,1.4994626482236943,7.599332770370722,30.095859846097124,9.0,V,fora,0.91,Londrina,3.0,14.0,1
2023,Londrina,2023-06-29,9847.34804638469,489.17648752288716,131.5184723453748,8.082725503518006,53.58195534264558,1.9705100242978388,7.047368693789657,28.317068367899214,10.0,D,casa,0.44,Juventude,0.0,14.0,1
2023,Vitória,2023-06-29,9417.670190559194,451.766592193904,98.47126784284167,5.403881613039997,46.74536262778536,1.4818676685353562,6.784899538323834,27.279453055071375,9.0,V,casa,1.75,Sampaio Corrêa,3.0,14.0,1
2023,Avaí,2023-07-01,10027.462457991296,568.8550977907554,179.1229585146824,9.420815657539531,58.13912649440802,1.4873927056360532,7.808839182414194,28.409285989752636,8.0,D,casa,1.11,ABC,0.0,15.0,1
2023,Criciúma,2023-07-01,9320.689071729495,362.7271207004653,109.9858505571383,5.444210711575057,41.57835388456843,0.5946226529242886,4.7501706064172655,28.681510488279745,10.0,V,fora,1.73,Sampaio Corrêa,3.0,15.0,1
2023,Chapecoense,2023-07-01,9515.518163680112,511.52262626484577,152.37919346510066,8.009331348399785,56.55969566793746,1.286938221689977,6.327296608400444,28.358442742724044,10.0,D,fora,1.41,Tombense,0.0,15.0,1
2023,Vila Nova,2023-07-01,9527.168391032417,385.59398354915436,113.76635504756874,7.133688997533474,48.95629437544045,0.7925724541930936,5.451995133016209,28.583394996476397,10.0,E,fora,1.08,Atlético-GO,1.0,15.0,1
2023,Sampaio Corrêa,2023-07-01,9081.946528340548,414.8032934662492,144.82872743806982,7.664726954599871,50.55578966755687,1.4495502578506307,6.3208443457040255,28.839344092457875,10.0,D,casa,1.0,Criciúma,0.0,15.0,1
2023,Tombense,2023-07-01,9067.949452795276,441.315245847107,154.46350589409343,7.484332522505665,51.17589461319361,1.030122455768311,5.519431692966591,28.085893677623233,10.0,V,casa,1.67,Chapecoense,3.0,15.0,1
2023,CRB,2023-07-01,9235.946659425044,487.53944676869475,215.65222002344566,10.259179939987739,59.81835536292361,1.5488377195340983,5.809218119830934,29.73063744205806,10.0,V,casa,1.39,Londrina,3.0,14.0,1
2023,Londrina,2023-07-01,9736.330480950706,519.0657850755593,191.6472495346688,9.021619222408788,56.58102490010022,0.11709685397060926,6.444810157887201,29.157255912634877,8.0,D,fora,0.76,CRB,0.0,15.0,1
2023,ABC,2023-07-01,10000.907450540823,434.19196836132437,146.2500243179573,8.436249588367911,51.97949096942524,1.0255196696810804,6.954892975656711,28.920642399371783,9.0,V,fora,1.01,Avaí,3.0,15.0,1
2023,Atlético-GO,2023-07-01,9729.059864084638,457.67229544737904,148.54582761582708,8.609333362328611,56.756317563526835,0.2941046439561157,4.892694277419564,29.05470321521382,10.0,E,casa,0.94,Vila Nova,1.0,14.0,1
2023,Sport,2023-07-02,9215.9266010486,344.780884771677,117.04884031865504,6.369320338383352,41.491798921376265,1.3511136843685334,4.632123687906763,27.641718935958057,10.0,V,casa,2.6,Ceará,3.0,14.0,1
2023,Vitória,2023-07-02,9196.400430603444,436.04635417244094,159.64993070876614,7.981295025443742,50.389174159358745,1.6967502965664805,6.086710163083848,29.758485127329575,10.0,D,fora,0.44,Juventude,0.0,15.0,1
2023,Novorizontino,2023-07-02,10102.504580207178,644.5009248294574,231.04600815089034,12.358656421297773,68.11641097184537,1.1857739501060056,6.721495831182098,29.38169674733339,10.0,D,fora,0.65,Ponte Preta,0.0,15.0,1
2023,Juventude,2023-07-02,9693.277840467154,502.32889915328474,242.2841647883212,11.247540321167884,63.27781909489052,1.47242499270073,6.938459912408758,31.06313810218978,9.0,V,casa,1.39,Vitória,3.0,15.0,1
2023,Ceará,2023-07-02,9197.324870348617,444.3969958555883,131.64234325480373,7.081224042020344,49.0667492963365,0.9968981183927662,5.685787881474257,28.748600429955008,10.0,D,fora,0.47,Sport,0.0,15.0,1
2023,Ponte Preta,2023-07-02,9388.875830481384,515.4958639875404,221.9680469086215,11.437119290120295,63.998058999528666,1.5669733795110357,6.177202287025843,30.179936266573772,10.0,V,casa,0.81,Novorizontino,3.0,15.0,1
2023,Ituano,2023-07-03,10053.803535962825,543.9247371393859,191.34523781612012,10.453996888088415,64.83600630908103,1.1519810727569193,4.316288832287149,28.760884763356174,10.0,V,fora,0.39,Mirassol,3.0,14.0,1
2023,Mirassol,2023-07-03,10242.216628971695,545.830616587251,146.93128214136712,8.597850727915505,57.21045168090292,1.2848389363430754,4.842246986232186,28.163270459585863,10.0,D,casa,1.52,Ituano,0.0,15.0,1
2023,Guarani,2023-07-03,9651.85031529642,443.6821280760626,157.08919742729307,8.807955117449664,53.90133936894109,2.3059518316554812,7.969727815063386,29.971019761372112,10.0,D,fora,0.27,Botafogo-SP,0.0,15.0,1
2023,Botafogo-SP,2023-07-03,9703.278271871368,452.2706729195816,137.663768112505,7.789712808594397,52.611375720350026,1.1749570754381387,5.759317357175042,28.97176227855906,9.0,V,casa,0.96,Guarani,3.0,15.0,1
2023,CRB,2023-07-05,9178.792867178472,370.4947207761748,147.35436426667275,8.032661007059255,50.97023900781438,0.6189303570815647,7.003745981259225,29.67421827626054,10.0,V,casa,1.01,Sport,3.0,15.0,1
2023,Sport,2023-07-05,9212.113587095102,365.34111696955284,124.37377649804439,7.001765239751928,45.900131382760335,1.2639897789398622,6.419666897162738,28.74663547766709,10.0,D,fora,0.5,CRB,0.0,15.0,1
2023,Atlético-GO,2023-07-07,11066.891369271127,703.5738321074019,14.582631423280697,9.143112108430635,59.37392958181164,0.6952845789825627,5.092639138933182,28.39044545033692,8.0,E,fora,0.48,Novorizontino,1.0,15.0,1
2023,Novorizontino,2023-07-07,10083.996553446203,518.5656404093205,217.4847960981529,7.664662030500683,56.70956057547577,0.8416035611355493,5.881747663442353,28.67739168990584,9.0,E,casa,2.67,Atlético-GO,1.0,16.0,1
2023,Guarani,2023-07-08,9241.47926498969,504.88620882453495,186.19266754154768,10.225155217856395,55.67825858247224,1.29108999878693,6.154915471057245,29.516419457647306,10.0,V,casa,2.6,Londrina,3.0,16.0,1
2023,Avaí,2023-07-08,10316.768295848196,596.6521981800321,168.32834134739673,9.539939894524586,62.58356018303087,1.0482402667907553,6.047218344449615,28.569851610568225,8.0,D,casa,1.9,Ponte Preta,0.0,16.0,1
2023,Ituano,2023-07-08,9571.841514557867,514.3683617999671,214.84588250475096,11.295569058958778,64.40190296318889,1.055867606691223,6.228528024775357,29.98219623208127,10.0,E,casa,0.51,Juventude,1.0,15.0,1
2023,Ponte Preta,2023-07-08,9567.553376596292,491.85336665971516,205.02310426046105,11.37186415103598,61.607481016229755,3.422724339708282,7.2880016438288955,29.31369039586835,9.0,V,fora,1.28,Avaí,3.0,16.0,1
2023,Juventude,2023-07-08,9444.797039031111,448.5896132175338,173.94617303905392,9.731833403526347,59.21190283769479,1.6390026521575816,6.965059702002208,29.257760122022013,10.0,E,fora,0.79,Ituano,1.0,16.0,1
2023,ABC,2023-07-08,9534.750024646728,388.53275692846967,100.0658322926936,5.718027166173732,42.19535929455581,1.0838253916091576,5.224907328294446,28.47657136597655,10.0,D,casa,2.15,Criciúma,0.0,16.0,1
2023,Ceará,2023-07-08,9498.308494998862,470.34658877017506,174.20703421232096,8.284965219368036,52.06731541259377,1.0215937713116618,5.319272448283701,29.575176176403726,10.0,V,casa,3.28,Botafogo-SP,3.0,16.0,1
2023,Sampaio Corrêa,2023-07-08,9710.119719884666,493.5128196798309,135.38158766814095,7.515321930408235,55.423411222878904,0.5876109958641564,5.752853471107806,29.02679817866322,8.0,V,fora,1.23,Tombense,3.0,16.0,1
2023,Botafogo-SP,2023-07-08,9456.076280909558,458.95950938077067,147.70812056776336,7.668453511369472,50.548416796879266,1.6730771332102232,6.0969756438694445,29.106256761038928,10.0,D,fora,0.22,Ceará,0.0,16.0,1
2023,Criciúma,2023-07-08,9209.4958941633,306.6836614736553,64.28168255857877,4.838773480157049,36.572214489303015,0.6178644933093714,5.353538878904774,27.358767642311786,9.0,V,fora,0.98,ABC,3.0,16.0,1
2023,Tombense,2023-07-08,9690.375612401738,461.8345623819771,147.22494400772914,8.200277546001493,56.42089916999693,1.0854648456369944,5.632099161213825,28.240977559176144,10.0,D,casa,2.39,Sampaio Corrêa,0.0,16.0,1
2023,Londrina,2023-07-08,9502.271577514144,523.606143544301,200.5837307902637,10.24681305313438,58.357226655357515,1.7084858765889535,5.724829525797127,29.11833197549189,9.0,D,fora,0.68,Guarani,0.0,16.0,1
2023,Sport,2023-07-09,9974.986278154836,460.0771370067871,128.68474600253077,6.522502243184172,48.65803577591165,0.7247653284251696,4.140765673530427,27.771240078223855,10.0,E,casa,0.85,Mirassol,1.0,16.0,1
2023,Chapecoense,2023-07-09,9032.143848162981,449.77417575018876,165.17642614196998,8.568084276510534,54.74476603401243,1.1501350049335426,6.580966277787453,28.85795809391143,9.0,V,casa,1.6,CRB,3.0,16.0,1
